Key,Source,Context,Changes,English,Russian,Spanish
perkFearDarkDesc,progression,perk,,"[FFB800]Every second[-] during night time you reduce the counter by [DECEA3]1[-], if you have an additional light source by another [DECEA3]1[-]","[FFB800]Каждую секунду[-] в ночное время вы снижаете счетчик на [DECEA3]1[-], если у вас есть дополнительный источник света еще на [DECEA3]1[-]","[FFB800]Cada segundo[-] durante la noche reduces el contador en [DECEA3]1[-], si tienes una fuente de luz adicional en otro [DECEA3]1[-]"
perkFearDarkRank1LongDesc,progression,Skills,,"You have a mild fear of the dark. At night, your mobility is reduced by [DECEA3]5%[-]. Without an additional light source, weapon spread is increased by [DECEA3]10%[-] and stress resistance consumption is increased by [DECEA3]10%[-]. An additional source is using any flashlight, night vision, or holding a torch at night.\n\n[FFB800]Remaining: {cvar(.TimerFearDark1:0)}[-]","У вас легкая боязнь темноты.В ночное время, ваша мобильность снижена на [DECEA3]5%[-]. Если нет дополнительного источника света, разброс оружия увеличен на [DECEA3]10%[-] а расход стрессоустойчивости увеличен на [DECEA3]10%[-]. Дополнительным источником являются использование любого фонарика, ночного видения или удерживание факела в ночное время.\n\n[FFB800]Осталось: {cvar(.TimerFearDark1:0)}[-]", "Tienes un miedo leve a la oscuridad. Por la noche, tu movilidad se reduce en un [DECEA3]5%[-]. Sin una fuente de luz adicional, la dispersión de las armas aumenta en un [DECEA3]10%[-] y el consumo de resistencia al estrés aumenta en un [DECEA3]10%[-]. Una fuente adicional es usar cualquier linterna, visión nocturna o sostener una antorcha por la noche.\n\n[FFB800]Restante: {cvar(.TimerFearDark1:0)}[-]"
perkFearDarkRank2LongDesc,progression,Skills,,"You are afraid of the dark. At night, your mobility is reduced by [DECEA3]10%[-]. Without an additional light source, weapon spread is increased by [DECEA3]25%[-] and stress resistance consumption is increased by [DECEA3]25%[-]. Additional sources include using any flashlight, night vision, or holding a torch at night.\n\n[FFB800]Remaining: {cvar(.TimerFearDark2:0)}[-]","У вас боязнь темноты. В ночное время, ваша мобильность снижена на [DECEA3]10%[-]. Если нет дополнительного источника света, разброс оружия увеличен на [DECEA3]25%[-] а расход стрессоустойчивости увеличен на [DECEA3]25%[-]. Дополнительным источником являются использование любого фонарика, ночного видения или удерживание факела в ночное время.\n\n[FFB800]Осталось: {cvar(.TimerFearDark2:0)}[-]", "Tienes miedo a la oscuridad. Por la noche, tu movilidad se reduce en un [DECEA3]10%[-]. Sin una fuente de luz adicional, la dispersión del arma aumenta en un [DECEA3]25%[-] y el consumo de resistencia al estrés aumenta en un [DECEA3]25%[-]. Otras fuentes incluyen usar cualquier linterna, visión nocturna o sostener una antorcha por la noche.\n\n[FFB800]Restante: {cvar(.TimerFearDark2:0)}[-]"
perkFearDarkRank3LongDesc,progression,Skills,,"You are very afraid of the dark. At night, your mobility is reduced by [DECEA3]15%[-]. Without an additional light source, weapon spread is increased by [DECEA3]50%[-] and stress resistance consumption is increased by [DECEA3]50%[-]. Additional sources include using any flashlight, night vision, or holding a torch at night.\n\n[FFB800]Remaining: {cvar(.TimerFearDark3:0)}[-]","У вас сильная боязнь темноты. В ночное время, ваша мобильность снижена на [DECEA3]15%[-]. Если нет дополнительного источника света, разброс оружия увеличен на [DECEA3]50%[-] а расход стрессоустойчивости увеличен на [DECEA3]50%[-]. Дополнительным источником являются использование любого фонарика, ночного видения или удерживание факела в ночное время.\n\n[FFB800]Осталось: {cvar(.TimerFearDark3:0)}[-]", "Tienes mucho miedo a la oscuridad. Por la noche, tu movilidad se reduce en un [DECEA3]15%[-]. Sin una fuente de luz adicional, la dispersión del arma aumenta en un [DECEA3]50%[-] y el consumo de resistencia al estrés aumenta en un [DECEA3]50%[-]. Otras fuentes incluyen usar cualquier linterna, visión nocturna o sostener una antorcha por la noche.\n\n[FFB800]Restante: {cvar(.TimerFearDark3:0)}[-]"

perkFearAnimalsName,progression,perk,,Fear of Animals,Боязнь животных,Miedo a los Animales
perkFearAnimalsDesc,progression,perk,,"[FFB800]Killing[-] non-aggressive animals reduces the counter by [DECEA3]1[-], and aggressive animals by [DECEA3]2[-]","[FFB800]Убийство[-] не агрессивных животных снижает счетчик на [DECEA3]1[-], а агрессивных на [DECEA3]2[-]","[FFB800]Matar[-] animales no agresivos reduce el contador en [DECEA3]1[-], y animales agresivos en [DECEA3]2[-]"
perkFearAnimalsRank1LongDesc,progression,Skills,,"You are afraid of animals. When you take damage from animals, you lose [DECEA3]20%[-] more stress resistance. Damage to all animals is reduced by [DECEA3]5%[-].\n\n[FFB800]Remaining: {cvar(.CounterFearAnimals1:0)}[-]","Вы боитесь животных. При получении урона от животных вы теряете на [DECEA3]20%[-] больше стрессоустойчивости. Урон по всем животным снижен на [DECEA3]5%[-].\n\n[FFB800]Осталось: {cvar(.CounterFearAnimals1:0)}[-]","Tienes un ligero miedo a los animales. El daño de los ataques de animales aumenta en un [DECEA3]10%[-]. El daño a los animales se reduce en un [DECEA3]5%[-].\n\n[FFB800]Restante: {cvar(.CounterFearAnimals1:0)}[-]"
perkFearAnimalsRank2LongDesc,progression,Skills,,"You are very afraid of animals. When you take damage from animals, you lose [DECEA3]50%[-] more stress resistance. Damage to all animals is reduced by [DECEA3]15%[-].\n\n[FFB800]Remaining: {cvar(.CounterFearAnimals2:0)}[-]","Вы очень боитесь животных. При получении урона от животных вы теряете на [DECEA3]50%[-] больше стрессоустойчивости. Урон по всем животным снижен на [DECEA3]15%[-].\n\n[FFB800]Осталось: {cvar(.CounterFearAnimals2:0)}[-]","Tienes miedo a los animales. El daño de los ataques de animales aumenta en un [DECEA3]20%[-]. El daño a los animales se reduce en un [DECEA3]10%[-].\n\n[FFB800]Restante: {cvar(.CounterFearAnimals2:0)}[-]"
perkFearAnimalsRank3LongDesc,progression,Skills,,"You are deathly afraid of animals. When you take damage from animals, you lose [DECEA3]100%[-] more stress resistance. Damage to all animals is reduced by [DECEA3]25%[-].\n\n[FFB800]Remaining: {cvar(.CounterFearAnimals3:0)}[-]","Вы панически боитесь животных. При получении урона от животных вы теряете на [DECEA3]100%[-] больше стрессоустойчивости. Урон по всем животным снижен на [DECEA3]25%[-].\n\n[FFB800]Осталось: {cvar(.CounterFearAnimals3:0)}[-]","Tienes mucho miedo a los animales. El daño de los ataques de animales aumenta en un [DECEA3]30%[-]. El daño a los animales se reduce en un [DECEA3]15%[-].\n\n[FFB800]Restante: {cvar(.CounterFearAnimals3:0)}[-]"

perkFearZombieName,progression,perk,,Fear of Zombies,Боязнь зомби,Miedo a los Zombis
perkFearZombieDesc,progression,perk,,"[FFB800]Killing[-] any zombie reduces the counter by [DECEA3]1[-]","[FFB800]Убийство[-] любых зомби снижает счетчик на [DECEA3]1[-]","[FFB800]Matar[-] a cualquier zombi reduce el contador en [DECEA3]1[-]"
perkFearZombieRank1LongDesc,progression,Skills,,"You are afraid of zombies. When you take damage from zombies, you lose [DECEA3]20%[-] more stress resistance. Damage to zombies is reduced by [DECEA3]5%[-].\n\n[FFB800]Remaining: {cvar(.CounterFearZombie1:0)}[-]","Вы боитесь зомби. При получении урона от зомби вы теряете на [DECEA3]20%[-] больше стрессоустойчивости. Урон по зомби снижен на [DECEA3]5%[-].\n\n[FFB800]Осталось: {cvar(.CounterFearZombie1:0)}[-]","Tienes un ligero miedo a los zombis. El daño de los ataques de zombis aumenta en un [DECEA3]10%[-]. El daño a los zombis se reduce en un [DECEA3]5%[-].\n\n[FFB800]Restante: {cvar(.CounterFearZombie1:0)}[-]"
perkFearZombieRank2LongDesc,progression,Skills,,"You are very afraid of zombies. When you take damage from zombies, you lose [DECEA3]50%[-] more stress resistance. Damage to zombies is reduced by [DECEA3]15%[-].\n\n[FFB800]Remaining: {cvar(.CounterFearZombie2:0)}[-]","Вы очень боитесь зомби. При получении урона от зомби вы теряете на [DECEA3]50%[-] больше стрессоустойчивости. Урон по зомби снижен на [DECEA3]15%[-].\n\n[FFB800]Осталось: {cvar(.CounterFearZombie2:0)}[-]","Tienes miedo a los zombis. El daño de los ataques de zombis aumenta en un [DECEA3]20%[-]. El daño a los zombis se reduce en un [DECEA3]10%[-].\n\n[FFB800]Restante: {cvar(.CounterFearZombie2:0)}[-]"
perkFearZombieRank3LongDesc,progression,Skills,,"You are deathly afraid of zombies. When you take damage from zombies, you lose [DECEA3]100%[-] more stress resistance. Damage to zombies is reduced by [DECEA3]25%[-].\n\n[FFB800]Remaining: {cvar(.CounterFearZombie3:0)}[-]","Вы панически боитесь зомби. При получении урона от зомби вы теряете на [DECEA3]100%[-] больше стрессоустойчивости. Урон по зомби снижен на [DECEA3]25%[-].\n\n[FFB800]Осталось: {cvar(.CounterFearZombie3:0)}[-]","Tienes mucho miedo a los zombis. El daño de los ataques de zombis aumenta en un [DECEA3]30%[-]. El daño a los zombis se reduce en un [DECEA3]15%[-].\n\n[FFB800]Restante: {cvar(.CounterFearZombie3:0)}[-]"

perkFearFireName,progression,perk,,Fear of Fire,Боязнь огня,Miedo al Fuego
perkFearFireDesc,progression,perk,,"[FFB800]Every second[-] while in a burnt biome, near a campfire, holding a Faker, or being burned by bosses, the counter decreases by [DECEA3]1[-], and by [DECEA3]6[-] while under the effects of the burning effect. [FFB800]Every hit[-] from the Devourer, his Millions, or the Fireball decreases the counter by [DECEA3]10[-]","[FFB800]Каждую секунду[-] при нахождении в сгоревшем биоме, нахождении возле костра, удержании факела, наличии обжига от боссов счетчик снижается на [DECEA3]1[-], на [DECEA3]6[-] под действием эффекта горения. [FFB800]Каждый полученный удар[-] от Пожирателя, его мильонов или Огонька снижает счетчик на [DECEA3]10[-]","[FFB800]Cada segundo[-] mientras se está en un bioma quemado, cerca de una fogata, con un Faker o siendo quemado por jefes, el contador disminuye en [DECEA3]1[-], y en [DECEA3]6[-] bajo los efectos del efecto de quemadura. [FFB800]Cada golpe[-] del Devorador, sus Millones o la Bola de Fuego disminuye el contador en [DECEA3]10[-]"
perkFearFireRank1LongDesc,progression,Skills,,"You are mildly afraid of fire. Damage from fire increased by [DECEA3]10%[-]. Fire resistance reduced by [DECEA3]5%[-]\n\n[FFB800]Remaining: {cvar(.TimerFearFire1:0)}[-]","У вас легкая боязнь огня. Урон от огня увеличен на [DECEA3]10%[-]. Сопротивление огню снижено на [DECEA3]5%[-]\n\n[FFB800]Осталось: {cvar(.TimerFearFire1:0)}[-]","Tienes un ligero miedo al fuego. El daño por fuego aumenta en un [DECEA3]10%[-]. La resistencia al fuego se reduce en un [DECEA3]5%[-].\n\n[FFB800]Restante: {cvar(.TimerFearFire1:0)}[-]"
perkFearFireRank2LongDesc,progression,Skills,,"You are afraid of fire. Damage from fire increased by [DECEA3]20%[-]. Fire resistance reduced by [DECEA3]10%[-].\n\n[FFB800]Remaining: {cvar(.TimerFearFire2:0)}[-]","У вас боязнь огня. Урон от огня увеличен на [DECEA3]20%[-]. Сопротивление огню снижено на [DECEA3]10%[-].\n\n[FFB800]Осталось: {cvar(.TimerFearFire2:0)}[-]","Tienes miedo al fuego. El daño por fuego aumenta en un [DECEA3]20%[-]. La resistencia al fuego se reduce en un [DECEA3]10%[-].\n\n[FFB800]Restante: {cvar(.TimerFearFire2:0)}[-]"
perkFearFireRank3LongDesc,progression,Skills,,"You are very afraid of fire. Damage from fire increased by [DECEA3]30%[-]. Fire resistance reduced by [DECEA3]15%[-].\n\n[FFB800]Remaining: {cvar(.TimerFearFire3:0)}[-]","У вас сильная боязнь огня. Урон от огня увеличен на [DECEA3]30%[-]. Сопротивление огню снижено на [DECEA3]15%[-].\n\n[FFB800]Осталось: {cvar(.TimerFearFire3:0)}[-]","Tienes mucho miedo al fuego. El daño por fuego aumenta en un [DECEA3]30%[-]. La resistencia al fuego se reduce en un [DECEA3]15%[-].\n\n[FFB800]Restante: {cvar(.TimerFearFire3:0)}[-]"

perkFearPainName,progression,perk,,Fear of Pain,Боязнь боли,Miedo al Dolor
perkFearPainDesc,progression,perk,,"[FFB800]Every second[-] the counter decreases by [DECEA3]1[-] unit when you are affected by the effect of a treated fracture or wound [DECEA3](injuries do NOT stack)[-], by [DECEA3]2[-] when you are affected by a sprain or open wound [DECEA3](injuries stack)[-], by [DECEA3]3[-] when you have an open fracture of a limb [DECEA3](injuries stack)[-]. Additionally by [DECEA3]1[-] unit under the effect of steroids during an open fracture or dislocation.","[FFB800]Каждую секунду[-] счетчик снижается на [DECEA3]1[-] единицу когда на вас дейтсвует эффект обработанного перелома или раны [DECEA3](травмы НЕ суммируются)[-], на [DECEA3]2[-] когда на вас действует эффект растяжения связок или открытой раны [DECEA3](травмы суммируются)[-], на [DECEA3]3[-] когда на у вас открытый перелом конечности [DECEA3](травмы суммируются)[-]. Дополнительно на [DECEA3]1[-] единицу под действием эффекта стероидов во время открытого перелома или вывиха.","[FFB800]Cada segundo[-] el contador disminuye en [DECEA3]1[-] unidad cuando se ve afectado por el efecto de una fractura o herida tratada [DECEA3](las lesiones NO se acumulan)[-], en [DECEA3]2[-] cuando se ve afectado por un esguince o herida abierta [DECEA3](las lesiones se acumulan)[-], en [DECEA3]3[-] cuando tiene una fractura abierta de una extremidad [DECEA3](las lesiones se acumulan)[-]. Además, en [DECEA3]1[-] unidad bajo el efecto de esteroides durante una fractura abierta o dislocación."
perkFearPainRank1LongDesc,progression,Skills,,"You have a mild fear of pain. While any limb injury effect is active, all damage taken is increased by [DECEA3]10%[-]. Injury recovery speed is reduced by [DECEA3]10%[-]. While the [DECEA3]Terrible Wounds[-] effect is active, damage taken is increased by [DECEA3]50%[-].\n\n[FFB800]Remaining: {cvar(.TimerFearPain1:0)}[-]","У вас легкая боязнь боли. Пока действует любой эффект травмы конечностей весь получаемый урон увеличен на [DECEA3]10%[-]. Скорость восстановления травм снижена на [DECEA3]10%[-]. Если действует эффект [DECEA3]Ужасные раны[-] получаемый урон увеличен на [DECEA3]50%[-].\n\n[FFB800]Осталось: {cvar(.TimerFearPain1:0)}[-]","Tienes un miedo leve al dolor. Mientras el efecto de lesión de extremidades esté activo, todo el daño recibido aumenta un [DECEA3]10%[-]. La velocidad de recuperación de heridas se reduce un [DECEA3]10%[-]. Mientras el efecto [DECEA3]Heridas Terribles[-] esté activo, el daño recibido aumenta un [DECEA3]50%[-].\n\n[FFB800]Restante: {cvar(.TimerFearPain1:0)}[-]"
perkFearPainRank2LongDesc,progression,Skills,,"You have a moderate fear of pain. While any limb injury effect is active, all damage taken is increased by [DECEA3]25%[-]. Injury recovery speed is reduced by [DECEA3]25%[-]. While the [DECEA3]Terrible Wounds[-] effect is active, damage taken is increased by [DECEA3]100%[-].\n\n[FFB800]Remaining: {cvar(.TimerFearPain2:0)}[-]","У вас умеренная боязнь боли. Пока действует любой эффект травмы конечностей весь получаемый урон увеличен на [DECEA3]25%[-]. Скорость восстановления травм снижена на [DECEA3]25%[-]. Если действует эффект [DECEA3]Ужасные раны[-] получаемый урон увеличен на [DECEA3]100%[-].\n\n[FFB800]Осталось: {cvar(.TimerFearPain2:0)}[-]","Tienes un miedo moderado al dolor. Mientras el efecto de lesión de extremidades esté activo, todo el daño recibido aumenta un [DECEA3]25%[-]. La velocidad de recuperación de heridas se reduce un [DECEA3]25%[-]. Mientras el efecto [DECEA3]Heridas Terribles[-] esté activo, el daño recibido aumenta un [DECEA3]100%[-].\n\n[FFB800]Restante: {cvar(.TimerFearPain2:0)}[-]"
perkFearPainRank3LongDesc,progression,Skills,,"You have a panic fear of pain. While any limb injury effect is active, all damage taken is increased by [DECEA3]50%[-]. Injury recovery speed is reduced by [DECEA3]50%[-]. While the [DECEA3]Terrible Wounds[-] effect is active, damage taken is increased by [DECEA3]200%[-].\n\n[FFB800]Remaining: {cvar(.TimerFearPain3:0)}[-]","У вас паническая боязнь боли. Пока действует любой эффект травмы конечностей весь получаемый урон увеличен на [DECEA3]50%[-]. Скорость восстановления травм снижена на [DECEA3]50%[-]. Если действует эффект [DECEA3]Ужасные раны[-] получаемый урон увеличен на [DECEA3]200%[-].\n\n[FFB800]Осталось: {cvar(.TimerFearPain3:0)}[-]","Tienes un miedo pánico al dolor. Mientras el efecto de lesión de extremidades esté activo, todo el daño recibido aumenta un [DECEA3]50%[-]. La velocidad de recuperación de heridas se reduce un [DECEA3]50%[-]. Mientras el efecto [DECEA3]Heridas Terribles[-] esté activo, el daño recibido aumenta un [DECEA3]200%[-].\n\n[FFB800]Restante: {cvar(.TimerFearPain3:0)}[-]"

perkSocialPhobiaName,progression,perk,,Social Phobia,Социофоб,Fobia Social
perkSocialPhobiaDesc,progression,perk,,"[FFB800]Every second[-] while you are in a group, the counter decreases by [DECEA3]1[-]","[FFB800]Каждую секунду[-] когда вы находитесь в группе счетчик снижается на [DECEA3]1[-]","[FFB800]Cada segundo[-] mientras estás en un grupo, el contador disminuye en [DECEA3]1[-]"
perkSocialPhobiaRank1LongDesc,progression,Skills,,"You are mildly afraid of people. While in a group, experience gained is reduced by [DECEA3]5%[-], and stress resistance recovery is reduced by [DECEA3]5%[-].\n\n[FFB800]Remaining: {cvar(.TimerSocialPhobia1:0)}[-]","У вас легкая боязнь людей. При нахождении в группе получаемый опыт снижен на [DECEA3]5%[-], а восстановление стрессоустойчивости снижено на [DECEA3]5%[-].\n\n[FFB800]Осталось: {cvar(.TimerSocialPhobia1:0)}[-]","Tienes un ligero miedo a la gente. En grupo, la experiencia ganada se reduce en un [DECEA3]5%[-] y la recuperación de la resistencia al estrés se reduce en un [DECEA3]5%[-].\n\n[FFB800]Restante: {cvar(.TimerSocialPhobia1:0)}[-]"
perkSocialPhobiaRank2LongDesc,progression,Skills,,"You are afraid of people. While in a group, experience gained is reduced by [DECEA3]10%[-], and stress resistance recovery is reduced by [DECEA3]15%[-].\\n\n[FFB800]Remaining: {cvar(.TimerSocialPhobia2:0)}[-]","У вас боязнь людей. При нахождении в группе получаемый опыт снижен на [DECEA3]10%[-], а восстановление стрессоустойчивости снижено на [DECEA3]15%[-].\\n\n[FFB800]Осталось: {cvar(.TimerSocialPhobia2:0)}[-]","Tienes miedo a la gente.  En grupo, la experiencia ganada se reduce en un [DECEA3]10%[-] y la recuperación de la resistencia al estrés se reduce en un [DECEA3]15%[-].\n\n[FFB800]Restante: {cvar(.TimerSocialPhobia2:0)}[-]"
perkSocialPhobiaRank3LongDesc,progression,Skills,,"You are very afraid of people. While in a group, experience gained is reduced by [DECEA3]20%[-], and stress resistance recovery is reduced by [DECEA3]30%[-].\n\n[FFB800]Remaining: {cvar(.TimerSocialPhobia3:0)}[-]","У вас сильная боязнь людей. При нахождении в группе получаемый опыт снижен на [DECEA3]20%[-], а восстановление стрессоустойчивости снижено на [DECEA3]30%[-].\n\n[FFB800]Осталось: {cvar(.TimerSocialPhobia3:0)}[-]","Tienes mucho miedo a la gente. En grupo, la experiencia ganada se reduce en un [DECEA3]20%[-] y la recuperación de la resistencia al estrés se reduce en un [DECEA3]30%[-].\n\n[FFB800]Restante: {cvar(.TimerSocialPhobia3:0)}[-]"

perkUnluckerName,progression,perk,,Unlucker,Невезучий,Mala Suerte
perkUnluckerDesc,progression,perk,,"[FFB800]Killing[-] any zombie reduces the counter by [DECEA3]1[-]","[FFB800]Убийство[-] любых зомби снижает счетчик на [DECEA3]1[-]","[FFB800]Matar[-] a cualquier zombi reduce el contador en [DECEA3]1[-]"
perkUnluckerRank1LongDesc,progression,Skills,,"Luck has turned against you. The quality of loot received has been reduced by [DECEA3]5%[-] and the chance of loot dropping from zombies has been reduced by [DECEA3]5%[-].\n\n[FFB800]Remaining: {cvar(.CounterUnlucker1:0)}[-]","Удача отвернулась от вас. Качество получаемого лута снижено на [DECEA3]5%[-]. Шанс выпадения лута при убийстве зомби снижен на [DECEA3]5%[-].\n\n[FFB800]Осталось: {cvar(.CounterUnlucker1:0)}[-]","Tienes un poco de mala suerte. La calidad del botín recibido se ha reducido en un [DECEA3]5%[-] y la probabilidad de que los zombis suelten botín se ha reducido en un [DECEA3]5%[-].\n\n[FFB800]Restante: {cvar(.CounterUnlucker1:0)}[-]"
perkUnluckerRank2LongDesc,progression,Skills,,"You are unlucky. The quality of loot received has been reduced by [DECEA3]10%[-] and the chance of loot dropping from zombies has been reduced by [DECEA3]10%[-].\n\n[FFB800]Remaining: {cvar(.CounterUnlucker2:0)}[-]","Вы невезучий. Качество получаемого лута снижено на [DECEA3]10%[-]. Шанс выпадения лута при убийстве зомби снижен на [DECEA3]10%[-].\n\n[FFB800]Осталось: {cvar(.CounterUnlucker2:0)}[-]","Tienes mala suerte. La calidad del botín recibido se ha reducido en un [DECEA3]10%[-] y la probabilidad de que los zombis suelten botín se ha reducido en un [DECEA3]10%[-].\n\n[FFB800]Restante: {cvar(.CounterUnlucker2:0)}[-]"
perkUnluckerRank3LongDesc,progression,Skills,,"You are basically unfamiliar with luck. The quality of loot received is reduced by [DECEA3]15%[-] and the chance of loot drop when killing zombies is reduced by [DECEA3]15%[-].\n\n[FFB800]Remaining: {cvar(.CounterUnlucker3:0)}[-]","С удачей вы в принципе не знакомы. Качество получаемого лута снижено на [DECEA3]15%[-]. Шанс выпадения лута при убийстве зомби снижен на [DECEA3]15%[-].\n\n[FFB800]Осталось: {cvar(.CounterUnlucker3:0)}[-]","Básicamente no conoces la suerte. La calidad del botín recibido se reduce en un [DECEA3]15%[-] y la probabilidad de que los zombis suelten botín al matarlos se reduce en un [DECEA3]15%[-].\n\n[FFB800]Restante: {cvar(.CounterUnlucker3:0)}[-]"

=== POSITIVE PERKS ===

perkGeniusName,progression,perk,,Genius,Гениальность,Genio
perkGeniusDesc,progression,perk,,"[FFB800]Reading[-] books, magazines, or recipes reduces the counter by [DECEA3]1[-].\n\n[FFB800]Block: {cvar(.blockGenius:0)}[-] [DECEA3]- Does not develop if Dementia.[-]","[FFB800]Прочтение[-] книг, журналов или рецептов снижают счетчик на [DECEA3]1[-].\n\n[FFB800]Блок: {cvar(.blockGenius:0)}[-] [DECEA3]- Не развивается, если Слабоумие.[-]","[FFB800]Leer[-] libros, revistas o recetas lo reduce en [DECEA3]1[-].\n\n[FFB800]Bloque: {cvar(.blockGenius:0)}[-] [DECEA3]- No se desarrolla si hay demencia.[-]"
perkGeniusRank1LongDesc,progression,Skills,,"You are a sharp thinker. All experience you gain is increased by [DECEA3]10%[-]. Chance to gain an additional skill point when reading magazines increased by [DECEA3]5%[-].\n\n[FFB800]Remaining: {cvar(.BooksReadBetter0:0)}[-]","Вы хорошо соображаете. Весь получаемый вами опыт увеличен на [DECEA3]10%[-]. Шанс получить дополнительное очко навыка при чтении журналов увеличен на [DECEA3]5%[-].\n\n[FFB800]Осталось: {cvar(.BooksReadBetter0:0)}[-]","Eres un pensador agudo. Toda la experiencia que ganas aumenta en un [DECEA3]10%[-]. La probabilidad de obtener un punto de habilidad adicional al leer revistas aumentó en un [DECEA3]5%[-].\n\n[FFB800]Restante: {cvar(.BooksReadBetter0:0)}[-]"
perkGeniusRank2LongDesc,progression,Skills,,"You absorb information like a sponge. All experience you gain is increased by [DECEA3]20%[-]. Chance to gain an additional skill point when reading magazines increased by [DECEA3]10%[-].\n\n[FFB800]Remaining: {cvar(.BooksReadBetter1:0)}[-]","Вы впитываете информацию, как губка. Весь получаемый вами опыт увеличен на [DECEA3]20%[-]. Шанс получить дополнительное очко навыка при чтении журналов увеличен на [DECEA3]10%[-].\n\n[FFB800]Осталось: {cvar(.BooksReadBetter1:0)}[-]","Absorbes información como una esponja. Toda la experiencia que ganas aumenta en un [DECEA3]20%[-].La probabilidad de obtener un punto de habilidad adicional al leer revistas aumentó en un [DECEA3]10%[-].\n\n[FFB800]Restante: {cvar(.BooksReadBetter1:0)}[-]"
perkGeniusRank3LongDesc,progression,Skills,,"You have a brilliant mind. All experience you gain is increased by [DECEA3]30%[-]. Chance to gain an additional skill point when reading magazines increased by [DECEA3]15%[-].\n\n[FFB800]Remaining: {cvar(.BooksReadBetter2:0)}[-]","У вас гениальное мышление. Весь получаемый вами опыт увеличен на [DECEA3]30%[-]. Шанс получить дополнительное очко навыка при чтении журналов увеличен на [DECEA3]15%[-].\n\n[FFB800]Осталось: {cvar(.BooksReadBetter2:0)}[-]","Tienes una mente brillante. Toda la experiencia que ganas aumenta en un [DECEA3]30%[-]. La probabilidad de obtener un punto de habilidad adicional al leer revistas aumentó en un [DECEA3]15%[-].\n\n[FFB800]Restante: {cvar(.BooksReadBetter2:0)}[-]"

perkAthleticBuildName,progression,perk,,Athletic build,Спортивное телосложение,Complexión atlética
perkAthleticBuildDesc,progression,perk,,"[FFB800]Every second[-] you decrease by [DECEA3]1[-] when running, by [DECEA3]4[-] during cardio training, by [DECEA3]2[-] during strength training. Also by [DECEA3]2[-] when jumping or attacking normally, and by [DECEA3]4[-] when power attacking with a weapon or tool.\n\n[FFB800]Block: {cvar(.blockAthleticBuild:0)}[-] [DECEA3]- Does not develop if you have Obesity or Brittle Bones.[-]","[FFB800]Каждую секунду[-] вы снижаете на [DECEA3]1[-] когда бегаете, на [DECEA3]4[-] при кардиотренировках, на [DECEA3]2[-] при силовых тренировках. Также на [DECEA3]2[-] при прыжках или обычной атаке, и на [DECEA3]4[-] при силовых атаках оружием или инструментом.\n\n[FFB800]Блок: {cvar(.blockAthleticBuild:0)}[-] [DECEA3]- Не развивается, если у вас Ожирение или Слабые кости.[-]","[FFB800]Cada segundo[-] disminuyes el contador en [DECEA3]1[-] al correr, en [DECEA3]4[-] durante el entrenamiento cardiovascular, en [DECEA3]2[-] durante el entrenamiento de fuerza. También en [DECEA3]2[-] al saltar o atacar normalmente, y en [DECEA3]4[-] al realizar ataques de potencia con un arma o herramienta.\n\n[FFB800]Bloqueo: {cvar(.blockAthleticBuild:0)}[-] [DECEA3]- No se desarrolla si tienes Obesidad o Huesos Frágiles.[-]"
perkAthleticBuildRank1LongDesc,progression,Skills,,"You have a well-developed constitution. While not encumbered, your mobility is increased by [DECEA3]7.5%[-]. Your overall stamina is increased by [DECEA3]15%[-], as is your rate of regeneration while fatigued. Your stamina is increased by [DECEA3]10[-].\n\n[FFB800]Remaining: {cvar(.TimerAthleticBuild0:0)}[-]","У вас хорошо развитое телосложение. Если вы не перегружены, ваша мобильность увеличена на [DECEA3]7.5%[-]. На [DECEA3]15%[-] увеличен общий запас сил, а также скорость его восстановления при наличии усталости. Запас выносливости увеличен на [DECEA3]10[-].\n\n[FFB800]Осталось: {cvar(.TimerAthleticBuild0:0)}[-]","Tienes una constitución bien desarrollada. Sin cargas, tu movilidad aumenta un [DECEA3]7.5%[-]. Tu resistencia general aumenta un [DECEA3]15%[-], al igual que tu tasa de regeneración en fatiga. Tu resistencia aumenta un [DECEA3]10[-].\n\n[FFB800]Restante: {cvar(.TimerAthleticBuild0:0)}[-]"
perkAthleticBuildRank2LongDesc,progression,Skills,,"You have a excellently developed constitution. When not encumbered, your mobility is increased by [DECEA3]15%[-]. Your reserve strength is increased by [DECEA3]30%[-], as well as the speed at which it is restored when fatigued. Your stamina is increased by [DECEA3]25[-].\n\n[FFB800]Remaining: {cvar(.TimerAthleticBuild1:0)}[-]","У вас отлично развито телосложение. Если вы не перегружены, ваша мобильность увеличена на [DECEA3]15%[-]. На [DECEA3]30%[-] увеличен общий запас сил, а также скорость его восстановления при наличии усталости. Запас выносливости увеличен на [DECEA3]25[-].\n\n[FFB800]Осталось: {cvar(.TimerAthleticBuild1:0)}[-]","Tienes una constitución excelentemente desarrollada. Cuando no estás sobrecargado, tu movilidad aumenta en un [DECEA3]15%[-]. Tu reserva de fuerza aumenta en un [DECEA3]30%[-], así como la velocidad a la que se restaura cuando estás fatigado. Tu resistencia aumenta en [DECEA3]25[-].\n\n[FFB800]Restantes: {cvar(.TimerAthleticBuild1:0)}[-]"
