Key,Source,Context,Changes,English,Russian,Spanish
MeleeLightExpert_LevelUP,UI,Tooltip,,Increased passive skill: Chikatilo,Повышен пассивный навык: Чикатило,Habilidad pasiva aumentada: Chikatilo
reqPerkMeleeLightExpert01,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 15,{cvar(CountMeleeLightExpert:0)} из 15,{cvar(CountMeleeLightExpert:0)} de 15
reqPerkMeleeLightExpert02,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 30,{cvar(CountMeleeLightExpert:0)} из 30,{cvar(CountMeleeLightExpert:0)} de 30
reqPerkMeleeLightExpert03,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 60,{cvar(CountMeleeLightExpert:0)} из 60,{cvar(CountMeleeLightExpert:0)} de 60
reqPerkMeleeLightExpert04,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 100,{cvar(CountMeleeLightExpert:0)} из 100,{cvar(CountMeleeLightExpert:0)} de 100
reqPerkMeleeLightExpert05,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 175,{cvar(CountMeleeLightExpert:0)} из 175,{cvar(CountMeleeLightExpert:0)} de 175
reqPerkMeleeLightExpert06,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 250,{cvar(CountMeleeLightExpert:0)} из 250,{cvar(CountMeleeLightExpert:0)} de 250
reqPerkMeleeLightExpert07,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 350,{cvar(CountMeleeLightExpert:0)} из 350,{cvar(CountMeleeLightExpert:0)} de 350
reqPerkMeleeLightExpert08,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 450,{cvar(CountMeleeLightExpert:0)} из 450,{cvar(CountMeleeLightExpert:0)} de 450
reqPerkMeleeLightExpert09,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 550,{cvar(CountMeleeLightExpert:0)} из 550,{cvar(CountMeleeLightExpert:0)} de 550
reqPerkMeleeLightExpert10,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 700,{cvar(CountMeleeLightExpert:0)} из 700,{cvar(CountMeleeLightExpert:0)} de 700
reqPerkMeleeLightExpert11,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 850,{cvar(CountMeleeLightExpert:0)} из 850,{cvar(CountMeleeLightExpert:0)} de 850
reqPerkMeleeLightExpert12,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 1000,{cvar(CountMeleeLightExpert:0)} из 1000,{cvar(CountMeleeLightExpert:0)} de 1000
reqPerkMeleeLightExpert13,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 1200,{cvar(CountMeleeLightExpert:0)} из 1200,{cvar(CountMeleeLightExpert:0)} de 1200
reqPerkMeleeLightExpert14,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 1400,{cvar(CountMeleeLightExpert:0)} из 1400,{cvar(CountMeleeLightExpert:0)} de 1400
reqPerkMeleeLightExpert15,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 1600,{cvar(CountMeleeLightExpert:0)} из 1600,{cvar(CountMeleeLightExpert:0)} de 1600
reqPerkMeleeLightExpert16,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 1800,{cvar(CountMeleeLightExpert:0)} из 1800,{cvar(CountMeleeLightExpert:0)} de 1800
reqPerkMeleeLightExpert17,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 2000,{cvar(CountMeleeLightExpert:0)} из 2000,{cvar(CountMeleeLightExpert:0)} de 2000
reqPerkMeleeLightExpert18,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 2300,{cvar(CountMeleeLightExpert:0)} из 2300,{cvar(CountMeleeLightExpert:0)} de 2300
reqPerkMeleeLightExpert19,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 2650,{cvar(CountMeleeLightExpert:0)} из 2650,{cvar(CountMeleeLightExpert:0)} de 2650
reqPerkMeleeLightExpert20,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 2900,{cvar(CountMeleeLightExpert:0)} из 2900,{cvar(CountMeleeLightExpert:0)} de 2900
reqPerkMeleeLightExpert21,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 3200,{cvar(CountMeleeLightExpert:0)} из 3200,{cvar(CountMeleeLightExpert:0)} de 3200
reqPerkMeleeLightExpert22,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 3600,{cvar(CountMeleeLightExpert:0)} из 3600,{cvar(CountMeleeLightExpert:0)} de 3600
reqPerkMeleeLightExpert23,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 4000,{cvar(CountMeleeLightExpert:0)} из 4000,{cvar(CountMeleeLightExpert:0)} de 4000
reqPerkMeleeLightExpert24,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 4400,{cvar(CountMeleeLightExpert:0)} из 4400,{cvar(CountMeleeLightExpert:0)} de 4400
reqPerkMeleeLightExpert25,progression,Attribute,,{cvar(CountMeleeLightExpert:0)} of 5000,{cvar(CountMeleeLightExpert:0)} из 5000,{cvar(CountMeleeLightExpert:0)} de 5000
perkMeleeLightExpertRank1Desc,progression,Skills,,Kill 15 zombies with light melee weapons,Убить 15 зомби легким оружием ближнего боя,Mata 15 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank1LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]2%[-]. Attack speed increased by[DECEA3]1%[-]. Increase damage while moving [DECEA3]1%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]2%[-]. Скорость атаки увеличена на [DECEA3]1%[-]. Увеличение урона при движении [DECEA3]1%[-].","El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]2%[-]. La velocidad de ataque ha aumentado en un [DECEA3]1%[-]. Aumenta el daño al moverse [DECEA3]1%[-]."
perkMeleeLightExpertRank2Desc,progression,Skills,,Kill 30 zombies with light melee weapons,Убить 30 зомби легким оружием ближнего боя,Mata 30 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank2LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]4%[-]. Attack speed increased by[DECEA3]2%[-]. Increase damage while moving [DECEA3]2%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]4%[-]. Скорость атаки увеличена на [DECEA3]2%[-]. Увеличение урона при движении [DECEA3]2%[-].","El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]4%[-]. La velocidad de ataque ha aumentado en un [DECEA3]2%[-]. Aumenta el daño al moverse [DECEA3]2%[-]."
perkMeleeLightExpertRank3Desc,progression,Skills,,Kill 60 zombies with light melee weapons,Убить 60 зомби легким оружием ближнего боя,Mata 60 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank3LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]6%[-]. Attack speed increased by[DECEA3]3%[-]. Increase damage while moving [DECEA3]3%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]6%[-]. Скорость атаки увеличена на [DECEA3]3%[-]. Увеличение урона при движении [DECEA3]3%[-].","El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]6%[-]. La velocidad de ataque ha aumentado en un [DECEA3]3%[-]. Aumenta el daño al moverse [DECEA3]3%[-]."
perkMeleeLightExpertRank4Desc,progression,Skills,,Kill 100 zombies with light melee weapons,Убить 100 зомби легким оружием ближнего боя,Mata 100 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank4LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]8%[-]. Attack speed increased by[DECEA3]4%[-]. Increase damage while moving [DECEA3]4%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]8%[-]. Скорость атаки увеличена на [DECEA3]4%[-]. Увеличение урона при движении [DECEA3]4%[-].","El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]8%[-]. La velocidad de ataque ha aumentado en un [DECEA3]4%[-]. Aumenta el daño al moverse [DECEA3]4%[-]."
perkMeleeLightExpertRank5Desc,progression,Skills,,Kill 175 zombies with light melee weapons,Убить 175 зомби легким оружием ближнего боя,Mata 175 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank5LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]10%[-]. Attack speed increased by[DECEA3]5%[-]. Increase damage while moving [DECEA3]5%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]10%[-]. Скорость атаки увеличена на [DECEA3]5%[-]. Увеличение урона при движении [DECEA3]5%[-].","El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]10%[-]. La velocidad de ataque ha aumentado en un [DECEA3]5%[-]. Aumenta el daño al moverse [DECEA3]5%[-]."
perkMeleeLightExpertRank6Desc,progression,Skills,,Kill 250 zombies with light melee weapons,Убить 250 зомби легким оружием ближнего боя,Mata 250 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank6LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]12%[-]. Attack speed increased by[DECEA3]6%[-]. Increase damage while moving [DECEA3]6%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]12%[-]. Скорость атаки увеличена на [DECEA3]6%[-]. Увеличение урона при движении [DECEA3]6%[-].","El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]12%[-]. La velocidad de ataque ha aumentado en un [DECEA3]6%[-]. Aumenta el daño al moverse [DECEA3]6%[-]."
perkMeleeLightExpertRank7Desc,progression,Skills,,Kill 350 zombies with light melee weapons,Убить 350 зомби легким оружием ближнего боя,Mata 350 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank7LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]14%[-]. Attack speed increased by[DECEA3]7%[-]. Increase damage while moving [DECEA3]7%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]14%[-]. Скорость атаки увеличена на [DECEA3]7%[-]. Увеличение урона при движении [DECEA3]7%[-].","El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]14%[-]. La velocidad de ataque ha aumentado en un [DECEA3]7%[-]. Aumenta el daño al moverse [DECEA3]7%[-]."
perkMeleeLightExpertRank8Desc,progression,Skills,,Kill 450 zombies with light melee weapons,Убить 450 зомби легким оружием ближнего боя,Mata 450 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank8LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]16%[-]. Attack speed increased by[DECEA3]8%[-]. Increase damage while moving [DECEA3]8%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]16%[-]. Скорость атаки увеличена на [DECEA3]8%[-]. Увеличение урона при движении [DECEA3]8%[-].","El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]16%[-]. La velocidad de ataque ha aumentado en un [DECEA3]8%[-]. Aumenta el daño al moverse [DECEA3]8%[-]."
perkMeleeLightExpertRank9Desc,progression,Skills,,Kill 550 zombies with light melee weapons,Убить 550 зомби легким оружием ближнего боя,Mata 550 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank9LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]18%[-]. Attack speed increased by[DECEA3]9%[-]. Increase damage while moving [DECEA3]9%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]18%[-]. Скорость атаки увеличена на [DECEA3]9%[-]. Увеличение урона при движении [DECEA3]9%[-]." ,"El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]18%[-]. La velocidad de ataque ha aumentado en un [DECEA3]9%[-]. Aumenta el daño al moverse [DECEA3]9%[-]."
perkMeleeLightExpertRank10Desc,progression,Skills,,Kill 700 zombies with light melee weapons,Убить 700 зомби легким оружием ближнего боя,Mata 700 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank10LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]20%[-]. Attack speed increased by[DECEA3]10%[-]. Increase damage while moving [DECEA3]10%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]20%[-]. Скорость атаки увеличена на [DECEA3]10%[-]. Увеличение урона при движении [DECEA3]10%[-].","El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]20%[-]. La velocidad de ataque ha aumentado en un [DECEA3]10%[-]. Aumenta el daño al moverse [DECEA3]10%[-]."
perkMeleeLightExpertRank11Desc,progression,Skills,,Kill 850 zombies with light melee weapons,Убить 850 зомби легким оружием ближнего боя,Mata 850 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank11LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]22%[-]. Attack speed increased by[DECEA3]11%[-]. Increase damage while moving [DECEA3]11%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]22%[-]. Скорость атаки увеличена на [DECEA3]11%[-]. Увеличение урона при движении [DECEA3]11%[-].","El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]22%[-]. La velocidad de ataque ha aumentado en un [DECEA3]11%[-]. Aumenta el daño al moverse [DECEA3]11%[-]."
perkMeleeLightExpertRank12Desc,progression,Skills,,Kill 1000 zombies with light melee weapons,Убить 1000 зомби легким оружием ближнего боя,Mata 1000 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank12LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]24%[-]. Attack speed increased by[DECEA3]12%[-]. Increase damage while moving [DECEA3]12%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]24%[-]. Скорость атаки увеличена на [DECEA3]12%[-]. Увеличение урона при движении [DECEA3]12%[-].","El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]24%[-]. La velocidad de ataque ha aumentado en un [DECEA3]12%[-]. Aumenta el daño al moverse [DECEA3]12%[-]."
perkMeleeLightExpertRank13Desc,progression,Skills,,Kill 1200 zombies with light melee weapons,Убить 1200 зомби легким оружием ближнего боя,Mata 1200 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank13LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]26%[-]. Attack speed increased by[DECEA3]13%[-]. Increase damage while moving [DECEA3]13%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]26%[-]. Скорость атаки увеличена на [DECEA3]13%[-]. Увеличение урона при движении [DECEA3]13%[-].","El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]26%[-]. La velocidad de ataque ha aumentado en un [DECEA3]13%[-]. Aumenta el daño al moverse [DECEA3]13%[-]."
perkMeleeLightExpertRank14Desc,progression,Skills,,Kill 1400 zombies with light melee weapons,Убить 1400 зомби легким оружием ближнего боя,Mata 1400 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank14LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]28%[-]. Attack speed increased by[DECEA3]14%[-]. Increase damage while moving [DECEA3]14%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]28%[-]. Скорость атаки увеличена на [DECEA3]14%[-]. Увеличение урона при движении [DECEA3]14%[-].","El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]28%[-]. La velocidad de ataque ha aumentado en un [DECEA3]14%[-]. Aumenta el daño al moverse [DECEA3]14%[-]."
perkMeleeLightExpertRank15Desc,progression,Skills,,Kill 1600 zombies with light melee weapons,Убить 1600 зомби легким оружием ближнего боя,Mata 1600 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank15LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]30%[-]. Attack speed increased by[DECEA3]15%[-]. Increase damage while moving [DECEA3]15%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]30%[-]. Скорость атаки увеличена на [DECEA3]15%[-]. Увеличение урона при движении [DECEA3]15%[-].","El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]30%[-]. La velocidad de ataque ha aumentado en un [DECEA3]15%[-]. Aumenta el daño al moverse [DECEA3]15%[-]."
perkMeleeLightExpertRank16Desc,progression,Skills,,Kill 1800 zombies with light melee weapons,Убить 1800 зомби легким оружием ближнего боя,Mata 1800 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank16LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]32%[-]. Attack speed increased by[DECEA3]16%[-]. Increase damage while moving [DECEA3]16%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]32%[-]. Скорость атаки увеличена на [DECEA3]16%[-]. Увеличение урона при движении [DECEA3]16%[-].","El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]32%[-]. La velocidad de ataque ha aumentado en un [DECEA3]16%[-]. Aumenta el daño al moverse [DECEA3]16%[-]."
perkMeleeLightExpertRank17Desc,progression,Skills,,Kill 2000 zombies with light melee weapons,Убить 2000 зомби легким оружием ближнего боя,Mata 2000 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank17LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]34%[-]. Attack speed increased by[DECEA3]17%[-]. Increase damage while moving [DECEA3]17%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]34%[-]. Скорость атаки увеличена на [DECEA3]17%[-]. Увеличение урона при движении [DECEA3]17%[-].","El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]34%[-]. La velocidad de ataque ha aumentado en un [DECEA3]17%[-]. Aumenta el daño al moverse [DECEA3]17%[-]."
perkMeleeLightExpertRank18Desc,progression,Skills,,Kill 2300 zombies with light melee weapons,Убить 2300 зомби легким оружием ближнего боя,Mata 2300 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank18LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]36%[-]. Attack speed increased by[DECEA3]18%[-]. Increase damage while moving [DECEA3]18%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]36%[-]. Скорость атаки увеличена на [DECEA3]18%[-]. Увеличение урона при движении [DECEA3]18%[-].","El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]36%[-]. La velocidad de ataque ha aumentado en un [DECEA3]18%[-]. Aumenta el daño al moverse [DECEA3]18%[-]."
perkMeleeLightExpertRank19Desc,progression,Skills,,Kill 2650 zombies with light melee weapons,Убить 2650 зомби легким оружием ближнего боя,Mata 2650 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank19LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]38%[-]. Attack speed increased by[DECEA3]19%[-]. Increase damage while moving [DECEA3]19%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]38%[-]. Скорость атаки увеличена на [DECEA3]19%[-]. Увеличение урона при движении [DECEA3]19%[-].","El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]38%[-]. La velocidad de ataque ha aumentado en un [DECEA3]19%[-]. Aumenta el daño al moverse [DECEA3]19%[-]."
perkMeleeLightExpertRank20Desc,progression,Skills,,Kill 2900 zombies with light melee weapons,Убить 2900 зомби легким оружием ближнего боя,Mata 2900 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank20LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]40%[-]. Attack speed increased by[DECEA3]20%[-]. Increase damage while moving [DECEA3]20%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]40%[-]. Скорость атаки увеличена на [DECEA3]20%[-]. Увеличение урона при движении [DECEA3]20%[-].","El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]40%[-]. La velocidad de ataque ha aumentado en un [DECEA3]20%[-]. Aumenta el daño al moverse [DECEA3]40%[-]."
perkMeleeLightExpertRank21Desc,progression,Skills,,Kill 3200 zombies with light melee weapons,Убить 3200 зомби легким оружием ближнего боя,Mata 3200 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank21LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]42%[-]. Attack speed increased by[DECEA3]21%[-]. Increase damage while moving [DECEA3]21%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]42%[-]. Скорость атаки увеличена на [DECEA3]21%[-]. Увеличение урона при движении [DECEA3]21%[-].","El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]42%[-]. La velocidad de ataque ha aumentado en un [DECEA3]21%[-]. Aumenta el daño al moverse [DECEA3]21%[-]."
perkMeleeLightExpertRank22Desc,progression,Skills,,Kill 3600 zombies with light melee weapons,Убить 3600 зомби легким оружием ближнего боя,Mata 3600 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank22LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]44%[-]. Attack speed increased by[DECEA3]22%[-]. Increase damage while moving [DECEA3]22%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]44%[-]. Скорость атаки увеличена на [DECEA3]22%[-]. Увеличение урона при движении [DECEA3]22%[-].","El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]44%[-]. La velocidad de ataque ha aumentado en un [DECEA3]22%[-]. Aumenta el daño al moverse [DECEA3]22%[-]."
perkMeleeLightExpertRank23Desc,progression,Skills,,Kill 4000 zombies with light melee weapons,Убить 4000 зомби легким оружием ближнего боя,Mata 4000 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank23LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]46%[-]. Attack speed increased by[DECEA3]23%[-]. Increase damage while moving [DECEA3]23%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]46%[-]. Скорость атаки увеличена на [DECEA3]23%[-]. Увеличение урона при движении [DECEA3]23%[-].","El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]46%[-]. La velocidad de ataque ha aumentado en un [DECEA3]23%[-]. Aumenta el daño al moverse [DECEA3]23%[-]."
perkMeleeLightExpertRank24Desc,progression,Skills,,Kill 4400 zombies with light melee weapons,Убить 4400 зомби легким оружием ближнего боя,Mata 4400 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank24LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]48%[-]. Attack speed increased by[DECEA3]24%[-]. Increase damage while moving [DECEA3]24%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]48%[-]. Скорость атаки увеличена на [DECEA3]24%[-]. Увеличение урона при движении [DECEA3]24%[-].","El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]48%[-]. La velocidad de ataque ha aumentado en un [DECEA3]24%[-]. Aumenta el daño al moverse [DECEA3]24%[-]."
perkMeleeLightExpertRank25Desc,progression,Skills,,Kill 5000 zombies with light melee weapons,Убить 5000 зомби легким оружием ближнего боя,Mata 5000 zombis con armas cuerpo a cuerpo ligeras
perkMeleeLightExpertRank25LongDesc,progression,Skills,,"Light melee weapon have had their reduce durability use by [DECEA3]50%[-]. Attack speed increased by[DECEA3]25%[-]. Increase damage while moving [DECEA3]25%[-].","Скорость износа легкого оружия ближнего боя уменьшена на [DECEA3]50%[-]. Скорость атаки увеличена на [DECEA3]25%[-]. Увеличение урона при движении [DECEA3]25%[-].","El uso de durabilidad de armas cuerpo a cuerpo ligeras se ha reducido en un [DECEA3]50%[-]. La velocidad de ataque ha aumentado en un [DECEA3]25%[-]. Aumenta el daño al moverse [DECEA3]25%[-]."

0000 DEADHUNT 0000

skillDeadHuntName,progression,Skills,,Dead hunt,Охота на нежить,Caza de muertos

perkTotalHuntName,progression,perk,,Headhunting,Охота за головами,Caza de cabezas
perkTotalHuntDesc,progression,perk,,"The Great Hunt has begun. Kill as many undead as you can and learn to kill them faster and with less effort. Over time, killing undead can become routine.\n\n[DECEA3]Currently Killed: {cvar(CountTotalHunt:0)}[-]","Большая охота началась. Убейте как можно больше нежити и научитесь убивать их быстрее и с меньшими затратами. Со временем убийство нежити может превратиться в рутину.\n\n[DECEA3]Сейчас убито: {cvar(CountTotalHunt:0)}[-]","La Gran Caza ha comenzado. Mata a tantos no muertos como puedas y aprende a matarlos más rápido y con menos esfuerzo. Con el tiempo, matar no muertos puede convertirse en una rutina.\n\n[DECEA3]Muertes actuales: {cvar(CountTotalHunt:0)}[-]"
TotalHunt_LevelUP,UI,Tooltip,,Increased passive skill: Headhunting,Повышен пассивный навык: Охота за головами,Habilidad pasiva aumentada: Caza de cabezas
reqPerkTotalHunt01,progression,Attribute,,{cvar(CountTotalHunt:0)} of 75,{cvar(CountTotalHunt:0)} из 75,{cvar(CountTotalHunt:0)} de 75
reqPerkTotalHunt02,progression,Attribute,,{cvar(CountTotalHunt:0)} of 150,{cvar(CountTotalHunt:0)} из 150,{cvar(CountTotalHunt:0)} de 150
reqPerkTotalHunt03,progression,Attribute,,{cvar(CountTotalHunt:0)} of 300,{cvar(CountTotalHunt:0)} из 300,{cvar(CountTotalHunt:0)} de 300
reqPerkTotalHunt04,progression,Attribute,,{cvar(CountTotalHunt:0)} of 500,{cvar(CountTotalHunt:0)} из 500,{cvar(CountTotalHunt:0)} de 500
reqPerkTotalHunt05,progression,Attribute,,{cvar(CountTotalHunt:0)} of 875,{cvar(CountTotalHunt:0)} из 875,{cvar(CountTotalHunt:0)} de 875
reqPerkTotalHunt06,progression,Attribute,,{cvar(CountTotalHunt:0)} of 1250,{cvar(CountTotalHunt:0)} из 1250,{cvar(CountTotalHunt:0)} de 1250
reqPerkTotalHunt07,progression,Attribute,,{cvar(CountTotalHunt:0)} of 1750,{cvar(CountTotalHunt:0)} из 1750,{cvar(CountTotalHunt:0)} de 1750
reqPerkTotalHunt08,progression,Attribute,,{cvar(CountTotalHunt:0)} of 2250,{cvar(CountTotalHunt:0)} из 2250,{cvar(CountTotalHunt:0)} de 2250
reqPerkTotalHunt09,progression,Attribute,,{cvar(CountTotalHunt:0)} of 2750,{cvar(CountTotalHunt:0)} из 2750,{cvar(CountTotalHunt:0)} de 2750
reqPerkTotalHunt10,progression,Attribute,,{cvar(CountTotalHunt:0)} of 3500,{cvar(CountTotalHunt:0)} из 3500,{cvar(CountTotalHunt:0)} de 3500
reqPerkTotalHunt11,progression,Attribute,,{cvar(CountTotalHunt:0)} of 4250,{cvar(CountTotalHunt:0)} из 4250,{cvar(CountTotalHunt:0)} de 4250
reqPerkTotalHunt12,progression,Attribute,,{cvar(CountTotalHunt:0)} of 5000,{cvar(CountTotalHunt:0)} из 5000,{cvar(CountTotalHunt:0)} de 5000
reqPerkTotalHunt13,progression,Attribute,,{cvar(CountTotalHunt:0)} of 6000,{cvar(CountTotalHunt:0)} из 6000,{cvar(CountTotalHunt:0)} de 6000
reqPerkTotalHunt14,progression,Attribute,,{cvar(CountTotalHunt:0)} of 7000,{cvar(CountTotalHunt:0)} из 7000,{cvar(CountTotalHunt:0)} de 7000
reqPerkTotalHunt15,progression,Attribute,,{cvar(CountTotalHunt:0)} of 8000,{cvar(CountTotalHunt:0)} из 8000,{cvar(CountTotalHunt:0)} de 8000
