Key,Source,Context,Changes,English,Russian,Spanish
buffNerdSemiSetBonusDesc,buffs,Buff,,"Even in an incomplete Nerd set, Robots are not only valuable fur...\n\nDamage dealt by the Intelligence attribute is increased by {cvar(.armorSemiNerdFSBDisplay:0)}%","Даже в неполном комплекте Ботана - роботы это не только ценный мех.\n\nУрон наносимый от атрибута «Интеллект» увеличен на {cvar(.armorSemiNerdFSBDisplay:0)}%","Incluso con un conjunto de Empollón incompleto, los robots no son solo pieles valiosas...\n\nEl daño infligido por el atributo Inteligencia aumenta en {cvar(.armorSemiNerdFSBDisplay:0)}%"

armorRaiderHelmetDesc,items,Clothes,,"Heavy Armor\nGrandma's ointments work wonders. Increases the speed of healing received.\n\nFull Set Bonus: Increases all melee damage.","Тяжелая броня\nБабушкины мази творят чудеса. Увеличивает скорость получаемого лечения.\n\nБонус за комплект: Увеличивает весь урон в ближнем бою.","Armadura pesada\nLos ungüentos de la abuela hacen maravillas. Aumenta la velocidad de curación recibida.\n\nBonificación de conjunto completo: Aumenta todo el daño cuerpo a cuerpo."
armorRaiderOutfitDesc,items,Clothes,,"Heavy Armor\nOops. I didn’t immediately notice that my arm was broken. Increases the recovery rate of critical wounds.\n\nFull Set Bonus: Increases all melee damage.","Тяжелая броня\nУпс. Сразу не заметил, что рука сломана. Увеличивает скорость восстановления критических поражений.\n\nБонус за комплект: Увеличивает весь урон в ближнем бою.","Armadura pesada\nUy. No me di cuenta de inmediato de que tenía el brazo roto. Aumenta la tasa de recuperación de heridas críticas.\n\nBonificación de conjunto completo: Aumenta todo el daño cuerpo a cuerpo."
armorRaiderGlovesDesc,items,Clothes,,"Heavy Armor\nWell, come one at a time. There's enough for everyone. Increases melee attack speed.\n\nFull Set Bonus: Increases all melee damage.","Тяжелая броня\nНу подходите по одному. На всех хватит. Увеличивает скорость атаки в ближнем бою.\n\nБонус за комплект: Увеличивает весь урон в ближнем бою.","Armadura pesada\nBueno, uno a la vez. Hay suficiente para todos. Aumenta la velocidad de ataque cuerpo a cuerpo.\n\nBonificación de conjunto completo: Aumenta todo el daño cuerpo a cuerpo."
armorRaiderBootsDesc,items,Clothes,,"Heavy Armor\nStep right, step left. You easily dodge enemy attacks and spend less stamina.\n\nFull Set Bonus: Increases all melee damage.","Тяжелая броня\nШаг вправо, шаг влево. Вы легко уворачиваетесь от атак противника и тратите меньше выносливости.\n\nБонус за комплект: Увеличивает весь урон в ближнем бою.","Armadura pesada\nPaso a la derecha, paso a la izquierda. Esquivas fácilmente los ataques enemigos y gastas menos resistencia.\n\nBonificación de conjunto completo: Aumenta todo el daño cuerpo a cuerpo."
buffRaiderSetBonusTooltip,buffs,Buff,,Raider Full Set Bonus Active,Бонус за полный комплект налетчика активен,Bonificación de conjunto completo de asaltante activa
buffRaiderSemiSetBonusTooltip,buffs,Buff,,Raider Semi Set Bonus Active,Бонус за полукомплект налетчика активен,Bonificación de medio conjunto de asaltante activa
buffRaiderSetBonusDesc,buffs,Buff,,"You are invincible in close combat.\n\nMelee damage increased by {cvar(.armorRaiderFSBDisplay:0)}%","Вы непобедимы в ближнем бою.\n\nУрон наносимый в ближнем бою увеличен на {cvar(.armorRaiderFSBDisplay:0)}%","Eres invencible en combate cuerpo a cuerpo.\n\nDaño cuerpo a cuerpo aumentado en {cvar(.armorRaiderFSBDisplay:0)}%"
buffRaiderSemiSetBonusDesc,buffs,Buff,,"Even with an incomplete Raider set, you are unbeatable in melee combat.\n\nMelee damage increased by {cvar(.armorSemiRaiderFSBDisplay:0)}%","Даже в неполном комплекте Налетчика. Вы непобедимы в ближнем бою.\n\nУрон наносимый в ближнем бою увеличен на {cvar(.armorSemiRaiderFSBDisplay:0)}%","Incluso con un conjunto de Asaltante incompleto, eres imbatible en combate cuerpo a cuerpo.\n\nDaño cuerpo a cuerpo aumentado en {cvar(.armorSemiRaiderFSBDisplay:0)}%"
