Key,Source,Context,Changes,English,Russian,Spanish

meleeWpnSpearT3SteelSpearRareAwl,items,Melee,,[FAFF63]Rare[-] Steel Spear [DECEA3]- Awl[-],[FAFF63]Редкое[-] Стальное копье [DECEA3]- Шило[-],[FAFF63]Raro[-] Lanza de acero [DECEA3]- Punzón[-]
meleeWpnSpearT3SteelSpearRareAwlDesc,items,Melee,,"Spears have more range than other melee weapons.\n\nHas a rare property [FAFF63]Awl[-]\nPower attacks have a 30% chance to inflict grievous wounds on the enemy, reducing their damage resistance.\n\nRepair with a Repair Kit.\nScrap to Steel Spear parts.","Копья позволяют держать врагов на большем расстоянии, чем другое оружие ближнего боя.\n\nИмеет редкое свойство [FAFF63]Шило[-]\nСиловая атака имеет 30% шанс нанести ужастные раны противнику снизить его сопротивление к урону.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на части стального копья.","Las lanzas te permiten mantener a los enemigos a una mayor distancia que otras armas cuerpo a cuerpo.\n\nTiene la rara propiedad [FAFF63]Punzón[-]\nLos ataques de poder tienen un 30% de probabilidad de infligir heridas graves al enemigo, lo que reduce su resistencia al daño.\n\nSe répare avec un kit de réparation.\nSe recycle en pièces de lance en acier."
meleeWpnSpearT3SteelSpearRareConvenient,items,Melee,,[FAFF63]Rare[-] Steel Spear [DECEA3]- Convenient[-],[FAFF63]Редкое[-] Стальное копье [DECEA3]- Удобное[-],[FAFF63]Raro[-] Lanza de acero [DECEA3]- Conveniente[-]
meleeWpnSpearT3SteelSpearRareConvenientDesc,items,Melee,,"Spears have more range than other melee weapons.\n\nHas a rare property [FAFF63]Convenient[-]\nDecreased stamina consumption on hits and increased attack speed.\n\nRepair with a Repair Kit.\nScrap to Steel Spear parts.","Копья позволяют держать врагов на большем расстоянии, чем другое оружие ближнего боя.\n\nИмеет редкое свойство [FAFF63]Удобное[-]\nСнижен расход выносливости при ударах и увеличена скорость атаки.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на части стального копья.","Las lanzas te permiten mantener a los enemigos a una mayor distancia que otras armas cuerpo a cuerpo.\n\nTiene la rara propiedad [FAFF63]Conveniente[-]\nDisminuye el consumo de resistencia en los golpes y aumenta la velocidad de ataque.\n\nSe répare avec un kit de réparation.\nSe recycle en pièces de lance en acier."
meleeWpnSpearT3SteelSpearRareUniversal,items,Melee,,[FAFF63]Rare[-] Steel Spear [DECEA3]- Universal[-],[FAFF63]Редкое[-] Стальное копье [DECEA3]- Универсальное[-],[FAFF63]Raro[-] Lanza de acero [DECEA3]- Universal[-]
meleeWpnSpearT3SteelSpearRareUniversalDesc,items,Melee,,"Spears have more range than other melee weapons.\n\nHas a rare property [FAFF63]Universal[-]\nIncreased damage and number of installed modifications.\n\nRepair with a Repair Kit.\nScrap to Steel Spear parts.","Копья позволяют держать врагов на большем расстоянии, чем другое оружие ближнего боя.\n\nИмеет редкое свойство [FAFF63]Универсальное[-]\nУвеличен урон и количество устанавливаемых модификаций.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на части стального копья.","Las lanzas te permiten mantener a los enemigos a una mayor distancia que otras armas cuerpo a cuerpo.\n\nTiene la rara propiedad [FAFF63]Universal[-]\nAumento del daño y número de modificaciones instaladas.\n\nSe répare avec un kit de réparation.\nSe recycle en pièces de lance en acier."

meleeWpnClubT0WoodenClubRareConvenient,items,Melee,,[FAFF63]Rare[-] Wooden Club [DECEA3]- Convenient[-],[FAFF63]Редкая[-] Деревянная дубинка [DECEA3]- Удобная[-],[FAFF63]Raro[-] Massue en bois [DECEA3]- Conveniente[-]
meleeWpnClubT0WoodenClubRareConvenientDesc,items,Melee,,"A wooden club. Good for breaking knees and skulls.\n\nHas a rare property [FAFF63]Convenient[-]\nDecreased stamina consumption on hits and increased attack speed.\n\nRepair with Wood.\nScrap to Wood.","Деревянная дубинка. Хорошо подходит для того, чтобы ломать колени и черепа.\n\nИмеет редкое свойство [FAFF63]Удобная[-]\nСнижен расход выносливости при ударах и увеличена скорость атаки.\n\nРемонтируется с помощью дерева.\nРазбирается на дерево.","Un garrote de madera Genial para romper rodillas y cabezas.\n\nTiene la rara propiedad [FAFF63]Conveniente[-]\nDisminuye el consumo de resistencia en los golpes y aumenta la velocidad de ataque.\n\nSe repara con madera.\nDesguázalo para obtener madera."
meleeWpnClubT0WoodenClubRareCrusher,items,Melee,,[FAFF63]Rare[-] Wooden Club [DECEA3]- Crusher[-],[FAFF63]Редкая[-] Деревянная дубинка [DECEA3]- Крушитель[-],[FAFF63]Raro[-] Massue en bois [DECEA3]- Trituradora[-]
meleeWpnClubT0WoodenClubRareCrusherDesc,items,Melee,,"A wooden club. Good for breaking knees and skulls.\n\nHas a rare property [FAFF63]Crusher[-]\nDamage increased.\n\nRepair with Wood.\nScrap to Wood.","Деревянная дубинка. Хорошо подходит для того, чтобы ломать колени и черепа.\n\nИмеет редкое свойство [FAFF63]Крушитель[-]\nУвеличен урон.\n\nРемонтируется с помощью дерева.\nРазбирается на дерево.","Un garrote de madera Genial para romper rodillas y cabezas.\n\nTiene la rara propiedad [FAFF63]Trituradora[-]\nDaño aumentado.\n\nSe repara con madera.\nDesguázalo para obtener madera."
meleeWpnClubT0WoodenClubRareKnockdown,items,Melee,,[FAFF63]Rare[-] Wooden Club [DECEA3]- Knockdown[-],[FAFF63]Редкая[-] Деревянная дубинка [DECEA3]- Нокдаун[-],[FAFF63]Raro[-] Massue en bois [DECEA3]- Derribar[-]
meleeWpnClubT0WoodenClubRareKnockdownDesc,items,Melee,,"A wooden club. Good for breaking knees and skulls.\n\nHas a rare property [FAFF63]Knockdown[-]\nPower attacks have a 30% chance to knock down the enemy.\n\nRepair with Wood.\nScrap to Wood.","Деревянная дубинка. Хорошо подходит для того, чтобы ломать колени и черепа.\n\nИмеет редкое свойство [FAFF63]Нокдаун[-]\nСиловая атака имеет 30% шанс опрокинуть противника.\n\nРемонтируется с помощью дерева.\nРазбирается на дерево.","Un garrote de madera Genial para romper rodillas y cabezas.\n\nTiene la rara propiedad [FAFF63]Derribar[-]\nLos ataques de poder tienen un 30% de probabilidad de derribar al enemigo.\n\nSe repara con madera.\nDesguázalo para obtener madera."

meleeWpnClubT1BaseballBatRareExperienced,items,Melee,,[FAFF63]Rare[-] Baseball Bat [DECEA3]- Experienced[-],[FAFF63]Редкая[-] Бейсбольная бита [DECEA3]- Опытный[-],[FAFF63]Raro[-] Bate de béisbol [DECEA3]- Experimentado[-]
meleeWpnClubT1BaseballBatRareExperiencedDesc,items,Melee,,"This club was used in gladiatorial games of the past that were held in huge arenas.\n\nHas a rare property [FAFF63]Experienced[-]\nExperience gained on kill increased by 20%.\n\nRepair with a Repair Kit.\nScrap to Wood.","В прошлом эта дубинка использовалась в битвах гладиаторов на огромных аренах.\n\nИмеет редкое свойство [FAFF63]Опытный[-]\nПолучаемый опыт при убийстве увеличен на 20%.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на дерево.","Este palo se usó en partidos de gladiadores que se celebraban en grandes estadios en el pasado.\n\nTiene la rara propiedad [FAFF63]Experimentado[-]\nLa experiencia obtenida al matar aumenta en un 20%.\n\nSe repara con un kit de reparación.\nDesguázalo para obtener partes de madera."
meleeWpnClubT1BaseballBatRareChampion,items,Melee,,[FAFF63]Rare[-] Baseball Bat [DECEA3]- Champion[-],[FAFF63]Редкая[-] Бейсбольная бита [DECEA3]- Чемпион[-],[FAFF63]Raro[-] Bate de béisbol [DECEA3]- Campeón[-]
meleeWpnClubT1BaseballBatRareChampionDesc,items,Melee,,"This club was used in gladiatorial games of the past that were held in huge arenas.\n\nHas a rare property [FAFF63]Champion[-]\nDamage increased. Normal attacks have a 15% chance to knock back all nearby enemies.\n\nRepair with a Repair Kit.\nScrap to Wood.","В прошлом эта дубинка использовалась в битвах гладиаторов на огромных аренах.\n\nИмеет редкое свойство [FAFF63]Чемпион[-]\nУвеличен урон. Обычные удары с шансом 15% откинут всех противников вокруг.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на дерево.","Este palo se usó en partidos de gladiadores que se celebraban en grandes estadios en el pasado.\n\nTiene la rara propiedad [FAFF63]Campeón[-]\nDaño aumentado. Los ataques normales tienen un 15 % de probabilidad de derribar a todos los enemigos cercanos.\n\nSe repara con un kit de reparación.\nDesguázalo para obtener partes de madera."
meleeWpnClubT1BaseballBatRareVampire,items,Melee,,[FAFF63]Rare[-] Baseball Bat [DECEA3]- Vampire[-],[FAFF63]Редкая[-] Бейсбольная бита [DECEA3]- Вампир[-],[FAFF63]Raro[-] Bate de béisbol [DECEA3]- Vampiro[-]
meleeWpnClubT1BaseballBatRareVampireDesc,items,Melee,,"This club was used in gladiatorial games of the past that were held in huge arenas.\n\nHas a rare property [FAFF63]Vampire[-]\nWhen you kill an enemy, you restore 8 health and 16 stamina.\n\nRepair with a Repair Kit.\nScrap to Wood.","В прошлом эта дубинка использовалась в битвах гладиаторов на огромных аренах.\n\nИмеет редкое свойство [FAFF63]Вампир[-]\nПри убийстве противника вы восполняете 8 здоровья и 16 выносливости.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на дерево.","Este palo se usó en partidos de gladiadores que se celebraban en grandes estadios en el pasado.\n\nTiene la rara propiedad [FAFF63]Vampiro[-]\nCuando matas a un enemigo, recuperas 8 de salud y 16 de resistencia.\n\nSe repara con un kit de reparación.\nDesguázalo para obtener partes de madera."

meleeWpnClubT3SteelClubRareExperienced,items,Melee,,[FAFF63]Rare[-] Steel Club [DECEA3]- Experienced[-],[FAFF63]Редкая[-] Стальная дубина [DECEA3]- Опытный[-],[FAFF63]Raro[-] Esquema de palo de acero [DECEA3]- Experimentado[-]
meleeWpnClubT3SteelClubRareExperiencedDesc,items,Melee,,"Steel clubs are very durable and hard-hitting.\n\nHas a rare property [FAFF63]Experienced[-]\nExperience gained from headshot kills increased by 50%.\n\nRepair with a Repair Kit.\nScrap to Steel Club Parts.","Очень прочная стальная дубина, способная наносить мощные удары.\n\nИмеет редкое свойство [FAFF63]Опытный[-]\nПолучаемый опыт при убийстве в голову увеличен на 50%.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на части стальной дубины.","Los palos de acero son muy duraderos y sólidos.\n\nTiene la rara propiedad [FAFF63]Experimentado[-]\nLa experiencia obtenida al matar con disparos a la cabeza aumenta un 50%.\n\nSe repara con un kit de reparación.\nDesguázalo para obtener partes de palo de acero."
meleeWpnClubT3SteelClubRareUniversal,items,Melee,,[FAFF63]Rare[-] Steel Club [DECEA3]- Universal[-],[FAFF63]Редкая[-] Стальная дубина [DECEA3]- Универсальная[-],[FAFF63]Raro[-] Esquema de palo de acero [DECEA3]- Universal[-]
meleeWpnClubT3SteelClubRareUniversalDesc,items,Melee,,"Steel clubs are very durable and hard-hitting.\n\nHas a rare property [FAFF63]Universal[-]\nIncreased damage and number of installed modifications.\n\nRepair with a Repair Kit.\nScrap to Steel Club Parts.","Очень прочная стальная дубина, способная наносить мощные удары.\n\nИмеет редкое свойство [FAFF63]Универсальная[-]\nУвеличен урон и количество устанавливаемых модификаций.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на части стальной дубины.","Los palos de acero son muy duraderos y sólidos.\n\nTiene la rara propiedad [FAFF63]Universal[-]\nAumento del daño y número de modificaciones instaladas.\n\nSe repara con un kit de reparación.\nDesguázalo para obtener partes de palo de acero."
meleeWpnClubT3SteelClubRareUnkillable,items,Melee,,[FAFF63]Rare[-] Steel Club [DECEA3]- Unkillable[-],[FAFF63]Редкая[-] Стальная дубина [DECEA3]- Неубиваемый[-],[FAFF63]Raro[-] Esquema de palo de acero [DECEA3]- Unkillable[-]
meleeWpnClubT3SteelClubRareUnkillableDesc,items,Melee,,"Steel clubs are very durable and hard-hitting.\n\nHas a rare property [FAFF63]Unkillable[-]\nSignificantly increased durability and reduced consumption during use.\n\nRepair with a Repair Kit.\nScrap to Steel Club Parts.","Очень прочная стальная дубина, способная наносить мощные удары.\n\nИмеет редкое свойство [FAFF63]Неубиваемый[-]\nЗначительно увеличена прочность и снижен ее расход при использовании.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на части стальной дубины.","Los palos de acero son muy duraderos y sólidos.\n\nTiene la rara propiedad [FAFF63]Unkillable[-]\nMayor durabilidad y menor consumo durante el uso.\n\nSe repara con un kit de reparación.\nDesguázalo para obtener partes de palo de acero."

meleeWpnSledgeT0StoneSledgehammerRareConvenient,items,Melee,,[FAFF63]Rare[-] Stone Sledgehammer [DECEA3]- Convenient[-],[FAFF63]Редкая[-] Каменная кувалда [DECEA3]- Удобная[-],[FAFF63]Raro[-] Mazo de piedra [DECEA3]- Conveniente[-]
meleeWpnSledgeT0StoneSledgehammerRareConvenientDesc,items,Melee,,",The sledgehammer is one of the best weapons for cracking skulls.\n\nHas a rare property [FAFF63]Convenient[-]\nDecreased stamina consumption on hits and increased attack speed.\n\nRepair with Small Stone.\nScrap to Small Stone.","Кувалды — лучшее оружие для дробления черепов.\n\nИмеет редкое свойство [FAFF63]Удобная[-]\nСнижен расход выносливости при ударах и увеличена скорость атаки.\n\nРемонтируется с помощью маленького камня.\nРазбирается на маленький камень.","El mazo es una de las mejores armas para destrozar cráneos.\n\nTiene la rara propiedad [FAFF63]Conveniente[-]\nDisminuye el consumo de resistencia en los golpes y aumenta la velocidad de ataque.\n\nSe repara con una piedra pequeña.\nSe desmonta en una piedra pequeña."
meleeWpnSledgeT0StoneSledgehammerRareCrusher,items,Melee,,[FAFF63]Rare[-] Stone Sledgehammer [DECEA3]- Crusher[-],[FAFF63]Редкая[-] Каменная кувалда [DECEA3]- Крушитель[-],[FAFF63]Raro[-] Mazo de piedra [DECEA3]- Trituradora[-]
meleeWpnSledgeT0StoneSledgehammerRareCrusherDesc,items,Melee,,",The sledgehammer is one of the best weapons for cracking skulls.\n\nHas a rare property [FAFF63]Crusher[-]\Increased normal attack damage and increased power attack damage by 50%.\n\nRepair with Small Stone.\nScrap to Small Stone.","Кувалды — лучшее оружие для дробления черепов.\n\nИмеет редкое свойство [FAFF63]Крушитель[-]\nУвеличен урон обычной атакой и на 50% увеличен урон силовой атакой.\n\nРемонтируется с помощью маленького камня.\nРазбирается на маленький камень.","El mazo es una de las mejores armas para destrozar cráneos.\n\nTiene la rara propiedad [FAFF63]Trituradora[-]\nSe aumentó el daño de ataque normal y el daño de ataque poderoso en un 50%.\n\nSe repara con una piedra pequeña.\nSe desmonta en una piedra pequeña."
meleeWpnSledgeT0StoneSledgehammerRareKnockdown,items,Melee,,[FAFF63]Rare[-] Stone Sledgehammer [DECEA3]- Knockdown[-],[FAFF63]Редкая[-] Каменная кувалда [DECEA3]- Нокдаун[-],[FAFF63]Raro[-] Mazo de piedra [DECEA3]- Derribar[-]
meleeWpnSledgeT0StoneSledgehammerRareKnockdownDesc,items,Melee,,",The sledgehammer is one of the best weapons for cracking skulls.\n\nHas a rare property [FAFF63]Knockdown[-]\nPower attacks have a 30% chance to knock down the enemy.\n\nRepair with Small Stone.\nScrap to Small Stone.","Кувалды — лучшее оружие для дробления черепов.\n\nИмеет редкое свойство [FAFF63]Нокдаун[-]\nСиловая атака имеет 30% шанс опрокинуть противника.\n\nРемонтируется с помощью маленького камня.\nРазбирается на маленький камень.","El mazo es una de las mejores armas para destrozar cráneos.\n\nTiene la rara propiedad [FAFF63]Derribar[-]\nLos ataques de poder tienen un 30% de probabilidad de derribar al enemigo.\n\nSe repara con una piedra pequeña.\nSe desmonta en una piedra pequeña."

meleeWpnSledgeT1IronSledgehammerRareExperienced,items,Melee,,[FAFF63]Rare[-] Iron Sledgehammer [DECEA3]- Experienced[-],[FAFF63]Редкая[-] Железная кувалда [DECEA3]- Опытный[-],[FAFF63]Raro[-] Mazo de hierro [DECEA3]- Experimentado[-]
meleeWpnSledgeT1IronSledgehammerRareExperiencedDesc,items,Melee,,"The sledgehammer is one of the best weapons for cracking skulls.\n\nHas a rare property [FAFF63]Experienced[-]\nExperience gained on kill increased by 15%.\n\nRepair with a Repair Kit.\nScrap to Iron.","Кувалды, пожалуй, лучшее оружие для того, чтобы дробить головы.\n\nИмеет редкое свойство [FAFF63]Опытный[-]\nПолучаемый опыт при убийстве увеличен на 15%.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на железо.","El mazo es una de las mejores armas para destrozar cráneos.\n\nTiene la rara propiedad [FAFF63]Experimentado[-]\nLa experiencia obtenida al matar aumenta en un 15%.\n\nSe répare avec un kit de réparation.\nSe recycle en fer."
meleeWpnSledgeT1IronSledgehammerRareUnkillable,items,Melee,,[FAFF63]Rare[-] Iron Sledgehammer [DECEA3]- Unkillable[-],[FAFF63]Редкая[-] Железная кувалда [DECEA3]- Неубиваемый[-],[FAFF63]Raro[-] Mazo de hierro [DECEA3]- Unkillable[-]
meleeWpnSledgeT1IronSledgehammerRareUnkillableDesc,items,Melee,,"The sledgehammer is one of the best weapons for cracking skulls.\n\nHas a rare property [FAFF63]Unkillable[-]\nSignificantly increased durability and reduced consumption during use.\n\nRepair with a Repair Kit.\nScrap to Iron.","Кувалды, пожалуй, лучшее оружие для того, чтобы дробить головы.\n\nИмеет редкое свойство [FAFF63]Неубиваемый[-]\nЗначительно увеличена прочность и снижен ее расход при использовании.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на железо.","El mazo es una de las mejores armas para destrozar cráneos.\n\nTiene la rara propiedad [FAFF63]Unkillable[-]\nMayor durabilidad y menor consumo durante el uso.\n\nSe répare avec un kit de réparation.\nSe recycle en fer."
meleeWpnSledgeT1IronSledgehammerRareUniversal,items,Melee,,[FAFF63]Rare[-] Iron Sledgehammer [DECEA3]- Universal[-],[FAFF63]Редкая[-] Железная кувалда [DECEA3]- Универсальная[-],[FAFF63]Raro[-] Mazo de hierro [DECEA3]- Universal[-]
meleeWpnSledgeT1IronSledgehammerRareUniversalDesc,items,Melee,,"The sledgehammer is one of the best weapons for cracking skulls.\n\nHas a rare property [FAFF63]Universal[-]\nIncreased damage and number of installed modifications.\n\nRepair with a Repair Kit.\nScrap to Iron.","Кувалды, пожалуй, лучшее оружие для того, чтобы дробить головы.\n\nИмеет редкое свойство [FAFF63]Универсальная[-]\nУвеличен урон и количество устанавливаемых модификаций.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на железо.","El mazo es una de las mejores armas para destrozar cráneos.\n\nTiene la rara propiedad [FAFF63]Universal[-]\nAumento del daño y número de modificaciones instaladas.\n\nSe répare avec un kit de réparation.\nSe recycle en fer."

meleeWpnSledgeT3SteelSledgehammerRareChampion,items,Melee,,[FAFF63]Rare[-] Steel Sledgehammer [DECEA3]- Champion[-],[FAFF63]Редкая[-] Стальная кувалда [DECEA3]- Чемпион[-],[FAFF63]Raro[-] Mazo de acero [DECEA3]- Campeón[-]
meleeWpnSledgeT3SteelSledgehammerRareChampionDesc,items,Melee,,"The sledgehammer is one of the best weapons for cracking skulls.\n\nHas a rare property [FAFF63]Champion[-]\nPower attack damage increased by 50%. Power attacks have a 40% chance to knock back all nearby enemies.\n\nRepair with a Repair Kit.\nScrap to Steel Sledgehammer parts.","Кувалды, пожалуй, лучшее оружие для того, чтобы дробить головы.\n\nИмеет редкое свойство [FAFF63]Чемпион[-]\nУвеличен урон силовой атакой на 50%. Силовые атаки с шансом 40% откинут всех противников вокруг.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на части стальной кувалды.","El mazo es una de las mejores armas para destrozar cráneos.\n\nTiene la rara propiedad [FAFF63]Campeón[-]\nEl daño de los ataques poderosos aumenta un 50%. Los ataques poderosos tienen un 40 % de probabilidad de derribar a todos los enemigos cercanos.\n\nSe repara con un kit de reparación.\nDesguázalo para obtener partes de mazo de acero."
meleeWpnSledgeT3SteelSledgehammerRareConvenient,items,Melee,,[FAFF63]Rare[-] Steel Sledgehammer [DECEA3]- Convenient[-],[FAFF63]Редкая[-] Стальная кувалда [DECEA3]- Удобная[-],[FAFF63]Raro[-] Mazo de acero [DECEA3]- Conveniente[-]
meleeWpnSledgeT3SteelSledgehammerRareConvenientDesc,items,Melee,,"The sledgehammer is one of the best weapons for cracking skulls.\n\nHas a rare property [FAFF63]Convenient[-]\nDecreased stamina consumption on hits and increased attack speed.\n\nRepair with a Repair Kit.\nScrap to Steel Sledgehammer parts.","Кувалды, пожалуй, лучшее оружие для того, чтобы дробить головы.\n\nИмеет редкое свойство [FAFF63]Удобная[-]\nСнижен расход выносливости при ударах и увеличена скорость атаки.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на части стальной кувалды.","El mazo es una de las mejores armas para destrozar cráneos.\n\nTiene la rara propiedad [FAFF63]Conveniente[-]\nDisminuye el consumo de resistencia en los golpes y aumenta la velocidad de ataque.\n\nSe repara con un kit de reparación.\nDesguázalo para obtener partes de mazo de acero."
meleeWpnSledgeT3SteelSledgehammerRareVampire,items,Melee,,[FAFF63]Rare[-] Steel Sledgehammer [DECEA3]- Vampire[-],[FAFF63]Редкая[-] Стальная кувалда [DECEA3]- Вампир[-],[FAFF63]Raro[-] Mazo de acero [DECEA3]- Vampiro[-]
meleeWpnSledgeT3SteelSledgehammerRareVampireDesc,items,Melee,,"The sledgehammer is one of the best weapons for cracking skulls.\n\nHas a rare property [FAFF63]Vampire[-]\nWhen you kill an enemy, you restore 10 health and 20 stamina.\n\nRepair with a Repair Kit.\nScrap to Steel Sledgehammer parts.","Кувалды, пожалуй, лучшее оружие для того, чтобы дробить головы.\n\nИмеет редкое свойство [FAFF63]Вампир[-]\nПри убийстве противника вы восполняете 10 здоровья и 20 выносливости.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на части стальной кувалды.","El mazo es una de las mejores armas para destrozar cráneos.\n\nTiene la rara propiedad [FAFF63]Vampiro[-]\nCuando matas a un enemigo, recuperas 10 de salud y 20 de resistencia.\n\nSe repara con un kit de reparación.\nDesguázalo para obtener partes de mazo de acero."

meleeWpnKnucklesT0LeatherKnucklesRareStunner,items,Melee,,[FAFF63]Rare[-] Knuckle Wraps [DECEA3]- Stunner[-],[FAFF63]Редкая[-] Кожаная обмотка [DECEA3]- Потрясающий[-],[FAFF63]Raro[-] Protector de nudillos [DECEA3]- Stunner[-]
meleeWpnKnucklesT0LeatherKnucklesRareStunnerDesc,items,Melee,,"Knuckle wraps protect your hands and put some weight into those swings.\n\nHas a rare property [FAFF63]Stunner[-]\nNormal attacks have a 25% chance to knock back the enemy.\n\nRepair with Cloth.\nScrap to Cloth.","Обмотка защищает кисти и добавляет веса при ударах.\n\nИмеет редкое свойство [FAFF63]Потрясающий[-]\nОбычные атаки с шансом 25% отбрасывают противника.\n\nРемонтируется с помощью ткани.\nРазберите, чтобы получить ткань.","El protector de nudillos protege las manos y les da potencia a esos puñetazos.\n\nTiene la rara propiedad [FAFF63]Stunner[-]\nLos ataques normales tienen un 25% de probabilidad de derribar al enemigo.\n\nSe repara con tela.\nDesguázalo para obtener cuero."
meleeWpnKnucklesT0LeatherKnucklesRareExperienced,items,Melee,,[FAFF63]Rare[-] Knuckle Wraps [DECEA3]- Experienced[-],[FAFF63]Редкая[-] Кожаная обмотка [DECEA3]- Опытный[-],[FAFF63]Raro[-] Protector de nudillos [DECEA3]- Experimentado[-]
meleeWpnKnucklesT0LeatherKnucklesRareExperiencedDesc,items,Melee,,"Knuckle wraps protect your hands and put some weight into those swings.\n\nHas a rare property [FAFF63]Experienced[-]\nExperience gained from headshot kills has been increased by 30%.\n\nRepair with Cloth.\nScrap to Cloth.","Обмотка защищает кисти и добавляет веса при ударах.\n\nИмеет редкое свойство [FAFF63]Опытный[-]\nПолучаемый опыт при убийстве в голову увеличена на 30%.\n\nРемонтируется с помощью ткани.\nРазберите, чтобы получить ткань.","El protector de nudillos protege las manos y les da potencia a esos puñetazos.\n\nTiene la rara propiedad [FAFF63]Experimentado[-]\nLa experiencia obtenida al matar con disparos a la cabeza se ha incrementado en un 30%.\n\nSe repara con tela.\nDesguázalo para obtener cuero."
meleeWpnKnucklesT0LeatherKnucklesRareUniversal,items,Melee,,[FAFF63]Rare[-] Knuckle Wraps [DECEA3]- Universal[-],[FAFF63]Редкая[-] Кожаная обмотка [DECEA3]- Универсальная[-],[FAFF63]Raro[-] Protector de nudillos [DECEA3]- Universal[-]
meleeWpnKnucklesT0LeatherKnucklesRareUniversalDesc,items,Melee,,"Knuckle wraps protect your hands and put some weight into those swings.\n\nHas a rare property [FAFF63]Universal[-]\nIncreased damage and number of installed modifications.\n\nRepair with Cloth.\nScrap to Cloth.","Обмотка защищает кисти и добавляет веса при ударах.\n\nИмеет редкое свойство [FAFF63]Универсальная[-]\nУвеличен урон и количество устанавливаемых модификаций.\n\nРемонтируется с помощью ткани.\nРазберите, чтобы получить ткань.","El protector de nudillos protege las manos y les da potencia a esos puñetazos.\n\nTiene la rara propiedad [FAFF63]Universal[-]\nAumento del daño y número de modificaciones instaladas.\n\nSe repara con tela.\nDesguázalo para obtener cuero."

meleeWpnKnucklesT1IronKnucklesRareConvenient,items,Melee,,[FAFF63]Rare[-] Iron Knuckles [DECEA3]- Convenient[-],[FAFF63]Редкий[-] Железный кастет [DECEA3]- Удобный[-],[FAFF63]Raro[-] Nudillos de hierro [DECEA3]- Conveniente[-]
meleeWpnKnucklesT1IronKnucklesRareConvenientDesc,items,Melee,,"Knuckle wraps protect your hands and put some weight into those swings.\n\nHas a rare property [FAFF63]Convenient[-]\nDecreased stamina consumption on hits and increased attack speed.\n\nRepair with a Repair Kit.\nScrap to Iron.","Обмотка защищает кисти и добавляет веса при ударах.\n\nИмеет редкое свойство [FAFF63]Удобный[-]\nСнижен расход выносливости при ударах и увеличена скорость атаки.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на железо.","El protector de nudillos protege las manos y les da potencia a esos puñetazos.\n\nTiene la rara propiedad [FAFF63]Conveniente[-]\nDisminuye el consumo de resistencia en los golpes y aumenta la velocidad de ataque.\n\nSe repara con un kit de reparación.\nDesguázalos para obtener hierro."
meleeWpnKnucklesT1IronKnucklesRareUnkillable,items,Melee,,[FAFF63]Rare[-] Iron Knuckles [DECEA3]- Unkillable[-],[FAFF63]Редкий[-] Железный кастет [DECEA3]- Неубиваемый[-],[FAFF63]Raro[-] Nudillos de hierro [DECEA3]- Unkillable[-]
meleeWpnKnucklesT1IronKnucklesRareUnkillableDesc,items,Melee,,"Knuckle wraps protect your hands and put some weight into those swings.\n\nHas a rare property [FAFF63]Unkillable[-]\nSignificantly increased durability and reduced consumption during use.\n\nRepair with a Repair Kit.\nScrap to Iron.","Обмотка защищает кисти и добавляет веса при ударах.\n\nИмеет редкое свойство [FAFF63]Неубиваемый[-]\nЗначительно увеличена прочность и снижен ее расход при использовании.\n\nРемонтируется с помощью ремонтного набора.\nРазбирается на железо.","El protector de nudillos protege las manos y les da potencia a esos puñetazos.\n\nTiene la rara propiedad [FAFF63]Unkillable[-]\nMayor durabilidad y menor consumo durante el uso.\n\nSe repara con un kit de reparación.\nDesguázalos para obtener hierro."
meleeWpnKnucklesT1IronKnucklesRareCrusher,items,Melee,,[FAFF63]Rare[-] Iron Knuckles [DECEA3]- Crusher[-],[FAFF63]Редкий[-] Железный кастет [DECEA3]- Крушитель[-],[FAFF63]Raro[-] Nudillos de hierro [DECEA3]- Trituradora[-]
