Key,Source,Context,Changes,English,Russian,Spanish
armorMausOutfit,items,Clothes,,[FFB800]Maus[-] Chest,[FFB800]«Маус»[-] Корпус,Pecho de [FFB800]Maus[-]
armorMausOutfitDesc,items,Clothes,,"Experimental Heavy Body Armor.\nYour armor is too strong for running meat. Increases health and critical hit recovery speed\n\nSet Bonus: Increases damage of any melee weapon. Adds an active ability [DECEA3]There is a discharge[-] and a passive ability for allies [DECEA3]Protector of the weak[-]. Grants resistance to [DECEA3]1[-] active radiation effect\n\n[DECEA3]Improved Armor Accessories are required for repairs.[-]","Экспериментальная тяжелая броня тела.\nВаша защита слишком прочная для бегающего мяса. Увеличивает запас здоровья и скорость восстановления критических ранений.\n\n[DECEA3]Бонус комплекта:[-] Увеличивает урон любого оружия ближнего боя. Добавляет активную способность [DECEA3]Есть разряд[-] и пассивную для союзников [DECEA3]Защитник слабых[-].\nДаёт сопротивление к [DECEA3]1[-] эффекту активной радиации\n\n[DECEA3]Для ремонта требуются улучшенные принадлежности для брони.[-]","Chaleco antibalas pesado experimental.\nTu armadura es demasiado fuerte para la carne que corre. Aumenta la salud y la velocidad de recuperación de golpes críticos.\n\nBonificación de Conjunto: Aumenta el daño de cualquier arma cuerpo a cuerpo. Añade una habilidad activa [DECEA3]Hay una descarga[-] y una habilidad pasiva para aliados [DECEA3]Protector de los débiles[-]. Otorga resistencia a [DECEA3]1[-] efecto de radiación activa.\n\n[DECEA3]Se requieren Accesorios de Armadura Mejorados para las reparaciones.[-]"
armorMausGloves,items,Clothes,,[FFB800]Maus[-] Hands,[FFB800]«Маус»[-] Руки,Manos de [FFB800]Maus[-]
armorMausGlovesDesc,items,Clothes,,"Experimental Heavy Hands Armor.\nYour armor is too strong for running meat. Increases melee attack speed and critical hit resistance\n\nSet Bonus: Increases damage with any melee weapon. Adds an active ability [DECEA3]There is a discharge[-] and a passive ability for allies [DECEA3]Protector of the weak[-]. Grants resistance to [DECEA3]1[-] active radiation effect\n\n[DECEA3]Improved Armor Accessories are required for repairs.[-]","Экспериментальная тяжелая броня для рук.\nВаша защита слишком прочная для бегающего мяса. Увеличивает скорость атаки в ближнем бою и сопротивление к критическим ранениям.\n\n[DECEA3]Бонус комплекта:[-] Увеличивает урон любого оружия ближнего боя. Добавляет активную способность [DECEA3]Есть разряд[-] и пассивную для союзников [DECEA3]Защитник слабых[-].\nДаёт сопротивление к [DECEA3]1[-] эффекту активной радиации\n\n[DECEA3]Для ремонта требуются улучшенные принадлежности для брони.[-]","Armadura de brazo pesado experimental.\nTu armadura es demasiado fuerte para la carne que corre. Aumenta la velocidad de ataque cuerpo a cuerpo y la resistencia a golpes críticos.\n\nBonificación de Conjunto: Aumenta el daño con cualquier arma cuerpo a cuerpo. Añade una habilidad activa [DECEA3]Hay una descarga[-] y una habilidad pasiva para aliados [DECEA3]Protector de los débiles[-]. Otorga resistencia a [DECEA3]1[-] efecto de radiación activa.\n\n[DECEA3]Se requieren Accesorios de Armadura Mejorados para las reparaciones.[-]"
armorMausBoots,items,Clothes,,[FFB800]Maus[-] Legs,[FFB800]«Маус»[-] Ноги,Piernas de [FFB800]Maus[-]
armorMausBootsDesc,items,Clothes,,"Experimental Heavy Legs Armor.\nYour armor is too strong for running meat. Increases stamina and safe fall height\n\nSet Bonus: Increases damage with any melee weapon. Adds an active ability [DECEA3]There is a discharge[-] and a passive ability for allies [DECEA3]Protector of the weak[-]. Grants resistance to [DECEA3]1[-] active radiation effect\n\n[DECEA3]Improved Armor Accessories are required for repairs.[-]","Экспериментальная тяжелая броня для ног.\nВаша защита слишком прочная для бегающего мяса. Увеличивает запас выносливости и высоту безопасного падения.\n\n[DECEA3]Бонус комплекта:[-] Увеличивает урон любого оружия ближнего боя. Добавляет активную способность [DECEA3]Есть разряд[-] и пассивную для союзников [DECEA3]Защитник слабых[-].\nДаёт сопротивление к [DECEA3]1[-] эффекту активной радиации\n\n[DECEA3]Для ремонта требуются улучшенные принадлежности для брони.[-]",Armadura de pierna pesada experimental.\nTu armadura es demasiado fuerte para la carne que corre. Aumenta la resistencia y la altura de caída segura.\n\nBonificación de Conjunto: Aumenta el daño con cualquier arma cuerpo a cuerpo. Añade una habilidad activa [DECEA3]Hay una descarga[-] y una habilidad pasiva para aliados [DECEA3]Protector de los débiles[-]. Otorga resistencia a [DECEA3]1[-] efecto de radiación activa.\n\n[DECEA3]Se requieren Accesorios de Armadura Mejorados para las reparaciones.[-]"

buffMausSetReloadName,buffs,buff,,Maus Reload,Маус перезарядка,Recarga de Maus
buffMausSetReloadTooltip,buffs,buff,,Active ability on cooldown,Активная способность на перезарядке,Habilidad activa en enfriamiento
buffMausSetReloadDesc,buffs,Buff,,"Active ability on cooldown\n\nWait until it ends to be able to activate it again","Активная способность на перезарядке\n\nДождитесь её завершения для возможности повторной активации.","Habilidad activa en enfriamiento\n\nEspera a que termine para poder activarla de nuevo.

medicalRescuerFirstAidKit,items,Clothes,,[FFB800]Rescuer's[-] First Aid Kit,Аптечка [FFB800]Спасателя[-],Botiquín de Primeros Auxilios de [FFB800]Rescatador[-]
medicalRescuerFirstAidKitDesc,items,Clothes,,"Rescuer's Complete Treatment Kit\nAdds all treatment effects (first aid kit, bandage, plaster, vitamins, antibiotics) in one use. Passive ability [DECEA3]Group Support[-] - If there is a bonus from the full Rescuer's Kit, all effects will be applied to players within a radius of [DECEA3]20[-] meters. Also, activation removes most negative control effects from players, and the effect [DECEA3]Rescuer's Protection[-] is applied for [DECEA3]5[-] sec - Increases damage resistance by [DECEA3]50%[-] upon activation, then every second [DECEA3]-10%[-] for the duration of the effect.","Комплект комплексного лечения [FFB800]Спасателя[-].\nДобавляет всё эффекты лечения:\n(аптечка, бинт, гипс, витамины, антибиотики) за одно применение.\n\nПассивная способность [DECEA3]Поддержка группы:[-]\nПри наличии бонуса от полного комплекта спасателя применяет все эффекты на игроков в радиусе [DECEA3]20[-] метров. Также активация снимает большинство негативных эффектов контроля с игроков и накладывается эффект [DECEA3]Защита Спасателя[-] на [DECEA3]5[-] сек.\nУвеличивает сопротивление урону на [DECEA3]50%[-] при активации далее каждую секунду [DECEA3]-10%[-] на время действия эффекта.","Kit de Tratamiento Completo del Rescatador\nAplica todos los efectos de tratamiento (botiquín, vendaje, yeso, vitaminas, antibióticos) en un solo uso. Habilidad pasiva [DECEA3]Apoyo de Grupo[-] - Si hay una bonificación del Kit completo del Rescatador, todos los efectos se aplicarán a los jugadores en un radio de [DECEA3]20[-] metros. Además, la activación elimina la mayoría de los efectos de control negativos de los jugadores, y el efecto [DECEA3]Protección del Rescatador[-] se aplica durante [DECEA3]5[-] segundos - Aumenta la resistencia al daño en un [DECEA3]50%[-] al activarse, luego cada segundo [DECEA3]-10%[-] durante la duración del efecto."

0000 -- EXPLOSIVE -- 0000,,,,,0000 -- EXPLOSIVOS -- 0000

mineAirFilterImp,blocks,block,,[DECEA3]Improved[-] High Explosive Mine,[DECEA3]«Улучшенная»[-] Фугасная мина,[DECEA3]Mina de Alto Explosivo Mejorada[-]
mineAirFilterImpDesc,blocks,block,,"Where is the leg? - No leg. Where is the zombie? - Not a zombie.\nThe reinforced mine won't let anyone pass by.","Где нога? - Нет ноги. Где зомби? - Тоже нет.\nУлучшенная мина никого не пропустит.","¿Dónde está la pierna? - No hay pierna. ¿Dónde está el zombi? - No es un zombi.\nLa mina reforzada no dejará pasar a nadie."

0000 -- RANGE WEAPON -- 0000,,,,,0000 -- ARMAS A DISTANCIA -- 0000

gunMGT4M60Imp,items,Gun,,M60 Machine Gun [DECEA3]«Improved»[-],Пулемет М60 [DECEA3]«Улучшенный»[-],Ametralladora M60 [DECEA3]Mejorada[-]
gunMGT4M60ImpDesc,items,Gun,,"Improved model of the M60 machine gun.\nAll main characteristics have been increased. The rate of fire has been significantly increased. Improved ease of aiming.\nThis is the best weapon you could ever dream of.\n\n[DECEA3]Repairable with an improved repair kit[-]","Улучшенная модель пулемета M60.\nУвеличены все основные характеристики. Значительно увеличена скорострельность. Повышено удобство прицеливания.\nЭто лучшее оружие о котором вы могли мечтать.\n\n[DECEA3]Ремонтируется улучшенным ремонтным набором[-]", "Modelo mejorado de la ametralladora M60.\nTodas las características principales han sido aumentadas. La cadencia de fuego ha sido significativamente incrementada. Facilidad de puntería mejorada.\nEsta es la mejor arma que podrías soñar.\n\n[DECEA3]Reparable con un kit de reparación mejorado[-]"
gunMGT5M60Bulldog,items,Gun,,Machine Gun [FFB800]Bulldog[-],Пулемет [FFB800]Бульдог[-],Ametralladora [FFB800]Bulldog[-]
gunMGT5M60BulldogDesc,items,Gun,,"Experimental Bulldog model.\nAllows firing with .44 caliber ammunition. The main characteristics have been significantly improved. When you hit an enemy, it causes them to bleed and slows them down for 6 seconds.\nThe best way to negotiate with any horde, on your terms.\n\n[DECEA3]Repairable with a legendary repair kit[-]","Экспериментальная модель Бульдог.\nПозволяет вести огонь всеми видами боеприпасов .44 Magnum. Значительно улучшены основные характеристики. При попадании в противника вызывает у него кровотечение и замедляет на 6 сек.\nЛучший способ вести переговоры с любой ордой на ваших условиях.\n\n[DECEA3]Ремонтируется легендарным ремонтным набором[-]", "Modelo experimental Bulldog.\nPermite disparar munición calibre .44. Las características principales han sido significativamente mejoradas. Al golpear a un enemigo, le causa hemorragia y lo ralentiza durante 6 segundos.\nLa mejor manera de negociar con cualquier horda, en tus términos.\n\n[DECEA3]Reparable con un kit de reparación legendario[-]"
BulldogLegArsonist,items,Gun,,Machine Gun [FFB800]Bulldog[-] [F0B18A]- Arsonist[-],Пулемет [FFB800]Бульдог[-] [F0B18A]- Поджигатель[-],Ametralladora [FFB800]Bulldog[-] [F0B18A]- Pirómano[-]
BulldogLegArsonistDesc,items,Gun,,"Unique Bulldog Model\nAllows you to fire improved .44 caliber ammunition. Significantly improved primary stats. When hitting an enemy, it causes them to bleed and slows them down for 6 sec.\nThe best way to negotiate with any horde, on your terms.\n\n[F0B18A]Firestarter[-] - Sets an enemy on fire for 20 seconds. Fire reduces enemy movement and attack speed by 30%. Does not affect Devourer and Firestarter.\n\n[DECEA3]Can be repaired with a Legendary Repair Kit[-]","Уникальная модель Бульдог.\nПозволяет вести всеми видами боеприпасов .44 Magnum [Искл: Обычные]. Значительно улучшены основные характеристики. При попадании по противнику вызывает у него кровотечение и замедляет на 6 сек.\nЛучший способ вести переговоры с любой ордой, на ваших условиях.\n\n[F0B18A]Поджигатель[-] - Поджигает противника на 20 секунд. Поджог снижает скорость передвижения и скорость атаки противника на 30%. Не действует на Пожирателя и Огонька.\n\n[DECEA3]Ремонтируется легендарным ремонтным набором.[-]", "Modelo único Bulldog\nPermite disparar munición mejorada calibre .44. Estadísticas principales significativamente mejoradas. Al golpear a un enemigo, le causa hemorragia y lo ralentiza durante 6 segundos.\nLa mejor manera de negociar con cualquier horda, en tus términos.\n\n[F0B18A]Incendiario[-] - Prende fuego a un enemigo durante 20 segundos. El fuego reduce la velocidad de movimiento y ataque del enemigo en un 30%. No afecta a Devorador ni a Incendiario.\n\n[DECEA3]Se puede reparar con un Kit de Reparación Legendario[-]"
BulldogLegURANUS,items,Gun,,Machine Gun [FFB800]Bulldog[-] [F0B18A]- URANUS[-],Пулемет [FFB800]Бульдог[-] [F0B18A]- УРАН[-],Ametralladora [FFB800]Bulldog[-] [F0B18A]- URANIO[-]
BulldogLegURANUSDesc,items,Gun,,"Unique Bulldog model\nAllows you to fire only .44 caliber depleted uranium ammunition. Significantly improved primary stats. When hitting an enemy, it causes them to bleed and slows them down for 6 sec.\nThe best way to negotiate with any horde, on your terms.\n\n[F0B18A]URANIUM[-] - The bigger the target, the greater the consequences. Deals 5% more damage to elite enemies and a chance to knock them down on hit. Deals 10% more damage to minibosses, 20% more damage to bosses, and 30% more damage to the Carrier.\n\n[DECEA3]Can be repaired with a Legendary Repair Kit[-]","Уникальная модель Бульдог\nПозволяет вести огонь только боеприпасами .44 Magnum [5AFF75](Обедненный уран)[-]. Значительно улучшены основные характеристики. При попадании по противнику вызывает у него кровотечение и замедляет на 6 сек.\nЛучший способ вести переговоры с любой ордой, на ваших условиях.\n\n[F0B18A]УРАН[-] - Чем больше цель, тем больше последствий. Наносит элитным противникам на 5% больше урона и шанс опрокинуть при попадании. Наносит на 10% больше урона минибоссам, на 20% больше урона боссам и на 30% больше урона Носителю.\n\n[DECEA3]Ремонтируется легендарным ремонтным набором.[-]", "Modelo único Bulldog\nPermite disparar solo munición de uranio empobrecido calibre .44. Estadísticas principales significativamente mejoradas. Al golpear a un enemigo, le causa hemorragia y lo ralentiza durante 6 segundos.\nLa mejor manera de negociar con cualquier horda, en tus términos.\n\n[F0B18A]URANIO[-] - Cuanto más grande el objetivo, mayores las consecuencias. Inflige un 5% más de daño a enemigos de élite y tiene una probabilidad de derribarlos al impactar. Inflige un 10% más de daño a minijefes, un 20% más de daño a jefes y un 30% más de daño al Portador.\n\n[DECEA3]Se puede reparar con un Kit de Reparación Legendario[-]"
BulldogLegBreeze,items,Gun,,Machine Gun [FFB800]Bulldog[-] [F0B18A]- Breeze[-],Пулемет [FFB800]Бульдог[-] [F0B18A]- ВеТеРок[-],Ametralladora [FFB800]Bulldog[-] [F0B18A]- Brisa[-]
BulldogLegBreezeDesc,items,Gun,,"Unique Bulldog model\nAllows firing improved 7.62 caliber ammunition. Significantly improved primary stats. When hitting an enemy, it causes them to bleed and slows them down for 6 sec.\nThe best way to negotiate with any horde, on your terms.\n\n[F0B18A]Breeze[-] - Rate of fire has been significantly increased.\n\n[DECEA3]Can be repaired with a Legendary Repair Kit[-]","Уникальная модель Бульдог.\nПозволяет вести огонь усиленными и бронебойными боеприпасами калибра 7.62 мм. Значительно улучшены основные характеристики. При попадании по противнику вызывает у него кровотечение и замедляет на 6 сек.\nЛучший способ вести переговоры с любой ордой, на ваших условиях.\n\n[F0B18A]ВеТеРок[-] - Значительно увеличена скорострельность.\n\n[DECEA3]Ремонтируется легендарным ремонтным набором.[-]", "Modelo único Bulldog\nPermite disparar munición mejorada calibre 7.62. Estadísticas principales significativamente mejoradas. Al golpear a un enemigo, le causa hemorragia y lo ralentiza durante 6 segundos.\nLa mejor manera de negociar con cualquier horda, en tus términos.\n\n[F0B18A]Brisa[-] - La cadencia de fuego ha sido significativamente aumentada.\n\n[DECEA3]Se puede reparar con un Kit de Reparación Legendario[-]"
BulldogLegUnkillable,items,Gun,,Machine Gun [FFB800]Bulldog[-] [F0B18A]- Unkillable[-],Пулемет [FFB800]Бульдог[-] [F0B18A]- Неубиваемый[-],Ametralladora [FFB800]Bulldog[-] [F0B18A]- Indestructible[-]
BulldogLegUnkillableDesc,items,Gun,,"Unique Bulldog model\nAllows firing of improved .44 caliber ammunition. Significantly improved primary stats. When hitting an enemy, it causes them to bleed and slows them down for 6 sec.\nThe best way to negotiate with any horde, on your terms.\n\n[F0B18A]Unkillable[-] - Significantly increased the weapon's durability and reduced the rate at which it breaks when used.\n\n[DECEA3]Can be repaired with a Legendary Repair Kit[-]","Уникальная модель Бульдог.\nПозволяет вести всеми видами боеприпасов .44 Magnum [Искл: Обычные]. При попадании по противнику вызывает у него кровотечение и замедляет на 6 сек.\nЛучший способ вести переговоры с любой ордой, на ваших условиях.\n\n[F0B18A]Неубиваемый[-] - Значительно увеличен запас прочности и снижена скорость поломки оружия при использовании.\n\n[DECEA3]Ремонтируется легендарным ремонтным набором.[-]", "Modelo único Bulldog\nPermite disparar munición mejorada calibre .44. Estadísticas principales significativamente mejoradas. Al golpear a un enemigo, le causa hemorragia y lo ralentiza durante 6 segundos.\nLa mejor manera de negociar con cualquier horda, en tus términos.\n\n[F0B18A]Indestructible[-] - Durabilidad del arma significativamente aumentada y tasa de rotura reducida al usarla.\n\n[DECEA3]Se puede reparar con un Kit de Reparación Legendario[-]"
BulldogLegAvenger,items,Gun,,Machine Gun [FFB800]Bulldog[-] [F0B18A]- Avenger[-],Пулемет [FFB800]Бульдог[-] [F0B18A]- Мститель[-],Ametralladora [FFB800]Bulldog[-] [F0B18A]- Vengador[-]
BulldogLegAvengerDesc,items,Gun,,"Unique Bulldog model\nAllows firing of improved .44 caliber ammunition. Significantly improved primary stats. When hitting an enemy, it causes them to bleed and slows them down for 6 sec.\nThe best way to negotiate with any horde, on your terms.\n\n[F0B18A]Avenger[-] - When receiving damage from an enemy, damage is increased by 30% for 3 seconds.\n\n[DECEA3]Can be repaired with a Legendary Repair Kit[-]","Уникальная модель Бульдог.\nПозволяет вести всеми видами боеприпасов .44 Magnum [Искл: Обычные]. Значительно улучшены основные характеристики. При попадании по противнику вызывает у него кровотечение и замедляет на 6 сек.\nЛучший способ вести переговоры с любой ордой, на ваших условиях.\n\n[F0B18A]Мститель[-] - При получении урона от противника на 3 секунды урон увеличивается на 30%.\n\n[DECEA3]Ремонтируется легендарным ремонтным набором.[-]", "Modelo único Bulldog\nPermite disparar munición mejorada calibre .44. Estadísticas principales significativamente mejoradas. Al golpear a un enemigo, le causa hemorragia y lo ralentiza durante 6 segundos.\nLa mejor manera de negociar con cualquier horda, en tus términos.\n\n[F0B18A]Vengador[-] - Al recibir daño de un enemigo, el daño aumenta en un 30% durante 3 segundos.\n\n[DECEA3]Se puede reparar con un Kit de Reparación Legendario[-]"
BuffBulldogAvengerName,buffs,buff,,Avenger,Мститель,Vengador
BuffBulldogAvengerTooltip,buffs,buff,,You take revenge on your offender,Вы мстите вашему обидчику,Te vengas de tu agresor
BuffBulldogAvengerIncDesc,buffs,Buff,,"You take revenge on your offender. Weapon damage is increased by 30%","Вы мстите вашему обидчику. Урон наносимый оружием увеличен на 30%","Te vengas de tu agresor. El daño del arma aumenta en un 30%."
BulldogLegBerserk,items,Gun,,Machine Gun [FFB800]Bulldog[-] [F0B18A]- Berserk[-],Пулемет [FFB800]Бульдог[-] [F0B18A]- Берсерк[-],Ametralladora [FFB800]Bulldog[-] [F0B18A]- Berserker[-]
BulldogLegBerserkDesc,items,Gun,,"Unique Bulldog model\nAllows firing of improved .44 caliber ammunition. Significantly improved primary stats. When hitting an enemy, it causes them to bleed and slows them down for 6 sec.\nThe best way to negotiate with any horde, on your terms.\n\n[F0B18A]Berserk[-] - When hitting an enemy in the head, there is a chance to trigger the Berserk effect for a weapon, which increases the rate of fire and damage by 25% for 3 seconds, but reduces armor penetration and increases the rate of weapon failure by 50%.\n\n[DECEA3]Can be repaired with a Legendary Repair Kit[-]","Уникальная модель Бульдог\nПозволяет вести всеми видами боеприпасов .44 Magnum [Искл: Обычные]. Значительно улучшены основные характеристики. При попадании по противнику вызывает у него кровотечение и замедляет на 6 сек.\nЛучший способ вести переговоры с любой ордой, на ваших условиях.\n\n[F0B18A]«Берсерк»[-] - При попадании противника в голову есть шанс вызвать эффект «Берсерка» для оружия, который на 3 секунды увеличивает скорострельность и урон на 25% ,но снижает показатель пробития брони и увеличивает скорость поломки оружия на 50%.\n\n[DECEA3]Ремонтируется легендарным ремонтным набором.[-]", "Modelo único Bulldog\nPermite disparar munición mejorada calibre .44. Estadísticas principales significativamente mejoradas. Al golpear a un enemigo, le causa hemorragia y lo ralentiza durante 6 segundos.\nLa mejor manera de negociar con cualquier horda, en tus términos.\n\n[F0B18A]Berserker[-] - Al golpear a un enemigo en la cabeza, hay una probabilidad de activar el efecto Berserker para el arma, que aumenta la cadencia de fuego y el daño en un 25% durante 3 segundos, pero reduce la penetración de armadura y aumenta la tasa de fallo del arma en un 50%.\n\n[DECEA3]Se puede reparar con un Kit de Reparación Legendario[-]"
BuffBulldogBerserkName,buffs,buff,,Berserk,Берсерк,Berserker
BuffBulldogBerserkTooltip,buffs,buff,,Your weapon in «Berserk» mode,Ваше оружие в режиме «Берсерк»,Tu arma en modo Berserker
BuffBulldogBerserkIncDesc,buffs,Buff,,"Your weapon is in «Berserk» mode. Weapon damage and rate of fire increased by 25%. Armor penetration decreased by 50%. Weapon breakdown rate increased by 50%.","Ваше оружие в режиме «Берсерк». Урон наносимый оружием, и скорострельность увеличены на 25%. Уменьшено пробитие брони на 50%. Увеличена скорость износа оружия на 50%.","Tu arma está en modo Berserker. El daño del arma y la cadencia de fuego aumentan en un 25%. La penetración de armadura disminuye en un 50%. La tasa de avería del arma aumenta en un 50%."

gunShotgunT4AutoShotgunImp,items,Gun,,Auto shotgun [DECEA3]«Improved»[-],Автоматический дробовик [DECEA3]«Улучшенный»[-],Escopeta automática [DECEA3]Mejorada[-]
gunShotgunT4AutoShotgunImpDesc,items,Gun,,"Improved model of an automatic shotgun.\nDamage, rate of fire and magazine capacity have been increased. Thanks to improved balancing, you will be able to deal damage at a greater distance.\n\n[DECEA3]Repairable with an improved repair kit[-]","Улучшенная модель автоматического дробовика.\nУвеличен урон, скорострельность и вместимость магазина. Благодаря улучшенной балансировке вы сможете наносить урон на большей дистанции.\n\n[DECEA3]Ремонтируется улучшенным ремонтным набором[-]", "Modelo mejorado de una escopeta automática.\nEl daño, la cadencia de fuego y la capacidad del cargador han sido aumentados. Gracias al equilibrio mejorado, podrás infligir daño a mayor distancia.\n\n[DECEA3]Reparable con un kit de reparación mejorado[-]"
gunShotgunT5AutoShotgunEraser,items,Gun,,Auto shotgun [FFB800]Eraser[-],Автоматический дробовик [FFB800]«Стиратель»[-],Escopeta automática [FFB800]Eraser[-]
gunShotgunT5AutoShotgunEraserDesc,items,Gun,,"Experimental model Eraser is the optimal weapon for firing at large concentrations of enemies at short and medium distances. A significant increase in the main indicators allows you not to kill, but to Delete.\n\n[DECEA3]Repairable with a legendary repair kit[-]","Экспериментальная модель «Стиратель». Оптимальное оружие для ведения огня по большому скоплению противников на малой и средней дистанциях. Значительное увеличение основных показателей позволяет не убивать - а «Удалять».\n\n[DECEA3]Ремонтируется легендарным ремонтным набором[-]", "El modelo experimental Eraser es el arma óptima para disparar a grandes concentraciones de enemigos a distancias cortas y medias. Un aumento significativo en los indicadores principales te permite no matar, sino Eliminar.\n\n[DECEA3]Reparable con un kit de reparación legendario[-]"
EraserLegArsonist,items,Gun,,Auto shotgun [FFB800]Eraser[-] [F0B18A]- Arsonist[-],Автоматический дробовик [FFB800]«Стиратель»[-] [F0B18A]- Поджигатель[-],Escopeta automática [FFB800]Eraser[-] [F0B18A]- Pirómano[-]
EraserLegArsonistDesc,items,Gun,,"Unique model Eraser.\nAllows you to fire any shotgun ammunition. Optimal weapon for firing at large groups of enemies at short and medium ranges. Significant increase in primary indicators allows you to Delete, not Kill.\n\n[F0B18A]Firestarter[-] - Sets an enemy on fire for 20 seconds. Fire reduces enemy movement speed and attack speed by 30%. Does not affect Devourer and Burning Flesh.\n\n[DECEA3]Can be repaired with a legendary repair kit[-]","Уникальная модель «Стиратель».\nПозволяет вести огонь любыми боеприпасами для дробовика. Оптимальное оружие для ведения огня по большому скоплению противников на малой и средней дистанциях. Значительное увеличение основных показателей позволяет не убивать - а «Удалять».\n\n[F0B18A]Поджигатель[-] - Поджигает противника на 20 секунд. Поджог снижает скорость передвижения и скорость атаки противника на 30%. Не действует на Пожирателя и Огонька.\n\n[DECEA3]Ремонтируется легендарным ремонтным набором.[-]", "Modelo único Eraser.\nPermite disparar cualquier munición de escopeta. Arma óptima para disparar a grandes grupos de enemigos a distancias cortas y medias. Un aumento significativo en los indicadores principales te permite Eliminar, no Matar.\n\n[F0B18A]Incendiario[-] - Prende fuego a un enemigo durante 20 segundos. El fuego reduce la velocidad de movimiento y ataque del enemigo en un 30%. No afecta a Devorador ni a Carne Ardiente.\n\n[DECEA3]Se puede reparar con un kit de reparación legendario[-]"
EraserLegURANUS,items,Gun,,Auto shotgun [FFB800]Eraser[-] [F0B18A]- URANUS[-],Автоматический дробовик [FFB800]«Стиратель»[-] [F0B18A]- УРАН[-],Escopeta automática [FFB800]Eraser[-] [F0B18A]- URANIO[-]
EraserLegURANUSDesc,items,Gun,,"Unique model Eraser.\nAllows firing only with depleted uranium ammunition. Optimal weapon for firing at large concentrations of enemies at short and medium ranges. Significant increase in primary indicators allows not to kill, but to Delete.\n\n[F0B18A]URANIUM[-] - The larger the target, the greater the consequences. Deals 5% more damage to elite enemies. Deals 10% more damage to minibosses, 20% more damage to bosses, and 30% more damage to the Carrier.\n\n[DECEA3]Can be repaired with a legendary repair kit[-]","Уникальная модель «Стиратель».\nПозволяет вести огонь только боеприпасами для дробовика [5AFF75](Обедненный уран)[-]. Оптимальное оружие для ведения огня по большому скоплению противников на малой и средней дистанциях. Значительное увеличение основных показателей позволяет не убивать - а «Удалять».\n\n[F0B18A]УРАН[-] - Чем больше цель, тем больше последствий. Наносит элитным противникам на 5% больше урона. Наносит на 10% больше урона минибоссам, на 20% больше урона боссам и на 30% больше урона Носителю.\n\n[DECEA3]Ремонтируется легендарным ремонтным набором.[-]", "Modelo único Eraser.\nPermite disparar solo con munición de uranio empobrecido. Arma óptima para disparar a grandes concentraciones de enemigos a distancias cortas y medias. Un aumento significativo en los indicadores principales permite no matar, sino Eliminar.\n\n[F0B18A]URANIO[-] - Cuanto más grande el objetivo, mayores las consecuencias. Inflige un 5% más de daño a enemigos de élite. Inflige un 10% más de daño a minijefes, un 20% más de daño a jefes y un 30% más de daño al Portador.\n\n[DECEA3]Se puede reparar con un kit de reparación legendario[-]"
EraserLegUnkillable,items,Gun,,Auto shotgun [FFB800]Eraser[-] [F0B18A]- Unkillable[-],Автоматический дробовик [FFB800]«Стиратель»[-] [F0B18A]- Неубиваемый[-],Escopeta automática [FFB800]Eraser[-] [F0B18A]- Indestructible[-]
EraserLegUnkillableDesc,items,Gun,,"Unique model Eraser.\nAllows you to fire any shotgun ammunition. Optimal weapon for firing at large concentrations of enemies at short and medium ranges. Significant increase in primary indicators allows you not to kill, but to Delete.\n\n[F0B18A]Indestructible[-] - Significantly increased durability and reduced weapon breakage rate when used.\n\n[DECEA3]Repairable with a legendary repair kit[-]","Уникальная модель «Стиратель».\nПозволяет вести огонь любыми боеприпасами для дробовика. Оптимальное оружие для ведения огня по большому скоплению противников на малой и средней дистанциях. Значительное увеличение основных показателей позволяет не убивать - а «Удалять».\n\n[F0B18A]Неубиваемый[-] - Значительно увеличен запас прочности и снижена скорость поломки оружия при использовании.\n\n[DECEA3]Ремонтируется легендарным ремонтным набором.[-]", "Modelo único Eraser.\nPermite disparar cualquier munición de escopeta. Arma óptima para disparar a grandes concentraciones de enemigos a distancias cortas y medias. Un aumento significativo en los indicadores principales te permite no matar, sino Eliminar.\n\n[F0B18A]Indestructible[-] - Durabilidad significativamente aumentada y tasa de rotura del arma reducida al usarla.\n\n[DECEA3]Reparable con un kit de reparación legendario[-]"
EraserLegAvenger,items,Gun,,Auto shotgun [FFB800]Eraser[-] [F0B18A]- Avenger[-],Автоматический дробовик [FFB800]«Стиратель»[-] [F0B18A]- Мститель[-],Escopeta automática [FFB800]Eraser[-] [F0B18A]- Vengador[-]
