Key,Source,Context,Changes,English,Russian,Spanish

ResCollector1Name,Quest,Quest Info,,[DECEA3]Quest[-] Resources Collector [FAFF63]Chapter 1[-],[DECEA3]Квест[-] [FAFF63]«Сборщик ресурсов»[-] Глава 1,[DECEA3]Misión[-] Recolector de Recursos [FAFF63]Capítulo 1[-].
ResCollector1Offer,Quest,Quest Info,,"[FAFF63]Chapter 1. Useful pieces of iron[-]\n\n«Even infected builders can carry tool parts. Kill them on sight!\nCollect the resources when you kill enough and take them to any trader. You can get an iron tool of your choice.» [DECEA3]- Hugh[-]","[FAFF63]Глава 1. Полезные куски железа[-]\n\nДаже зараженные строители могут носить с собой части от инструмента. Убивай их, как только увидишь!\nСобери ресурсы, когда убьешь достаточное количество, и отнеси любому торговцу. Ты сможешь получить железный инструмент на твой выбор. [DECEA3]- Хью[-]", "[FAFF63]Capítulo 1. Piezas útiles de hierro[-]\n\n«Incluso los constructores infectados pueden llevar piezas de herramientas. ¡Mátalos a la vista!\nRecolecta los recursos cuando hayas matado suficientes y llévalos a cualquier comerciante. Podrás obtener una herramienta de hierro de tu elección.» [DECEA3]- Hugh[-]"
ResCollector2Name,Quest,Quest Info,,[DECEA3]Quest[-] Resources Collector [FAFF63]Chapter 2[-],[DECEA3]Квест[-] [FAFF63]«Сборщик ресурсов»[-] Глава 2,[DECEA3]Misión[-] Recolector de Recursos [FAFF63]Capítulo 2[-].
ResCollector2Offer,Quest,Quest Info,,"[FAFF63]Chapter 2. Strong and sturdy[-]\n\n«Even infected builders can carry tool parts. Kill them on sight!\nCollect the resources when you kill enough and take them to any trader. You can get an steel tool of your choice.» [DECEA3]- Hugh[-]","[FAFF63]Глава 2. Прочный и крепкий[-]\n\nДаже зараженные строители могут носить с собой части от инструмента. Убивай их, как только увидишь!\nСобери ресурсы, когда убьешь достаточное количество, и отнеси любому торговцу. Ты сможешь получить стальной инструмент на твой выбор. [DECEA3]- Хью[-]", "[FAFF63]Capítulo 2. Fuerte y resistente[-]\n\n«Incluso los constructores infectados pueden llevar piezas de herramientas. ¡Mátalos a la vista!\nRecolecta los recursos cuando hayas matado suficientes y llévalos a cualquier comerciante. Podrás obtener una herramienta de acero de tu elección.» [DECEA3]- Hugh[-]"
ResCollector3Name,Quest,Quest Info,,[DECEA3]Quest[-] Resources Collector [FAFF63]Chapter 3[-],[DECEA3]Квест[-] [FAFF63]«Сборщик ресурсов»[-] Глава 3,[DECEA3]Misión[-] Recolector de Recursos [FAFF63]Capítulo 3[-].
ResCollector3Offer,Quest,Quest Info,,"[FAFF63]Chapter 3. A bit of technology[-]\n\n«Even infected builders can carry tool parts. Kill them on sight!\nCollect the resources when you kill enough and take them to any trader. You can get an power tool of your choice.» [DECEA3]- Hugh[-]","[FAFF63]Глава 3. Немного технологий[-]\n\nДаже зараженные строители могут носить с собой части от инструмента. Убивай их, как только увидишь!\nСобери ресурсы, когда убьешь достаточное количество, и отнеси любому торговцу. Ты сможешь получить электроинструмент на твой выбор. [DECEA3]- Хью[-]", "[FAFF63]Capítulo 3. Un poco de tecnología[-]\n\n«Incluso los constructores infectados pueden llevar piezas de herramientas. ¡Mátalos a la vista!\nRecolecta los recursos cuando hayas matado suficientes y llévalos a cualquier comerciante. Podrás obtener una herramienta eléctrica de tu elección.» [DECEA3]- Hugh[-]"
ResCollector4Name,Quest,Quest Info,,[DECEA3]Quest[-] Resources Collector [FAFF63]Chapter 4[-],[DECEA3]Квест[-] [FAFF63]«Сборщик ресурсов»[-] Глава 4,[DECEA3]Misión[-] Recolector de Recursos [FAFF63]Capítulo 4[-].
ResCollector4Offer,Quest,Quest Info,,"[FAFF63]Chapter 4. Upgrade[-]\n\n«Even infected builders can carry tool parts. Kill them on sight!\nCollect the resources when you kill enough and take them to any trader. You can get an improved power tool of your choice.» [DECEA3]- Hugh[-]","[FAFF63]Глава 4. Апгрейд[-]\n\nДаже зараженные строители могут носить с собой части от инструмента. Убивай их, как только увидишь!\nСобери ресурсы, когда убьешь достаточное количество, и отнеси любому торговцу. Ты сможешь получить улучшенный электроинструмент на твой выбор. [DECEA3]- Хью[-]", "[FAFF63]Capítulo 4. Mejora[-]\n\n«Incluso los constructores infectados pueden llevar piezas de herramientas. ¡Mátalos a la vista!\nRecolecta los recursos cuando hayas matado suficientes y llévalos a cualquier comerciante. Podrás obtener una herramienta eléctrica mejorada de tu elección.» [DECEA3]- Hugh[-]"
ResCollector5Name,Quest,Quest Info,,[DECEA3]Quest[-] Resources Collector [FAFF63]Chapter 5[-],[DECEA3]Квест[-] [FAFF63]«Сборщик ресурсов»[-] Глава 5,[DECEA3]Misión[-] Recolector de Recursos [FAFF63]Capítulo 5[-].
ResCollector5Offer,Quest,Quest Info,,"[FAFF63]Chapter 5. The latest miracle of technology[-]\n\n«Even infected builders can carry tool parts. Kill them on sight!\nCollect the resources when you kill enough and take them to any trader. You can get an reactor power tool of your choice.» [DECEA3]- Hugh[-]","[FAFF63]Глава 5. Последнее чудо техники[-]\n\nДаже зараженные строители могут носить с собой части от инструмента. Убивай их, как только увидишь!\nСобери ресурсы, когда убьешь достаточное количество, и отнеси любому торговцу. Ты сможешь получить реакторный электроинструмент на твой выбор. [DECEA3]- Хью[-]", "[FAFF63]Capítulo 5. El último milagro de la tecnología[-]\n\n«Incluso los constructores infectados pueden llevar piezas de herramientas. ¡Mátalos a la vista!\nRecolecta los recursos cuando hayas matado suficientes y llévalos a cualquier comerciante. Podrás obtener una herramienta eléctrica de reactor de tu elección.» [DECEA3]- Hugh[-]"
ResCollector6Name,Quest,Quest Info,,[DECEA3]Quest[-] Resources Collector [FAFF63]Chapter 6[-],[DECEA3]Квест[-] [FAFF63]«Сборщик ресурсов»[-] Глава 6,[DECEA3]Misión[-] Recolector de Recursos [FAFF63]Capítulo 6[-].
ResCollector6Offer,Quest,Quest Info,,"[FAFF63]Chapter 6. Useful bonus[-]\n\n«Even infected builders can carry tool parts. Kill them on sight!\nCollect the resources when you kill enough and take them to any trader. You will be able to get a reactor charging station of your choice, as well as a random unique modification for your tool.» [DECEA3]- Hugh[-]","[FAFF63]Глава 6. Полезный бонус[-]\n\nДаже зараженные строители могут носить с собой части от инструмента. Убивай их, как только увидишь!\nСобери ресурсы, когда убьешь достаточное количество, и отнеси любому торговцу. Ты сможешь получить реакторную зарядную станцию на твой выбор, а также случайную уникальную модификацию для твоего инструмента. [DECEA3]- Хью[-]", "[FAFF63]Capítulo 6. Bonificación útil[-]\n\n«Incluso los constructores infectados pueden llevar piezas de herramientas. ¡Mátalos a la vista!\nRecolecta los recursos cuando hayas matado suficientes y llévalos a cualquier comerciante. Podrás obtener una estación de carga de reactor de tu elección, así como una modificación única aleatoria para tu herramienta.» [DECEA3]- Hugh[-]"

==== chain of quests "NEW HOME" ====

Chapter1_newHome,items,Item,,[DECEA3]Quest[-] New Home [FF7E2F]Chapter 1[-] Hut,[DECEA3]Квест[-] «Новый дом» [FF7E2F]Глава 1:[-] «Хижина»,[DECEA3]Misión[-] Nuevo Hogar [FF7E2F]Capítulo 1[-] Cabaña.
Chapter1_newHomeDesc,items,Item,,"Starts [FF7E2F]Chapter 1[-] of the quest [FF7E2F]New Home:[-] Hut\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. It can only be restarted by an administrator.[-]","Запускает квест [FF7E2F]«Новый дом»[-] Глава 1: [FF7E2F]«Хижина»[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]", "Inicia el [FF7E2F]Capítulo 1[-] de la misión [FF7E2F]Nuevo Hogar:[-] Cabaña\n\n[DECEA3]¡Advertencia! Cancelar esta misión romperá toda la cadena de misiones. Solo puede ser reiniciada por un administrador.[-]"
Chapter2_newHome,items,Item,,[DECEA3]Quest[-] New Home [FF7E2F]Chapter 2[-] Strong walls,[DECEA3]Квест[-] «Новый дом» [FF7E2F]Глава 2:[-] «Крепкие стены»,[DECEA3]Misión[-] Nuevo Hogar [FF7E2F]Capítulo 2[-] Muros Fuertes.
Chapter2_newHomeDesc,items,Item,,"Starts [FF7E2F]Chapter 2[-] of the quest [FF7E2F]New Home:[-] Strong walls\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. It can only be restarted by an administrator.[-]","Запускает квест [FF7E2F]«Новый дом»[-] Глава 2: [FF7E2F]«Крепкие стены»[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]", "Inicia el [FF7E2F]Capítulo 2[-] de la misión [FF7E2F]Nuevo Hogar:[-] Muros Fuertes\n\n[DECEA3]¡Advertencia! Cancelar esta misión romperá toda la cadena de misiones. Solo puede ser reiniciada por un administrador.[-]"
Chapter3_newHome,items,Item,,[DECEA3]Quest[-] New Home [FF7E2F]Chapter 3[-] Bunker,[DECEA3]Квест[-] «Новый дом» [FF7E2F]Глава 3:[-] «Бункер»,[DECEA3]Misión[-] Nuevo Hogar [FF7E2F]Capítulo 3[-] Búnker.
Chapter3_newHomeDesc,items,Item,,"Starts [FF7E2F]Chapter 3[-] of the quest [FF7E2F]New Home:[-] Bunker\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. It can only be restarted by an administrator.[-]","Запускает квест [FF7E2F]«Новый дом»[-] Глава 3: [FF7E2F]«Бункер»[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]", "Inicia el [FF7E2F]Capítulo 3[-] de la misión [FF7E2F]Nuevo Hogar:[-] Búnker\n\n[DECEA3]¡Advertencia! Cancelar esta misión romperá toda la cadena de misiones. Solo puede ser reiniciada por un administrador.[-]"
Chapter4_newHome,items,Item,,[DECEA3]Quest[-] New Home [FF7E2F]Chapter 4[-] Bomb shelter,[DECEA3]Квест[-] «Новый дом» [FF7E2F]Глава 4:[-] «Бомбоубежище»,[DECEA3]Misión[-] Nuevo Hogar [FF7E2F]Capítulo 4[-] Refugio Antiaéreo.
Chapter4_newHomeDesc,items,Item,,"Starts [FF7E2F]Chapter 4[-] of the quest [FF7E2F]New Home:[-] Bomb shelter\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. It can only be restarted by an administrator.[-]","Запускает квест [FF7E2F]«Новый дом»[-] Глава 4: [FF7E2F]«Бомбоубежище»[-]\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]", "Inicia el [FF7E2F]Capítulo 4[-] de la misión [FF7E2F]Nuevo Hogar:[-] Refugio Antiaéreo\n\n[DECEA3]¡Advertencia! Cancelar esta misión romperá toda la cadena de misiones. Solo puede ser reiniciada por un administrador.[-]"

NewHome1Name,Quest,Quest Info,,[DECEA3]Quest[-] New Home [FF7E2F]Chapter 1[-],[DECEA3]Квест[-] «Новый дом» [FF7E2F]Глава 1[-],[DECEA3]Misión[-] Nuevo Hogar [FF7E2F]Capítulo 1[-].
NewHome1Offer,Quest,Quest Info,,"[FF7E2F]Chapter 1. Hut[-]\n\n«If you want to survive here, you'll need a roof over your head. I'm not sure you have any experience in construction, but right now we need everyone who doesn't bite. I think I can help you.\nBuild yourself a new wooden home and come to me. I'll return some of the resources and pick up a new tool for construction.» [DECEA3]- da Vinci[-]","[FF7E2F]Глава 1:. Хижина[-]\n\nЕсли хочешь тут выжить, тебе понадобится крыша над головой. Не уверен, что у тебя есть опыт в строительстве, но сейчас нужны все, кто не кусается. Думаю, я смогу тебе помочь.\nПострой себе новое жилище из дерева и приходи ко мне. Я верну часть ресурсов и подберу новый инструмент для строительства. [DECEA3]- да Винчи[-]", "[FF7E2F]Capítulo 1. Cabaña[-]\n\n«Si quieres sobrevivir aquí, necesitarás un techo sobre tu cabeza. No estoy seguro de que tengas experiencia en construcción, pero ahora mismo necesitamos a todos los que no muerdan. Creo que puedo ayudarte.\nConstrúyete una nueva casa de madera y ven a verme. Te devolveré algunos recursos y te conseguiré una nueva herramienta para la construcción.» [DECEA3]- da Vinci[-]"
NewHome2Name,Quest,Quest Info,,[DECEA3]Quest[-] New Home [FF7E2F]Chapter 2[-],[DECEA3]Квест[-] «Новый дом» [FF7E2F]Глава 2[-],[DECEA3]Misión[-] Nuevo Hogar [FF7E2F]Capítulo 2[-].
NewHome2Offer,Quest,Quest Info,,"[FF7E2F]Chapter 2. Strong walls[-]\n\n«You have potential as a builder. A wooden house is good, but stronger creatures can easily deal with it. I think it's time to improve your home.\nImprove your walls with cobblestones, and strengthen your doors with iron, and come to me. I'll return some of the resources and pick up a new tool and equipment for construction.» [DECEA3]- da Vinci[-]","[FF7E2F]Глава 2:. Крепкие стены[-]\n\nВ тебе есть потенциал строителя. Деревянный дом хорош, но более сильные твари легко с ним разберутся. Думаю, пора улучшить твое жилище.\nУлучши свои стены булыжниками, а двери усиль железом, и приходи ко мне. Я верну часть ресурсов и подберу новую экипировку для строительства. [DECEA3]- да Винчи[-]", "[FF7E2F]Capítulo 2. Muros Fuertes[-]\n\n«Tienes potencial como constructor. Una casa de madera está bien, pero criaturas más fuertes pueden con ella fácilmente. Creo que es hora de mejorar tu hogar.\nMejora tus paredes con adoquines y refuerza tus puertas con hierro, y ven a verme. Te devolveré algunos recursos y te conseguiré una nueva herramienta y equipo para la construcción.» [DECEA3]- da Vinci[-]"
NewHome3Name,Quest,Quest Info,,[DECEA3]Quest[-] New Home [FF7E2F]Chapter 3[-],[DECEA3]Квест[-] «Новый дом» [FF7E2F]Глава 3[-],[DECEA3]Misión[-] Nuevo Hogar [FF7E2F]Capítulo 3[-].
NewHome3Offer,Quest,Quest Info,,"[FF7E2F]Chapter 3. Bunker[-]\n\n«Now that's a different matter. Now you can create a real bunker. Concrete walls are much stronger than stone ones and it's time to use them.\nImprove your walls with concrete, and strengthen your doors with steel, and come to me. I'll return some of the resources and pick up new tools and equipment for construction.» [DECEA3]- da Vinci[-]","[FF7E2F]Глава 3:. Бункер[-]\n\nВот это уже другое дело. Теперь ты можешь создать настоящий бункер. Бетонные стены намного прочнее каменных, и пора уже использовать их.\nУлучши свои стены бетоном, а двери усиль сталью, и приходи ко мне. Я верну часть ресурсов и подберу новый инструмент и экипировку для строительства. [DECEA3]- да Винчи[-]", "[FF7E2F]Capítulo 3. Búnker[-]\n\n«Ahora eso es otra cosa. Ahora puedes crear un búnker de verdad. Las paredes de hormigón son mucho más fuertes que las de piedra y es hora de usarlas.\nMejora tus paredes con hormigón y refuerza tus puertas con acero, y ven a verme. Te devolveré algunos recursos y te conseguiré nuevas herramientas y equipo para la construcción.» [DECEA3]- da Vinci[-]"
NewHome4Name,Quest,Quest Info,,[DECEA3]Quest[-] New Home [FF7E2F]Chapter 4[-],[DECEA3]Квест[-] «Новый дом» [FF7E2F]Глава 4[-],[DECEA3]Misión[-] Nuevo Hogar [FF7E2F]Capítulo 4[-].
NewHome4Offer,Quest,Quest Info,,"[FF7E2F]Chapter 4. Bomb shelter[-]\n\n«Well, in such a house you won't be afraid of anything... except the horde, of course. It's time to use more durable materials. In addition to durability, steel is an excellent protection against explosions.\nUpgrade your walls with steel and install electric doors and hatches, and come to me. I'll return some of the resources and select the best tool and equipment for construction.\nAfter the upgrade, you can stock up on popcorn and watch any hordes from the roof.» [DECEA3]- da Vinci[-]","[FF7E2F]Глава 4. Бомбоубежище[-]\n\nНу в таком доме тебе ничего не страшно... кроме орды, разумеется. Пора использовать более прочные материалы. Помимо прочности сталь отлично защищает от взрывов.\nУлучши свои стены сталью и установи электрические двери и люки, и приходи ко мне. Я верну часть ресурсов и подберу лучший инструмент и экипировку для строительства.\nПосле улучшения ты сможешь запасаться попкорном и смотреть на любые орды с крыши. [DECEA3]- да Винчи[-]", "[FF7E2F]Capítulo 4. Refugio Antiaéreo[-]\n\n«Bueno, en una casa así no le temerás a nada... excepto a la horda, por supuesto. Es hora de usar materiales más duraderos. Además de la durabilidad, el acero es una excelente protección contra explosiones.\nMejora tus paredes con acero e instala puertas y escotillas eléctricas, y ven a verme. Te devolveré algunos recursos y seleccionaré la mejor herramienta y equipo para la construcción.\nDespués de la mejora, podrás abastecerte de palomitas de maíz y observar cualquier horda desde el techo.» [DECEA3]- da Vinci[-]"

buffStartBleedingName,buffs,buff,,Bleeding wound,Кровоточащая рана,Herida sangrante

bookStartSupplyCache,items,Item,,[DECEA3]Quest[-] Supply cache,[DECEA3]Квест[-] Тайник с припасами,[DECEA3]Misión[-] Alijo de suministros
bookStartSupplyCacheDesc,items,Item,,"Quest to find a supply cache from surviving settlers\n\n[DECEA3]Warning! This quest may be deadly. Prepare thoroughly before attempting it[-]","Задание на поиск тайника с припасами от выживших поселенцев.\n\n[DECEA3]Внимание! Задание может быть смертельно опасным. Основательно подготовьтесь, прежде чем приступить к нему.[-]","Misión para encontrar un alijo de suministros de colonos supervivientes.\n\n[DECEA3]¡Advertencia! Esta misión puede ser mortal. Prepárate a fondo antes de intentarla[-]"

ObjectiveZombie_key,Quest,Quest Info,,Any Zombie,Любые зомби,Cualquier Zombi
ObjectiveRadiates_key,Quest,Quest Info,,Radiated zombie,Радиоактивные зомби,Zombi Radiado
ObjectiveElite_key,Quest,Quest Info,,Elite zombie,Элитные зомби,Zombi de Élite
ObjectiveDevourer_key,Quest,Quest Info,,Devourer,Пожиратель,Devorador
ObjectiveBearDaddy_key,Quest,Quest Info,,Bear Daddy,Папа Медведь,Papá Oso
ObjectiveGargul_key,Quest,Quest Info,,Gargul,Гаргул,Gárgola
ObjectiveBull_key,Quest,Quest Info,,Bull,Бугай,Toro
ObjectiveShocker_key,Quest,Quest Info,,Shocker,Шокер,Impactador
ObjectiveVeteran_key,Quest,Quest Info,,Veteran,Ветеран,Veterano
ObjectiveCarrier_key,Quest,Quest Info,,Carrier,Носитель,Portador
ObjectiveBuilders_key,Quest,Quest Info,,Builders,Строители,Constructores

quest_newhome,Quest,Quest Info,,Build your new home,Постройте свой новый дом,Construye tu nuevo hogar
quest_survival,Quest,Quest Info,,Survive in the wild world,Выжить в диком мире,Sobrevive en el mundo salvaje
quest_conditions,Quest,Quest Info,,Fulfil the conditions of the quest,Выполнить условия квеста,Cumple las condiciones de la misión

quest_radio,Quest,Quest Info,,Set up communication with the outside world,Настройте связь с внешним миром,Establece comunicación con el mundo exterior
quest_suprequest,Quest,Quest Info,,Get support resources,Получите ресурсы поддержки,Consigue recursos de apoyo
quest_craftmod,Quest,Quest Info,,Create a modification,Создайте модификацию,Crea una modificación
quest_killradzombie,Quest,Quest Info,,Kill the infected zombies,Убейте зараженных зомби,Mata a los zombis infectados
quest_rareammo,Quest,Quest Info,,Get experimental ammo,Получите экспериментальные патроны,Consigue munición experimental
quest_zombie_minibosses,Quest,Quest Info,,Kill the minibosses,Убейте минибоссов,Mata a los mini-jefes
quest_RadResist,Quest,Quest Info,,Protect yourself from radiation,Защитите себя от радиации,Protégete de la radiación
quest_zombie_bosses,Quest,Quest Info,,Kill Bosses,Убейте боссов,Mata a los jefes
quest_wasteland,Quest,Quest Info,,Continue exploring the wasteland,Продолжайте исследовать пустошь,Continúa explorando el páramo

quest_StartSupplyCache_statement,Quest,Quest Info,,Find a supply cache,Найдите тайник с припасами,Encuentra un alijo de suministros
quest_StartSupplyCache_subtitle,Quest,Quest Info,,Find a supply cache,Найдите тайник с припасами,Encuentra un alijo de suministros
quest_StartSupplyCache_response,Quest,Quest Info,,Find a supply cache([DECEA3]{poi.distance} {poi.direction}[-]),Найдите тайник с припасами ([DECEA3]{poi.distance} {poi.direction}[-]),Encuentra un alijo de suministros ([DECEA3]{poi.distance} {poi.direction}[-])

StartSupplyCacheName,Quest,Quest Info,,[DECEA3]Quest[-] Supply cache,[DECEA3]Квест[-] Тайник с припасами,[DECEA3]Misión[-] Alijo de suministros
StartSupplyCacheOffer,Quest,Quest Info,,"By the way, while you were gone I remembered something...\nRecently, one of our scouts went to check a supply cache nearby and never came back. They say there was an infected beast running around nearby, or a dog, or a wolf, who knows. But we didn't check ourselves, as you can see there weren't many people anyway. In any case, if you're going that way, check it out, you might need the supplies yourself, but we don't need these creatures so close.\nBut I'll tell you right away that it's better to stock up on weapons and stakes - the more the better! These creatures have either eaten or maimed a lot of good guys. But the risk is worth it.\n\n[DECEA3]Attention, a difficult task for the initial stage of the game. Be careful![-]","Да, кстати, пока тебя не было, я тут вот что вспомнил...\nНедавно один из наших разведчиков пошел проверять тайник с припасами неподалеку и не вернулся. Поговаривают, рядом бегал зараженный зверь, или собака, или волк, черт его разберешь. Но сами мы проверять не стали, народу, как видишь, и так мало. В любом случае, если собираешься в ту сторону, проверь, тебе припасы самому могут пригодиться, а нам эти твари так близко ни к чему.\nТолько сразу говорю, лучше запастись оружием и кольями -  чем больше, тем лучше! Эти твари и так не мало хороших ребят либо сожрали, либо покалечили. Но риск стоит того.\n\n[DECEA3]Внимание! Сложное задание для начального этапа игры. Будьте осторожны![-]", "Por cierto, mientras no estabas recordé algo...\nRecientemente, uno de nuestros exploradores fue a revisar un alijo de suministros cercano y nunca regresó. Dicen que había una bestia infectada corriendo cerca, o un perro, o un lobo, quién sabe. Pero nosotros no lo revisamos, como puedes ver, de todos modos no había mucha gente. En cualquier caso, si vas por ahí, échale un vistazo, puede que necesites los suministros tú mismo, pero no necesitamos a estas criaturas tan cerca.\nPero te diré de inmediato que es mejor abastecerse de armas y estacas, ¡cuantas más, mejor! Estas criaturas han devorado o mutilado a muchos buenos. Pero el riesgo vale la pena.\n\n[DECEA3]¡Atención, una tarea difícil para la etapa inicial del juego. ¡Ten cuidado![-]"

bookRareSamples1,items,Request,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 1[-],[DECEA3]Квест[-] «Редкие образцы» [FFB800]Глава 1[-],[DECEA3]Misión[-] Muestras Raras [FFB800]Capítulo 1[-].
bookRareSamples1Desc,items,Request,,"Starts [FFB800]Chapter 1[-] of the quest [FFB800]Rare Specimens[-]\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","Запускает квест [FFB800]«Редкие образцы»[-] Глава 1.\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]","Inicia el [FFB800]Capítulo 1[-] de la misión [FFB800]Muestras Raras[-]\n\n[DECEA3]¡Advertencia! Cancelar esta misión romperá toda la cadena de misiones. Reiniciar solo es posible con la ayuda de un administrador.[-]"
bookRareSamples2,items,Request,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 2[-],[DECEA3]Квест[-] «Редкие образцы» [FFB800]Глава 2[-],[DECEA3]Misión[-] Muestras Raras [FFB800]Capítulo 2[-].
bookRareSamples2Desc,items,Request,,"Starts [FFB800]Chapter 2[-] of the quest [FFB800]Rare Specimens[-]\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","Запускает квест [FFB800]«Редкие образцы»[-] Глава 2.\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]","Inicia el [FFB800]Capítulo 2[-] de la misión [FFB800]Muestras Raras[-]\n\n[DECEA3]¡Advertencia! Cancelar esta misión romperá toda la cadena de misiones. Reiniciar solo es posible con la ayuda de un administrador.[-]"
bookRareSamples3,items,Request,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 3[-],[DECEA3]Квест[-] «Редкие образцы» [FFB800]Глава 3[-],[DECEA3]Misión[-] Muestras Raras [FFB800]Capítulo 3[-].
bookRareSamples3Desc,items,Request,,"Starts [FFB800]Chapter 3[-] of the quest [FFB800]Rare Specimens[-]\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","Запускает квест [FFB800]«Редкие образцы»[-] Глава 3.\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]","Inicia el [FFB800]Capítulo 3[-] de la misión [FFB800]Muestras Raras[-]\n\n[DECEA3]¡Advertencia! Cancelar esta misión romperá toda la cadena de misiones. Reiniciar solo es posible con la ayuda de un administrador.[-]"
bookRareSamples4,items,Request,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 4[-],[DECEA3]Квест[-] «Редкие образцы» [FFB800]Глава 4[-],[DECEA3]Misión[-] Muestras Raras [FFB800]Capítulo 4[-].
bookRareSamples4Desc,items,Request,,"Starts [FFB800]Chapter 4[-] of the quest [FFB800]Rare Specimens[-]\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","Запускает квест [FFB800]«Редкие образцы»[-] Глава 4.\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]","Inicia el [FFB800]Capítulo 4[-] de la misión [FFB800]Muestras Raras[-]\n\n[DECEA3]¡Advertencia! Cancelar esta misión romperá toda la cadena de misiones. Reiniciar solo es posible con la ayuda de un administrador.[-]"
bookRareSamples5,items,Request,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 5[-],[DECEA3]Квест[-] «Редкие образцы» [FFB800]Глава 5[-],[DECEA3]Misión[-] Muestras Raras [FFB800]Capítulo 5[-].
bookRareSamples5Desc,items,Request,,"Starts [FFB800]Chapter 5[-] of the quest [FFB800]Rare Specimens[-]\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","Запускает квест [FFB800]«Редкие образцы»[-] Глава 5.\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]","Inicia el [FFB800]Capítulo 5[-] de la misión [FFB800]Muestras Raras[-]\n\n[DECEA3]¡Advertencia! Cancelar esta misión romperá toda la cadena de misiones. Reiniciar solo es posible con la ayuda de un administrador.[-]"
bookRareSamples6,items,Request,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 6[-],[DECEA3]Квест[-] «Редкие образцы» [FFB800]Глава 6[-],[DECEA3]Misión[-] Muestras Raras [FFB800]Capítulo 6[-].
bookRareSamples6Desc,items,Request,,"Starts [FFB800]Chapter 6[-] of the quest [FFB800]Rare Specimens[-]\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","Запускает квест [FFB800]«Редкие образцы»[-] Глава 6.\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]","Inicia el [FFB800]Capítulo 6[-] de la misión [FFB800]Muestras Raras[-]\n\n[DECEA3]¡Advertencia! Cancelar esta misión romperá toda la cadena de misiones. Reiniciar solo es posible con la ayuda de un administrador.[-]"
bookRareSamples7,items,Request,,[DECEA3]Quest[-] Rare Samples [FFB800]Chapter 7[-],[DECEA3]Квест[-] «Редкие образцы» [FFB800]Глава 7[-],[DECEA3]Misión[-] Muestras Raras [FFB800]Capítulo 7[-].
bookRareSamples7Desc,items,Request,,"Starts [FFB800]Chapter 7[-] of the quest [FFB800]Rare Specimens[-]\n\n[DECEA3]Warning! Canceling this quest will break the entire quest chain. Restarting is only possible with the help of an administrator.[-]","Запускает квест [FFB800]«Редкие образцы»[-] Глава 7.\n\n[DECEA3]Внимание! Отмена этого задания прервет всю цепочку квеста. Повторный запуск возможен только с помощью администратора.[-]","Inicia el [FFB800]Capítulo 7[-] de la misión [FFB800]Muestras Raras[-]\n\n[DECEA3]¡Advertencia! Cancelar esta misión romperá toda la cadena de misiones. Reiniciar solo es posible con la ayuda de un administrador.[-]"
