Key,Source,Context,Changes,English,Russian,Spanish
perkTotalHuntRank3Desc,progression,Skills,,Kill 300 any zombies,Убить 300 любых зомби,Mata 300 zombis cualesquiera
perkTotalHuntRank3LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]3%[-], Experience for killing zombies increased by [DECEA3]3%[-], Loot drop chance increased by [DECEA3]3%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]3%[-]. Опыт за убийство зомби увеличен на [DECEA3]3%[-]. Шанс выпадения лута увеличен на [DECEA3]3%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]3%[-], Experiencia por matar zombis aumentada en [DECEA3]3%[-], Probabilidad de botín aumentada en [DECEA3]3%[-]"
perkTotalHuntRank4Desc,progression,Skills,,Kill 500 any zombies,Убить 500 любых зомби,Mata 500 zombis cualesquiera
perkTotalHuntRank4LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]4%[-], Experience for killing zombies increased by [DECEA3]4%[-], Loot drop chance increased by [DECEA3]4%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]4%[-]. Опыт за убийство зомби увеличен на [DECEA3]4%[-]. Шанс выпадения лута увеличен на [DECEA3]4%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]4%[-], Experiencia por matar zombis aumentada en [DECEA3]4%[-], Probabilidad de botín aumentada en [DECEA3]4%[-]"
perkTotalHuntRank5Desc,progression,Skills,,Kill 875 any zombies,Убить 875 любых зомби,Mata 875 zombis cualesquiera
perkTotalHuntRank5LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]5%[-], Experience for killing zombies increased by [DECEA3]5%[-], Loot drop chance increased by [DECEA3]5%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]5%[-]. Опыт за убийство зомби увеличен на [DECEA3]5%[-]. Шанс выпадения лута увеличен на [DECEA3]5%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]5%[-], Experiencia por matar zombis aumentada en [DECEA3]5%[-], Probabilidad de botín aumentada en [DECEA3]5%[-]"
perkTotalHuntRank6Desc,progression,Skills,,Kill 1250 any zombies,Убить 1250 любых зомби,Mata 1250 zombis cualesquiera
perkTotalHuntRank6LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]6%[-], Experience for killing zombies increased by [DECEA3]6%[-], Loot drop chance increased by [DECEA3]6%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]6%[-]. Опыт за убийство зомби увеличен на [DECEA3]6%[-]. Шанс выпадения лута увеличен на [DECEA3]6%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]6%[-], Experiencia por matar zombis aumentada en [DECEA3]6%[-], Probabilidad de botín aumentada en [DECEA3]6%[-]"
perkTotalHuntRank7Desc,progression,Skills,,Kill 1750 any zombies,Убить 1750 любых зомби,Mata 1750 zombis cualesquiera
perkTotalHuntRank7LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]7%[-], Experience for killing zombies increased by [DECEA3]7%[-], Loot drop chance increased by [DECEA3]7%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]7%[-]. Опыт за убийство зомби увеличен на [DECEA3]7%[-]. Шанс выпадения лута увеличен на [DECEA3]7%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]7%[-], Experiencia por matar zombis aumentada en [DECEA3]7%[-], Probabilidad de botín aumentada en [DECEA3]7%[-]"
perkTotalHuntRank8Desc,progression,Skills,,Kill 2250 any zombies,Убить 2250 любых зомби,Mata 2250 zombis cualesquiera
perkTotalHuntRank8LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]8%[-], Experience for killing zombies increased by [DECEA3]8%[-], Loot drop chance increased by [DECEA3]8%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]8%[-]. Опыт за убийство зомби увеличен на [DECEA3]8%[-]. Шанс выпадения лута увеличен на [DECEA3]8%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]8%[-], Experiencia por matar zombis aumentada en [DECEA3]8%[-], Probabilidad de botín aumentada en [DECEA3]8%[-]"
perkTotalHuntRank9Desc,progression,Skills,,Kill 2750 any zombies,Убить 2750 любых зомби,Mata 2750 zombis cualesquiera
perkTotalHuntRank9LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]9%[-], Experience for killing zombies increased by [DECEA3]9%[-], Loot drop chance increased by [DECEA3]9%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]9%[-]. Опыт за убийство зомби увеличен на [DECEA3]9%[-]. Шанс выпадения лута увеличен на [DECEA3]9%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]9%[-], Experiencia por matar zombis aumentada en [DECEA3]9%[-], Probabilidad de botín aumentada en [DECEA3]9%[-]"
perkTotalHuntRank10Desc,progression,Skills,,Kill 3500 any zombies,Убить 3500 любых зомби,Mata 3500 zombis cualesquiera
perkTotalHuntRank10LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]10%[-], Experience for killing zombies increased by [DECEA3]10%[-], Loot drop chance increased by [DECEA3]10%[-].","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]10%[-]. Опыт за убийство зомби увеличен на [DECEA3]10%[-]. Шанс выпадения лута увеличен на [DECEA3]10%[-].","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]10%[-], Experiencia por matar zombis aumentada en [DECEA3]10%[-], Probabilidad de botín aumentada en [DECEA3]10%[-]."
perkTotalHuntRank11Desc,progression,Skills,,Kill 4250 any zombies,Убить 4250 любых зомби,Mata 4250 zombis cualesquiera
perkTotalHuntRank11LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]11%[-], Experience for killing zombies increased by [DECEA3]11%[-], Loot drop chance increased by [DECEA3]11%[-], Character's game stage increased by [DECEA3]2%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]11%[-]. Опыт за убийство зомби увеличен на [DECEA3]11%[-]. Шанс выпадения лута увеличен на [DECEA3]11%[-]. Этап игры персонажа увеличен на [DECEA3]2%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]11%[-], Experiencia por matar zombis aumentada en [DECEA3]11%[-], Probabilidad de botín aumentada en [DECEA3]11%[-], Etapa de juego del personaje aumentada en [DECEA3]2%[-]"
perkTotalHuntRank12Desc,progression,Skills,,Kill 5000 any zombies,Убить 5000 любых зомби,Mata 5000 zombis cualesquiera
perkTotalHuntRank12LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]12%[-], Experience for killing zombies increased by [DECEA3]12%[-], Loot drop chance increased by [DECEA3]12%[-], Character's game stage increased by [DECEA3]4%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]12%[-]. Опыт за убийство зомби увеличен на [DECEA3]12%[-]. Шанс выпадения лута увеличен на [DECEA3]12%[-]. Этап игры персонажа увеличен на [DECEA3]4%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]12%[-], Experiencia por matar zombis aumentada en [DECEA3]12%[-], Probabilidad de botín aumentada en [DECEA3]12%[-], Etapa de juego del personaje aumentada en [DECEA3]4%[-]"
perkTotalHuntRank13Desc,progression,Skills,,Kill 6000 any zombies,Убить 6000 любых зомби,Mata 6000 zombis cualesquiera
perkTotalHuntRank13LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]13%[-], Experience for killing zombies increased by [DECEA3]13%[-], Loot drop chance increased by [DECEA3]13%[-], Character's game stage increased by [DECEA3]6%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]13%[-]. Опыт за убийство зомби увеличен на [DECEA3]13%[-]. Шанс выпадения лута увеличен на [DECEA3]13%[-]. Этап игры персонажа увеличен на [DECEA3]6%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]13%[-], Experiencia por matar zombis aumentada en [DECEA3]13%[-], Probabilidad de botín aumentada en [DECEA3]13%[-], Etapa de juego del personaje aumentada en [DECEA3]6%[-]"
perkTotalHuntRank14Desc,progression,Skills,,Kill 7000 any zombies,Убить 7000 любых зомби,Mata 7000 zombis cualesquiera
perkTotalHuntRank14LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]14%[-], Experience for killing zombies increased by [DECEA3]14%[-], Loot drop chance increased by [DECEA3]14%[-], Character's game stage increased by [DECEA3]8%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]14%[-]. Опыт за убийство зомби увеличен на [DECEA3]14%[-]. Шанс выпадения лута увеличен на [DECEA3]14%[-]. Этап игры персонажа увеличен на [DECEA3]8%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]14%[-], Experiencia por matar zombis aumentada en [DECEA3]14%[-], Probabilidad de botín aumentada en [DECEA3]14%[-], Etapa de juego del personaje aumentada en [DECEA3]8%[-]"
perkTotalHuntRank15Desc,progression,Skills,,Kill 8000 any zombies,Убить 8000 любых зомби,Mata 8000 zombis cualesquiera
perkTotalHuntRank15LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]15%[-], Experience for killing zombies increased by [DECEA3]15%[-], Loot drop chance increased by [DECEA3]15%[-], Character's game stage increased by [DECEA3]10%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]15%[-]. Опыт за убийство зомби увеличен на [DECEA3]15%[-]. Шанс выпадения лута увеличен на [DECEA3]15%[-]. Этап игры персонажа увеличен на [DECEA3]10%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]15%[-], Experiencia por matar zombis aumentada en [DECEA3]15%[-], Probabilidad de botín aumentada en [DECEA3]15%[-], Etapa de juego del personaje aumentada en [DECEA3]10%[-]"
perkTotalHuntRank16Desc,progression,Skills,,Kill 9000 any zombies,Убить 9000 любых зомби,Mata 9000 zombis cualesquiera
perkTotalHuntRank16LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]16%[-], Experience for killing zombies increased by [DECEA3]16%[-], Loot drop chance increased by [DECEA3]16%[-], Character's game stage increased by [DECEA3]12%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]16%[-]. Опыт за убийство зомби увеличен на [DECEA3]16%[-]. Шанс выпадения лута увеличен на [DECEA3]16%[-]. Этап игры персонажа увеличен на [DECEA3]12%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]16%[-], Experiencia por matar zombis aumentada en [DECEA3]16%[-], Probabilidad de botín aumentada en [DECEA3]16%[-], Etapa de juego del personaje aumentada en [DECEA3]12%[-]"
perkTotalHuntRank17Desc,progression,Skills,,Kill 10000 any zombies,Убить 10000 любых зомби,Mata 10000 zombis cualesquiera
perkTotalHuntRank17LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]17%[-], Experience for killing zombies increased by [DECEA3]17%[-], Loot drop chance increased by [DECEA3]17%[-], Character's game stage increased by [DECEA3]14%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]17%[-]. Опыт за убийство зомби увеличен на [DECEA3]17%[-]. Шанс выпадения лута увеличен на [DECEA3]17%[-]. Этап игры персонажа увеличен на [DECEA3]14%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]17%[-], Experiencia por matar zombis aumentada en [DECEA3]17%[-], Probabilidad de botín aumentada en [DECEA3]17%[-], Etapa de juego del personaje aumentada en [DECEA3]14%[-]"
perkTotalHuntRank18Desc,progression,Skills,,Kill 11500 any zombies,Убить 11500 любых зомби,Mata 11500 zombis cualesquiera
perkTotalHuntRank18LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]18%[-], Experience for killing zombies increased by [DECEA3]18%[-], Loot drop chance increased by [DECEA3]18%[-], Character's game stage increased by [DECEA3]16%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]18%[-]. Опыт за убийство зомби увеличен на [DECEA3]18%[-]. Шанс выпадения лута увеличен на [DECEA3]18%[-]. Этап игры персонажа увеличен на [DECEA3]16%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]18%[-], Experiencia por matar zombis aumentada en [DECEA3]18%[-], Probabilidad de botín aumentada en [DECEA3]18%[-], Etapa de juego del personaje aumentada en [DECEA3]16%[-]"
perkTotalHuntRank19Desc,progression,Skills,,Kill 13250 any zombies,Убить 13250 любых зомби,Mata 13250 zombis cualesquiera
perkTotalHuntRank19LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]19%[-], Experience for killing zombies increased by [DECEA3]19%[-], Loot drop chance increased by [DECEA3]19%[-], Character's game stage increased by [DECEA3]18%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]19%[-]. Опыт за убийство зомби увеличен на [DECEA3]19%[-]. Шанс выпадения лута увеличен на [DECEA3]19%[-]. Этап игры персонажа увеличен на [DECEA3]18%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]19%[-], Experiencia por matar zombis aumentada en [DECEA3]19%[-], Probabilidad de botín aumentada en [DECEA3]19%[-], Etapa de juego del personaje aumentada en [DECEA3]18%[-]"
perkTotalHuntRank20Desc,progression,Skills,,Kill 14500 any zombies,Убить 14500 любых зомби,Mata 14500 zombis cualesquiera
perkTotalHuntRank20LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]20%[-], Experience for killing zombies increased by [DECEA3]20%[-], Loot drop chance increased by [DECEA3]20%[-], Character's game stage increased by [DECEA3]20%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]20%[-]. Опыт за убийство зомби увеличен на [DECEA3]20%[-]. Шанс выпадения лута увеличен на [DECEA3]20%[-]. Этап игры персонажа увеличен на [DECEA3]20%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]20%[-], Experiencia por matar zombis aumentada en [DECEA3]20%[-], Probabilidad de botín aumentada en [DECEA3]20%[-], Etapa de juego del personaje aumentada en [DECEA3]20%[-]"
perkTotalHuntRank21Desc,progression,Skills,,Kill 16000 any zombies,Убить 16000 любых зомби,Mata 16000 zombis cualesquiera
perkTotalHuntRank21LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]21%[-], Experience for killing zombies increased by [DECEA3]21%[-], Loot drop chance increased by [DECEA3]21%[-], Character's game stage increased by [DECEA3]22%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]21%[-]. Опыт за убийство зомби увеличен на [DECEA3]21%[-]. Шанс выпадения лута увеличен на [DECEA3]21%[-]. Этап игры персонажа увеличен на [DECEA3]22%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]21%[-], Experiencia por matar zombis aumentada en [DECEA3]21%[-], Probabilidad de botín aumentada en [DECEA3]21%[-], Etapa de juego del personaje aumentada en [DECEA3]22%[-]"
perkTotalHuntRank22Desc,progression,Skills,,Kill 18000 any zombies,Убить 18000 любых зомби,Mata 18000 zombis cualesquiera
perkTotalHuntRank22LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]22%[-], Experience for killing zombies increased by [DECEA3]22%[-], Loot drop chance increased by [DECEA3]22%[-], Character's game stage increased by [DECEA3]24%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]22%[-]. Опыт за убийство зомби увеличен на [DECEA3]22%[-]. Шанс выпадения лута увеличен на [DECEA3]22%[-]. Этап игры персонажа увеличен на [DECEA3]24%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]22%[-], Experiencia por matar zombis aumentada en [DECEA3]22%[-], Probabilidad de botín aumentada en [DECEA3]22%[-], Etapa de juego del personaje aumentada en [DECEA3]24%[-]"
perkTotalHuntRank23Desc,progression,Skills,,Kill 20000 any zombies,Убить 20000 любых зомби,Mata 20000 zombis cualesquiera
perkTotalHuntRank23LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]23%[-], Experience for killing zombies increased by [DECEA3]23%[-], Loot drop chance increased by [DECEA3]23%[-], Character's game stage increased by [DECEA3]26%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]23%[-]. Опыт за убийство зомби увеличен на [DECEA3]23%[-]. Шанс выпадения лута увеличен на [DECEA3]23%[-]. Этап игры персонажа увеличен на [DECEA3]26%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]23%[-], Experiencia por matar zombis aumentada en [DECEA3]23%[-], Probabilidad de botín aumentada en [DECEA3]23%[-], Etapa de juego del personaje aumentada en [DECEA3]26%[-]"
perkTotalHuntRank24Desc,progression,Skills,,Kill 22000 any zombies,Убить 22000 любых зомби,Mata 22000 zombis cualesquiera
perkTotalHuntRank24LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]24%[-], Experience for killing zombies increased by [DECEA3]24%[-], Loot drop chance increased by [DECEA3]24%[-], Character's game stage increased by [DECEA3]28%[-]","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]24%[-]. Опыт за убийство зомби увеличен на [DECEA3]24%[-]. Шанс выпадения лута увеличен на [DECEA3]24%[-]. Этап игры персонажа увеличен на [DECEA3]28%[-]","[DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]24%[-], Experiencia por matar zombis aumentada en [DECEA3]24%[-], Probabilidad de botín aumentada en [DECEA3]24%[-], Etapa de juego del personaje aumentada en [DECEA3]28%[-]"
perkTotalHuntRank25Desc,progression,Skills,,Kill 25000 any zombies,Убить 25000 любых зомби,Mata 25000 zombis cualesquiera
perkTotalHuntRank25LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nDamage to zombies increased by [DECEA3]25%[-], Experience for killing zombies increased by [DECEA3]25%[-] Loot drop chance increased by [DECEA3]25%[-], Character's game stage increased by [DECEA3]30%[-]\n\n[DECEA3]BONUS ABILITY[-] [FFB800]PURE ADRENALINE[-]\nIf the character's health falls below 30 units, it instantly restores 150 units. Cooldown [DECEA3]3[-] minutes","[DECEA3]БОНУСЫ:[-]\nУрон по зомби увеличен на [DECEA3]25%[-]. Опыт за убийство зомби увеличен на [DECEA3]25%[-]. Шанс выпадения лута увеличен на [DECEA3]25%[-]. Этап игры персонажа увеличен на [DECEA3]30%[-]\n\n[DECEA3]БОНУСНАЯ СПОСОБНОСТЬ[-] [FFB800]ЧИСТЫЙ АДРЕНАЛИН[-]\nЕсли здоровье персонажа падает ниже 30 единиц, оно мгновенно восстанавливается на 150 единиц. Перезарядка: [DECEA3]3[-] минуты." ," [DECEA3]BONIFICACIONES:[-]\nDaño a zombis aumentado en [DECEA3]25%[-], Experiencia por matar zombis aumentada en [DECEA3]25%[-], Probabilidad de botín aumentada en [DECEA3]25%[-], Etapa de juego del personaje aumentada en [DECEA3]30%[-]\n\n[DECEA3]HABILIDAD EXTRA[-] [FFB800]ADRENALINA PURA[-]\nSi la salud del personaje cae por debajo de 30 unidades, se restaura instantáneamente 150 unidades. Enfriamiento de [DECEA3]3[-] minutos."

perkNightHuntName,progression,perk,,Night killer,Ночной убийца,Asesino nocturno
perkNightHuntDesc,progression,perk,,"At night, everything is different from the day, especially in the quarantine zone. If you are a teacher of killing hordes of undead at night, they will seem like cute unicorns to you during the day. Kill as many zombies as you can at night.\n\n[DECEA3]Currently Killed: {cvar(CountNightHunt:0)}[-]","Ночью все не так, как днем, особенно в зоне карантина. Если вы научитесь убивать толпы нежити ночью, днем они вам покажутся милыми единорогами. Убейте как можно больше зомби ночью.\n\n[DECEA3]Убито зомби: {cvar(CountNightHunt:0)}[-]","Por la noche, todo es diferente al día, especialmente en la zona de cuarentena. Si eres un maestro en matar hordas de no muertos por la noche, te parecerán lindos unicornios durante el día. Mata tantos zombis como puedas por la noche.\n\n[DECEA3]Muertes actuales: {cvar(CountNightHunt:0)}[-]"
NightHunt_LevelUP,UI,Tooltip,,Increased passive skill: Night killer,Повышен пассивный навык: Ночной убийца,Habilidad pasiva aumentada: Asesino nocturno
reqPerkNightHunt01,progression,Attribute,,{cvar(CountNightHunt:0)} of 45,{cvar(CountNightHunt:0)} из 45,{cvar(CountNightHunt:0)} de 45
reqPerkNightHunt02,progression,Attribute,,{cvar(CountNightHunt:0)} of 90,{cvar(CountNightHunt:0)} из 90,{cvar(CountNightHunt:0)} de 90
reqPerkNightHunt03,progression,Attribute,,{cvar(CountNightHunt:0)} of 180,{cvar(CountNightHunt:0)} из 180,{cvar(CountNightHunt:0)} de 180
reqPerkNightHunt04,progression,Attribute,,{cvar(CountNightHunt:0)} of 300,{cvar(CountNightHunt:0)} из 300,{cvar(CountNightHunt:0)} de 300
reqPerkNightHunt05,progression,Attribute,,{cvar(CountNightHunt:0)} of 525,{cvar(CountNightHunt:0)} из 525,{cvar(CountNightHunt:0)} de 525
reqPerkNightHunt06,progression,Attribute,,{cvar(CountNightHunt:0)} of 750,{cvar(CountNightHunt:0)} из 750,{cvar(CountNightHunt:0)} de 750
reqPerkNightHunt07,progression,Attribute,,{cvar(CountNightHunt:0)} of 1050,{cvar(CountNightHunt:0)} из 1050,{cvar(CountNightHunt:0)} de 1050
reqPerkNightHunt08,progression,Attribute,,{cvar(CountNightHunt:0)} of 1350,{cvar(CountNightHunt:0)} из 1350,{cvar(CountNightHunt:0)} de 1350
reqPerkNightHunt09,progression,Attribute,,{cvar(CountNightHunt:0)} of 1650,{cvar(CountNightHunt:0)} из 1650,{cvar(CountNightHunt:0)} de 1650
reqPerkNightHunt10,progression,Attribute,,{cvar(CountNightHunt:0)} of 2100,{cvar(CountNightHunt:0)} из 2100,{cvar(CountNightHunt:0)} de 2100
reqPerkNightHunt11,progression,Attribute,,{cvar(CountNightHunt:0)} of 2550,{cvar(CountNightHunt:0)} из 2550,{cvar(CountNightHunt:0)} de 2550
reqPerkNightHunt12,progression,Attribute,,{cvar(CountNightHunt:0)} of 3000,{cvar(CountNightHunt:0)} из 3000,{cvar(CountNightHunt:0)} de 3000
reqPerkNightHunt13,progression,Attribute,,{cvar(CountNightHunt:0)} of 3600,{cvar(CountNightHunt:0)} из 3600,{cvar(CountNightHunt:0)} de 3600
reqPerkNightHunt14,progression,Attribute,,{cvar(CountNightHunt:0)} of 4200,{cvar(CountNightHunt:0)} из 4200,{cvar(CountNightHunt:0)} de 4200
reqPerkNightHunt15,progression,Attribute,,{cvar(CountNightHunt:0)} of 4800,{cvar(CountNightHunt:0)} из 4800,{cvar(CountNightHunt:0)} de 4800
reqPerkNightHunt16,progression,Attribute,,{cvar(CountNightHunt:0)} of 5400,{cvar(CountNightHunt:0)} из 5400,{cvar(CountNightHunt:0)} de 5400
reqPerkNightHunt17,progression,Attribute,,{cvar(CountNightHunt:0)} of 6000,{cvar(CountNightHunt:0)} из 6000,{cvar(CountNightHunt:0)} de 6000
reqPerkNightHunt18,progression,Attribute,,{cvar(CountNightHunt:0)} of 6900,{cvar(CountNightHunt:0)} из 6900,{cvar(CountNightHunt:0)} de 6900
reqPerkNightHunt19,progression,Attribute,,{cvar(CountNightHunt:0)} of 7950,{cvar(CountNightHunt:0)} из 7950,{cvar(CountNightHunt:0)} de 7950
reqPerkNightHunt20,progression,Attribute,,{cvar(CountNightHunt:0)} of 8700,{cvar(CountNightHunt:0)} из 8700,{cvar(CountNightHunt:0)} de 8700
reqPerkNightHunt21,progression,Attribute,,{cvar(CountNightHunt:0)} of 9600,{cvar(CountNightHunt:0)} из 9600,{cvar(CountNightHunt:0)} de 9600
reqPerkNightHunt22,progression,Attribute,,{cvar(CountNightHunt:0)} of 10800,{cvar(CountNightHunt:0)} из 10800,{cvar(CountNightHunt:0)} de 10800
reqPerkNightHunt23,progression,Attribute,,{cvar(CountNightHunt:0)} of 12000,{cvar(CountNightHunt:0)} из 12000,{cvar(CountNightHunt:0)} de 12000
reqPerkNightHunt24,progression,Attribute,,{cvar(CountNightHunt:0)} of 13200,{cvar(CountNightHunt:0)} из 13200,{cvar(CountNightHunt:0)} de 13200
reqPerkNightHunt25,progression,Attribute,,{cvar(CountNightHunt:0)} of 15000,{cvar(CountNightHunt:0)} из 15000,{cvar(CountNightHunt:0)} de 15000
perkNightHuntRank1Desc,progression,Skills,,Kill 45 any zombies at night,Убить 45 любых зомби ночью,Mata 45 zombis cualesquiera por la noche
perkNightHuntRank1LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nExperience gained from killing zombies at night is increased by [DECEA3]1%[-], Loot quality at night is increased by [DECEA3]1%[-], Character's game stage at night is increased by [DECEA3]1%[-]","[DECEA3]БОНУСЫ:[-]\nОпыт за убийство зомби ночью увеличен на [DECEA3]1%[-]. Качество лута ночью увеличено на [DECEA3]1%[-]. Этап игры персонажа ночью увеличен на [DECEA3]1%[-]","[DECEA3]BONIFICACIONES:[-]\nExperiencia obtenida al matar zombis por la noche aumentada en [DECEA3]1%[-], Calidad de botín por la noche aumentada en [DECEA3]1%[-], Etapa de juego del personaje por la noche aumentada en [DECEA3]1%[-]"
perkNightHuntRank2Desc,progression,Skills,,Kill 90 any zombies at night,Убить 90 любых зомби ночью,Mata 90 zombis cualesquiera por la noche
perkNightHuntRank2LongDesc,progression,Skills,,"[DECEA3]BONUSES:[-]\nExperience gained from killing zombies at night is increased by [DECEA3]2%[-], Loot quality at night is increased by [DECEA3]2%[-], Character's game stage at night is increased by [DECEA3]2%[-]","[DECEA3]БОНУСЫ:[-]\nОпыт за убийство зомби ночью увеличен на [DECEA3]2%[-]. Качество лута ночью увеличено на [DECEA3]2%[-]. Этап игры персонажа ночью увеличен на [DECEA3]2%[-]","[DECEA3]BONIFICACIONES:[-]\nExperiencia obtenida al matar zombis por la noche aumentada en [DECEA3]2%[-], Calidad de botín por la noche aumentada en [DECEA3]2%[-], Etapa de juego del personaje por la noche aumentada en [DECEA3]2%[-]"
perkNightHuntRank3Desc,progression,Skills,,Kill 180 any zombies at night,Убить 180 любых зомби ночью,Mata 180 zombis cualesquiera por la noche
