Key,Source,Context,Changes,English,Russian,Spanish
Quest_WeaponBatonName,Quest,Quest Info,,[71FFE7]Contract:[-] Stun Baton Enthusiast,[71FFE7]Контракт:[-] Любитель оглушающего жезла,[71FFE7]Contrato[-] Entusiasta del Bastón Aturdidor
Quest_WeaponBatonOffer,Quest,Quest Info,,"«A blow from such a pipe can not only cauterize, but also fry. Kill several [DECEA3]Any zombies[-] using stun batons. If you succeed, I will gladly share parts of a stun baton and give you some interesting magazines.»\n\n[DECEA3]- Joel[-]","«Удар такой трубой может не только прижечь, но и поджарить. Убей несколько [DECEA3]Любых зомби[-] используя оглушающие жезлы. Если у тебя всё получится, я с радостью поделюсь частями оглушающего жезла и подарю несколько интересных журналов.»\n\n[DECEA3]- Джоел[-]", "«Un golpe con un bastón así no solo puede cauterizar, sino también freír. Mata a varios [DECEA3]Zombis cualesquiera[-] usando bastones aturdidores. Si lo logras, con gusto compartiré partes de un bastón aturdidor y te daré algunas revistas interesantes.»\n\n[DECEA3]- Joel[-]"
Quest_AmmoT1Name,Quest,Quest Info,,[71FFE7]Contract:[-] Small ammo supply,[71FFE7]Контракт:[-] Малый запас боеприпасов,[71FFE7]Contrato[-] Pequeño Suministro de Munición
Quest_AmmoT1Offer,Quest,Quest Info,,"«Without ammo in the wasteland, you are not a hunter, but game. Kill some [DECEA3]Soldiers[-] and [DECEA3]Feral Zombies[-]. If you succeed, I will give you a supply of gunpowder and some ammunition of the required caliber.»\n\n[DECEA3]- Joel[-]","«Без патронов в пустоши ты не охотник, а дич. Убей несколько [DECEA3]Солдат[-] и [DECEA3]Диких зомби[-]. Если у тебя всё получится, я дам тебе запас пороха и немного боеприпасов нужного калибра.»\n\n[DECEA3]- Джоел[-]", "«Sin munición en el páramo, no eres un cazador, sino una presa. Mata a algunos [DECEA3]Soldados[-] y [DECEA3]Zombis Salvajes[-]. Si lo logras, te daré un suministro de pólvora y algo de munición del calibre requerido.»\n\n[DECEA3]- Joel[-]"
Quest_AmmoT2Name,Quest,Quest Info,,[71FFE7]Contract:[-] Medium ammo supply,[71FFE7]Контракт:[-] Средний запас боеприпасов,[71FFE7]Contrato[-] Suministro de Munición Mediano
Quest_AmmoT2Offer,Quest,Quest Info,,"«You can never have too many bullets. Kill some [DECEA3]Soldiers[-] and [DECEA3]Radioactive Zombies[-]. If you succeed, I'll give you enough gunpowder and ammunition of the right caliber.»\n\n[DECEA3]- Joel[-]","«Патронов много не бывает. Убей несколько [DECEA3]Солдат[-] и [DECEA3]Радиоактивных зомби[-]. Если у тебя всё получится, я дам тебе достаточный запас пороха и боеприпасов нужного калибра.»\n\n[DECEA3]- Джоел[-]", "«Nunca se tienen demasiadas balas. Mata a algunos [DECEA3]Soldados[-] y [DECEA3]Zombis Radiactivos[-]. Si lo logras, te daré suficiente pólvora y munición del calibre correcto.»\n\n[DECEA3]- Joel[-]"
Quest_AmmoT3Name,Quest,Quest Info,,[71FFE7]Contract:[-] Large ammo supply,[71FFE7]Контракт:[-] Большой запас боеприпасов,[71FFE7]Contrato[-] Gran Suministro de Munición
Quest_AmmoT3Offer,Quest,Quest Info,,"«If you want to find a lot of useful resources, prepare for a large horde, which means a lot of ammunition. Kill some [DECEA3]Soldiers[-] and [DECEA3]Elite zombies[-]. If you succeed, I will give you a large supply of gunpowder and ammunition of the required caliber.»\n\n[DECEA3]- Joel[-]","«Если хочешь найти много полезных ресурсов, готовься к большой орде, а значит, много боеприпасов. Убей несколько [DECEA3]Солдат[-] и [DECEA3]Элитных зомби[-]. Если у тебя всё получится, я дам тебе большой запас пороха и боеприпасов нужного калибра.»\n\n[DECEA3]- Джоел[-]", "«Si quieres encontrar muchos recursos útiles, prepárate para una gran horda, lo que significa mucha munición. Mata a algunos [DECEA3]Soldados[-] y [DECEA3]Zombis de Élite[-]. Si lo logras, te daré un gran suministro de pólvora y munición del calibre requerido.»\n\n[DECEA3]- Joel[-]"
Quest_AmmoT4Name,Quest,Quest Info,,[71FFE7]Contract:[-] Special ammunition,[71FFE7]Контракт:[-] Особые боеприпасы,[71FFE7]Contrato[-] Munición Especial
Quest_AmmoT4Offer,Quest,Quest Info,,"«Not all bullets can hurt the big beasts. I know what will definitely work for difficult targets. Kill some [DECEA3]Soldiers[-], [DECEA3]Elite Zombies[-], and [DECEA3]Demolitions[-]. If you succeed, I will give you a huge supply of gunpowder and experimental ammunition of the required caliber.»\n\n[DECEA3]- Joel[-]","«Не всё пули смогут повредить крупных тварей. Я знаю, что точно подойдёт для сложных целей. Убей несколько [DECEA3]Солдат[-], [DECEA3]Элитных зомби[-] и [DECEA3]Демолишеров[-]. Если у тебя всё получится, я дам тебе огромный запас пороха и экспериментальные боеприпасы нужного калибра.»\n\n[DECEA3]- Джоел[-]", "«No todas las balas pueden dañar a las grandes bestias. Sé lo que definitivamente funcionará para objetivos difíciles. Mata a algunos [DECEA3]Soldados[-], [DECEA3]Zombis de Élite[-], y [DECEA3]Demoliciones[-]. Si lo logras, te daré un enorme suministro de pólvora y munición experimental del calibre requerido.»\n\n[DECEA3]- Joel[-]"

<!-- *** xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx -->
<!-- Stupit Bet -->
<!-- *** xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx -->

StupitBet1,items,questItem,,[FF8000]Stupit Bet[-] At grandma's in the village,[FF8000]Глупый спор:[-] У бабушки в деревне,[FF8000]Apuesta Estúpida[-] En casa de la abuela en el pueblo
StupitBet1Desc,items,questItem,,"Launches [FF8000]Stupit Bet[-] At grandma's in the village\n\nAfter completing the quest, you can get 1 skill point, a Steel Shovel, or useful magazines.","Запускает [FF8000]Глупый спор:[-] У бабушки в деревне.\n\nВыполнив условия задания, вы сможете получить 1 очко навыков, стальную лопату или полезные журналы.","Inicia [FF8000]Apuesta Estúpida[-] En casa de la abuela en el pueblo\n\nDespués de completar la misión, puedes obtener 1 punto de habilidad, una Pala de Acero o revistas útiles."
StupitBet2,items,questItem,,[FF8000]Stupit Bet[-] Feathers and bones,[FF8000]Глупый спор:[-] Перья да кости,[FF8000]Apuesta Estúpida[-] Plumas y huesos
StupitBet2Desc,items,questItem,,"Launches [FF8000]Stupit Bet[-] Feathers and bones\n\nBy completing the quest, you can receive 1 skill point, a Composite Bow or Crossbow, or useful magazines.","Запускает [FF8000]Глупый спор:[-] Перья да кости.\n\nВыполнив условия задания, вы сможете получить 1 очко навыков, композитный лук или арбалет, или полезные журналы.","Inicia [FF8000]Apuesta Estúpida[-] Plumas y huesos\n\nAl completar la misión, puedes recibir 1 punto de habilidad, un Arco Compuesto o Ballesta, o revistas útiles."
StupitBet3,items,questItem,,[FF8000]Stupit Bet[-] Search for classmates,[FF8000]Глупый спор:[-] Поиск одноклассников,[FF8000]Apuesta Estúpida[-] Búsqueda de compañeros de clase
StupitBet3Desc,items,questItem,,"Launches [FF8000]Stupit Bet[-] Search for classmates\n\nBy completing the quest, you can receive 1 skill point, a Barbarian Axe, or useful magazines.","Запускает [FF8000]Глупый спор:[-] Поиск одноклассников.\n\nВыполнив условия задания, вы сможете получить 1 очко навыков, топор Варвар или полезные журналы.","Inicia [FF8000]Apuesta Estúpida[-] Búsqueda de compañeros de clase\n\nAl completar la misión, puedes recibir 1 punto de habilidad, un Hacha Bárbara o revistas útiles."
StupitBet4,items,questItem,,[FF8000]Stupit Bet[-] Incident in a strip club,[FF8000]Глупый спор:[-] Случай в стрип-клубе,[FF8000]Apuesta Estúpida[-] Incidente en un club de striptease
StupitBet4Desc,items,questItem,,"Launches [FF8000]Stupit Bet[-] Incident in a strip club\n\nBy completing the quest, you can receive 1 skill point, Indiana Machete or useful magazines.","Запускает [FF8000]Глупый спор:[-] Случай в стрип-клубе.\n\nВыполнив условия задания, вы сможете получить 1 очко навыков, мачете Индиана или полезные журналы.","Inicia [FF8000]Apuesta Estúpida[-] Incidente en un club de striptease\n\nAl completar la misión, puedes recibir 1 punto de habilidad, un Machete Indiana o revistas útiles."
StupitBet5,items,questItem,,[FF8000]Stupit Bet[-] Traces around the bathhouse,[FF8000]Глупый спор:[-] Следы вокруг бани,[FF8000]Apuesta Estúpida[-] Rastros alrededor de la casa de baños
StupitBet5Desc,items,questItem,,"Launches [FF8000]Stupit Bet[-] Traces around the bathhouse\n\nBy completing the quest, you will be able to receive 1 skill point and a permanent bonus to damage to animals with melee weapons.","Запускает [FF8000]Глупый спор:[-] Следы вокруг бани.\n\nВыполнив условия задания, вы сможете получить 1 очко навыков и постоянный бонус к урону по животным оружием ближнего боя.","Inicia [FF8000]Apuesta Estúpida[-] Rastros alrededor de la casa de baños\n\nAl completar la misión, podrás recibir 1 punto de habilidad y una bonificación permanente de daño a animales con armas cuerpo a cuerpo."

Quest_StupitBet1Name,Quest,Quest Info,,[FF8000]Stupit Bet[-] At grandma's in the village,[FF8000]Глупый спор:[-] У бабушки в деревне.,[FF8000]Apuesta Estúpida[-] En casa de la abuela en el pueblo
Quest_StupitBet1Offer,Quest,Quest Info,,"«I remember when I was a kid, I tried some of my grandfather's moonshine. It was just awful, what happened to my head in the morning. I don't remember anything, but for some reason my grandmother was very angry. After that, they stopped taking me to them on weekends. It turned out that I spent half the night chasing chickens in her henhouse with a shovel - and caught up with almost all of them. I tell everyone, no one believes me. I bet you won't be able to catch even a couple of chickens.»\n\n[DECEA3]- Drunken Master[-]\n\n[DECEA3]Kill 6 chickens with a stone shovel. Be under the influence of Skull Crusher candies.[-]","«Помню, в детстве попробовал немного дедушкиного самогона. Это было ужасно! Что было с головой на утро... Ничего не помню, но почему-то бабушка была очень зла. После этого меня перестали возить к ней на выходные. Оказалось, я пол ночи гонял кур в её курятнике лопатой и почти всех догнал. Кому не рассказываю, никто не верит. Спорим, у тебя не получится догнать даже пару куриц?»\n\n[DECEA3]- Пьяный мастер[-]\n\n[DECEA3]Убить 6 куриц каменной лопатой. Находиться под действием конфет «Дробитель Черепов».[-]", "«Recuerdo cuando era niño, probé un poco del aguardiente de mi abuelo. Fue horrible lo que le pasó a mi cabeza por la mañana. No recuerdo nada, pero por alguna razón mi abuela estaba muy enojada. Después de eso, dejaron de llevarme a su casa los fines de semana. Resultó que pasé la mitad de la noche persiguiendo gallinas en su gallinero con una pala, y atrapé a casi todas. Se lo cuento a todo el mundo, nadie me cree. Apuesto a que no podrás atrapar ni un par de gallinas.»\n\n[DECEA3]- Maestro Borracho[-]\n\n[DECEA3]Mata 6 gallinas con una pala de piedra. Debes estar bajo la influencia de los caramelos Rompecráneos.[-]"
Quest_StupitBet2Name,Quest,Quest Info,,[FF8000]Stupit Bet[-] Feathers and bones,[FF8000]Глупый спор:[-] Перья да кости.,[FF8000]Apuesta Estúpida[-] Plumas y huesos
Quest_StupitBet2Offer,Quest,Quest Info,,"«When it all just started, the first problem was with food. Going to the city was not an option, and the forest seemed to be dead. But if you look up, flocks of vultures were circling around. They ate meat indiscriminately, so they themselves quickly became infected. But they did not change their habits. As they say: - There is no such thing as bad meat, only a bad cook. It was much later, when everything had calmed down, that edible game began to appear in the forest, so now it has become much easier with food.\nI bet you won't even be able to hit a vulture with a bow. If you manage to show that you can, I am ready to reward you generously.»\n\n[DECEA3]- Drunken Master[-]\n\n[DECEA3]Kill 8 vultures with a primitive bow. Located in the forest biome.[-]","«Когда всё только началось, первая проблема была с едой. В город идти не вариант, а лес как будто вымер. Но если поднять голову вверх, кругом кружили стаи стервятников. Мясо они ели без разбора, поэтому и сами быстро заразились. Но повадок своих не поменяли. Как говорится: «Не бывает плохого мяса, бывает плохой повар». Это уже значительно позже, когда всё улеглось, в лесу стала появляться съедобная дичь, так что сейчас с едой стало значительно проще.\nМогу поспорить, ты даже попасть не сможешь по стервятнику из лука. Если получится показать, что ты можешь, готов щедро вознаградить.»\n\n[DECEA3]- Пьяный мастер[-]\n\n[DECEA3]Убить 8 стервятников из примитивного лука. Находиться в лесном биоме.[-]", "«Cuando todo comenzó, el primer problema fue la comida. Ir a la ciudad no era una opción, y el bosque parecía muerto. Pero si mirabas hacia arriba, bandadas de buitres daban vueltas. Comían carne indiscriminadamente, por lo que ellos mismos se infectaron rápidamente. Pero no cambiaron sus hábitos. Como dicen: - No hay carne mala, solo un mal cocinero. Fue mucho más tarde, cuando todo se había calmado, que la caza comestible comenzó a aparecer en el bosque, así que ahora es mucho más fácil con la comida.\nApuesto a que ni siquiera podrás golpear a un buitre con un arco. Si logras demostrar que puedes, estoy listo para recompensarte generosamente.»\n\n[DECEA3]- Maestro Borracho[-]\n\n[DECEA3]Mata 8 buitres con un arco primitivo. Debes estar en el bioma del bosque.[-]"
Quest_StupitBet3Name,Quest,Quest Info,,[FF8000]Stupit Bet[-] Search for classmates,[FF8000]Глупый спор:[-] Поиск одноклассников.,[FF8000]Apuesta Estúpida[-] Búsqueda de compañeros de clase
Quest_StupitBet3Offer,Quest,Quest Info,,"«I remember when it all just started, we had a reunion of graduates in a bar. I can't say that I was happy to see them all. However, in any case, I left early. A couple of hours later, the first wave of infection began in this area. I'm sure they all continued communicating as zombies. And who among us is a «loser» now?\nAny fool can kill them all, I bet you can't kill them all with an axe.\nIn general, I am ready to generously reward you if you succeed.»\n\n[DECEA3]- Drunken Master[-]\n\n[DECEA3]Kill 2 Marlene, 2 Darlene, 2 Joe, 2 Steve, 2 Yo using an axe. Be under the influence of beer.[-]","«Помню, когда всё только началось, у нас была встреча выпускников в баре. Не скажу, что рад был их всех видеть. Однако в любом случае я уехал рано. Уже через пару часов в этом районе началась первая волна заражения. Уверен, они всё продолжили общение уже как зомби. И кто теперь из нас «неудачник»?\nПеребить их сможет каждый дурак, спорим, ты не сможешь убить их всех топором.\nВ общем, готов тебя щедро вознаградить, если у тебя получится.»\n\n[DECEA3]- Пьяный мастер[-]\n\n[DECEA3]Убить 2 Покойница, 2 Разлагающаяся мать, 2 Гнойный труп, 2 Оживший труп, 2 Разлагающаяся туша используя топор. Находиться под действием пива.[-]", "«Recuerdo que cuando todo comenzó, tuvimos una reunión de exalumnos en un bar. No puedo decir que me alegrara verlos a todos. Sin embargo, en cualquier caso, me fui temprano. Un par de horas después, la primera ola de infección comenzó en esta área. Estoy seguro de que todos continuaron comunicándose como zombis. ¿Y quién de nosotros es un «perdedor» ahora?\nCualquier tonto puede matarlos a todos, apuesto a que no puedes matarlos a todos con un hacha.\nEn general, estoy listo para recompensarte generosamente si lo logras.»\n\n[DECEA3]- Maestro Borracho[-]\n\n[DECEA3]Mata 2 Marlene, 2 Darlene, 2 Joe, 2 Steve, 2 Yo usando un hacha. Debes estar bajo la influencia de la cerveza.[-]"
Quest_StupitBet4Name,Quest,Quest Info,,[FF8000]Stupit Bet[-] Incident in a strip club,[FF8000]Глупый спор:[-] Случай в стрип-клубе.,[FF8000]Apuesta Estúpida[-] Incidente en un club de striptease
Quest_StupitBet4Offer,Quest,Quest Info,,"«I always said: - People need strip clubs no less than medicine or the police. I remember when I was young, I wandered into one of those. Well, the chicks there were something special. I drank a little, and decided to dance with them. And so I undress and hit on one of them, and even in the heat of the moment I notice that one of them has a huge apparatus at the ready. It turned out that these are Vietnamese «students» on an exchange, working part-time... terrible. Well, in general, the local security quickly threw me out into the street as I was. \nThat club is in the very center of the contaminated zone, but these creatures have long since dispersed around the area. In general, I bet you won't want to watch their show. Kill whoever you find, and I will not remain in debt»\n\n[DECEA3]- Drunken Master[-]\n\n[DECEA3]Kill 8 strippers and 2 bikers with melee weapons. The character must not have any equipment.[-]","«Я всегда говорил: Стриптиз-клубы нужны народу не меньше, чем медицина или полиция». Помню ещё по молодости, забрел в один из таких. Так вот, «цыпочки» там были что надо. Я немного выпил и решил станцевать с ними. И вот я раздеваюсь и подкатываю к одной из них, и даже в жарком угаре я замечаю, что у одной из них огромный аппарат на перевес. Оказалось, это вьетнамские студентки по обмену подрабатывают... жесть. Ну, в общем, меня местные охранники быстро выкинули в чём был на улицу.\nТот клуб в самом центре зоны заражения, но эти твари давно разбрелись по округе. В общем, могу поспорить, тебе не захочется смотреть на их представление. Перебей кого найдешь, а я в долгу не останусь.»\n\n[DECEA3]- Пьяный мастер[-]\n\n[DECEA3]Убить 8 стриптизёрш и 2 байкера оружием ближнего боя. На персонаже не должно быть экипировки.[-]", "«Siempre dije: - La gente necesita clubes de striptease tanto como medicina o policía. Recuerdo que cuando era joven, me metí en uno de esos. Bueno, las chicas allí eran algo especial. Bebí un poco y decidí bailar con ellas. Y así me desvisto y me acerco a una de ellas, e incluso en el calor del momento noto que una de ellas tiene un aparato enorme listo. Resultó que estas son «estudiantes» vietnamitas de intercambio, trabajando a tiempo parcial... terrible. Bueno, en general, la seguridad local me echó rápidamente a la calle tal como estaba.\nEse club está en el centro de la zona contaminada, pero estas criaturas se han dispersado hace mucho tiempo por la zona. En general, apuesto a que no querrás ver su espectáculo. Mata a quien encuentres, y no me quedaré en deuda.»\n\n[DECEA3]- Maestro Borracho[-]\n\n[DECEA3]Mata 8 strippers y 2 motociclistas con armas cuerpo a cuerpo. El personaje no debe llevar ningún equipo.[-]"
Quest_StupitBet5Name,Quest,Quest Info,,[FF8000]Stupit Bet[-] Traces around the bathhouse,[FF8000]Глупый спор:[-] Следы вокруг бани.,[FF8000]Apuesta Estúpida[-] Rastros alrededor de la casa de baños
Quest_StupitBet5Offer,Quest,Quest Info,,"«We went to a friend's forest house to hunt. It was winter outside, freezing. We drank a little and decided to heat up the bathhouse and warm up first. I went to the bathhouse and saw tracks around it. And in the deep snow you can't see whose they were, so I went to see what kind of guests we had. As a result, I go to the corner, and there is a huge bear rubbing against a tree. There was no point in running, they are aggressive in winter. Well, it was lucky that I took a machete with me to chop wood for shavings. We cut him up right there. No matter who I tell, no one believes me. I bet you would have immediately run away from such a guest.»\n\n[DECEA3]- Drunken Master[-]\n\n[DECEA3]Kill 5 bears in winter in the snow, with a melee weapon. The character must not have shoes.[-]","«Поехали к другу в лесной домик на охоту. Зима на улице, мороз. Выпили немного и решили для начала баньку растопить и погреться. Пошёл к бане и вижу вокруг неё следы. А в глубоком снегу не видно чьи, пошёл посмотреть, что за гости у нас. По итогу захожу на угол, а там огромный медведь трется о дерево. Бежать смысла не было, зимой они агрессивны. Ну так повезло, что взял с собой мачете дрова на стружку рубить. Разделали его прямо там. Кому не рассказываю, никто не верит. Готов поспорить, ты бы сразу дал деру от такого гостя.»\n\n[DECEA3]- Пьяный мастер[-]\n\n[DECEA3]Убить 5 медведей зимой на снегу, оружием ближнего боя. На персонаже не должно быть обуви.[-]", "«Fuimos a la casa de campo de un amigo a cazar. Era invierno, hacía mucho frío. Bebimos un poco y decidimos calentar el baño y calentarnos primero. Fui al baño y vi huellas alrededor. Y en la nieve profunda no se podía ver de quién eran, así que fui a ver qué tipo de invitados teníamos. Como resultado, voy a la esquina, y allí hay un oso enorme frotándose contra un árbol. No tenía sentido correr, son agresivos en invierno. Bueno, tuve suerte de haber llevado un machete para cortar leña en astillas. Lo descuartizamos allí mismo. No importa a quién se lo cuente, nadie me cree. Apuesto a que habrías huido inmediatamente de un invitado así.»\n\n[DECEA3]- Maestro Borracho[-]\n\n[DECEA3]Mata 5 osos en invierno en la nieve, con un arma cuerpo a cuerpo. El personaje no debe llevar zapatos.[-]"

<!-- *** xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx -->
<!-- Rare contracts -->
<!-- *** xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx -->

Ingredients_HealthT1,items,questItem,,[D1D5FF]Ingredients:[-] Low Health,[D1D5FF]Ингредиенты:[-] Малый запас здоровья,Ingredientes [D1D5FF]Baja Salud[-]
RareCont_HealthT1,items,questItem,,[D1D5FF]Rare Contract:[-] Low Health,[D1D5FF]Редкий контракт:[-] Малый запас здоровья,Contrato Raro [D1D5FF]Baja Salud[-]
RareCont_HealthT1Desc,items,questItem,,"Launches [D1D5FF]Rare Contract:[-] Low Health\n\nBy completing the contract, you will permanently receive a [DECEA3]1[-] bonus to your health.","Запускает [D1D5FF]Редкий контракт:[-] Малый запас здоровья.\n\nВыполнив условия контракта, вы навсегда получите бонус [DECEA3]1[-] к запасу здоровья.","Inicia [D1D5FF]Contrato Raro[-] Baja Salud\n\nAl completar el contrato, recibirás permanentemente una bonificación de [DECEA3]1[-] a tu salud."
Ingredients_HealthT2,items,questItem,,[D1D5FF]Ingredients:[-] Average Health,[D1D5FF]Ингредиенты:[-] Средний запас здоровья,Ingredientes [D1D5FF]Salud Media[-]
RareCont_HealthT2,items,questItem,,[D1D5FF]Rare Contract:[-] Average Health,[D1D5FF]Редкий контракт:[-] Средний запас здоровья,Contrato Raro [D1D5FF]Salud Media[-]
RareCont_HealthT2Desc,items,questItem,,"Launches [D1D5FF]Rare Contract:[-] Average Health\n\nBy completing the contract, you will permanently receive a [DECEA3]5[-] bonus to your health.","Запускает [D1D5FF]Редкий контракт:[-] Средний запас здоровья.\n\nВыполнив условия контракта, вы навсегда получите бонус [DECEA3]5[-] к запасу здоровья.","Inicia [D1D5FF]Contrato Raro[-] Salud Media\n\nAl completar el contrato, recibirás permanentemente una bonificación de [DECEA3]5[-] a tu salud."
Ingredients_HealthT3,items,questItem,,[D1D5FF]Ingredients:[-] Large Health,[D1D5FF]Ингредиенты:[-] Большой запас здоровья,Ingredientes [D1D5FF]Gran Salud[-]
RareCont_HealthT3,items,questItem,,[D1D5FF]Rare Contract:[-] Large Health,[D1D5FF]Редкий контракт:[-] Большой запас здоровья,Contrato Raro [D1D5FF]Gran Salud[-]
RareCont_HealthT3Desc,items,questItem,,"Launches [D1D5FF]Rare Contract:[-] Large Health\n\nBy completing the contract, you will permanently receive a [DECEA3]10[-] bonus to your health.","Запускает [D1D5FF]Редкий контракт:[-] Большой запас здоровья.\n\nВыполнив условия контракта, вы навсегда получите бонус [DECEA3]10[-] к запасу здоровья.","Inicia [D1D5FF]Contrato Raro[-] Gran Salud\n\nAl completar el contrato, recibirás permanentemente una bonificación de [DECEA3]10[-] a tu salud."
Ingredients_StaminaT1,items,questItem,,[D1D5FF]Ingredients:[-] Low Stamina,[D1D5FF]Ингредиенты:[-] Малый запас выносливости,Ingredientes [D1D5FF]Baja Resistencia[-]
RareCont_StaminaT1,items,questItem,,[D1D5FF]Rare Contract:[-] Low Stamina,[D1D5FF]Редкий контракт:[-] Малый запас выносливости,Contrato Raro [D1D5FF]Baja Resistencia[-]
RareCont_StaminaT1Desc,items,questItem,,"Launches [D1D5FF]Rare Contract:[-] Low Stamina\n\nBy completing the contract, you will permanently receive a [DECEA3]1[-] bonus to your stamina.","Запускает [D1D5FF]Редкий контракт:[-] Малый запас выносливости.\n\nВыполнив условия контракта, вы навсегда получите бонус [DECEA3]1[-] к запасу выносливости.","Inicia [D1D5FF]Contrato Raro[-] Baja Resistencia\n\nAl completar el contrato, recibirás permanentemente una bonificación de [DECEA3]1[-] a tu resistencia."
Ingredients_StaminaT2,items,questItem,,[D1D5FF]Ingredients:[-] Average Stamina,[D1D5FF]Ингредиенты:[-] Средний запас выносливости,Ingredientes [D1D5FF]Resistencia Media[-]
RareCont_StaminaT2,items,questItem,,[D1D5FF]Rare Contract:[-] Average Stamina,[D1D5FF]Редкий контракт:[-] Средний запас выносливости,Contrato Raro [D1D5FF]Resistencia Media[-]
RareCont_StaminaT2Desc,items,questItem,,"Launches [D1D5FF]Rare Contract:[-] Average Stamina\n\nBy completing the contract, you will permanently receive a [DECEA3]5[-] bonus to your stamina.","Запускает [D1D5FF]Редкий контракт:[-] Средний запас выносливости.\n\nВыполнив условия контракта, вы навсегда получите бонус [DECEA3]5[-] к запасу выносливости.","Inicia [D1D5FF]Contrato Raro[-] Resistencia Media\n\nAl completar el contrato, recibirás permanentemente una bonificación de [DECEA3]5[-] a tu resistencia."
Ingredients_StaminaT3,items,questItem,,[D1D5FF]Ingredients:[-] Large Stamina,[D1D5FF]Ингредиенты:[-] Большой запас выносливости,Ingredientes [D1D5FF]Gran Resistencia[-]
RareCont_StaminaT3,items,questItem,,[D1D5FF]Rare Contract:[-] Large Stamina,[D1D5FF]Редкий контракт:[-] Большой запас выносливости,Contrato Raro [D1D5FF]Gran Resistencia[-]
RareCont_StaminaT3Desc,items,questItem,,"Launches [D1D5FF]Rare Contract:[-] Large Stamina\n\nBy completing the contract, you will permanently receive a [DECEA3]10[-] bonus to your stamina.","Запускает [D1D5FF]Редкий контракт:[-] Большой запас выносливости.\n\nВыполнив условия контракта, вы навсегда получите бонус [DECEA3]10[-] к запасу выносливости.","Inicia [D1D5FF]Contrato Raro[-] Gran Resistencia\n\nAl completar el contrato, recibirás permanentemente una bonificación de [DECEA3]10[-] a tu resistencia."
Ingredients_JumpStrength,items,questItem,,[D1D5FF]Ingredients:[-] Jump Strength,[D1D5FF]Ингредиенты:[-] Сила прыжка,Ingredientes [D1D5FF]Fuerza de Salto[-]
RareCont_JumpStrength,items,questItem,,[D1D5FF]Rare Contract:[-] Jump Strength,[D1D5FF]Редкий контракт:[-] Сила прыжка,Contrato Raro [D1D5FF]Fuerza de Salto[-]
RareCont_JumpStrengthDesc,items,questItem,,"Launches [D1D5FF]Rare Contract:[-] Jump Strength\n\nBy completing the contract, you will permanently receive a [DECEA3]5%[-] bonus to your jump strength.","Запускает [D1D5FF]Редкий контракт:[-] Сила прыжка.\n\nВыполнив условия контракта, вы навсегда получите бонус [DECEA3]5%[-] к силе вашего прыжка.","Inicia [D1D5FF]Contrato Raro[-] Fuerza de Salto\n\nAl completar el contrato, recibirás permanentemente una bonificación del [DECEA3]5%[-] a tu fuerza de salto."
Ingredients_Mobility,items,questItem,,[D1D5FF]Ingredients:[-] Mobility,[D1D5FF]Ингредиенты:[-] Мобильность,Ingredientes [D1D5FF]Movilidad[-]
RareCont_Mobility,items,questItem,,[D1D5FF]Rare Contract:[-] Mobility,[D1D5FF]Редкий контракт:[-] Мобильность,Contrato Raro [D1D5FF]Movilidad[-]
RareCont_MobilityDesc,items,questItem,,"Launches [D1D5FF]Rare Contract:[-] Mobility\n\nBy completing the contract, you will permanently receive a [DECEA3]1%[-] bonus to your mobility.","Запускает [D1D5FF]Редкий контракт:[-] Мобильность.\n\nВыполнив условия контракта, вы навсегда получите бонус [DECEA3]1%[-] к вашей мобильности.","Inicia [D1D5FF]Contrato Raro[-] Movilidad\n\nAl completar el contrato, recibirás permanentemente una bonificación del [DECEA3]1%[-] a tu movilidad."
Ingredients_HiddenStrike,items,questItem,,[D1D5FF]Ingredients:[-] Hidden Strike,[D1D5FF]Ингредиенты:[-] Удар исподтишка,Ingredientes [D1D5FF]Golpe Oculto[-]
RareCont_HiddenStrike,items,questItem,,[D1D5FF]Rare Contract:[-] Hidden Strike,[D1D5FF]Редкий контракт:[-] Удар исподтишка,Contrato Raro [D1D5FF]Golpe Oculto[-]
RareCont_HiddenStrikeDesc,items,questItem,,"Launches [D1D5FF]Rare Contract:[-] Hidden Strike\n\nCompleting the contract will permanently grant you a [DECEA3]10%[-] stealth damage bonus.","Запускает [D1D5FF]Редкий контракт:[-] Удар исподтишка.\n\nВыполнив условия контракта, вы навсегда получите бонус [DECEA3]10%[-] к урону из скрытности.","Inicia [D1D5FF]Contrato Raro[-] Golpe Oculto\n\nCompletar el contrato te otorgará permanentemente una bonificación del [DECEA3]10%[-] de daño por sigilo."

Elixir_Damage_Forest,items,questItem,,[DECEA3]Elixir:[-] Damage in the forest,[DECEA3]Эликсир:[-] Урон в лесу,Elixir [DECEA3]Daño en el bosque[-]
Elixir_Damage_ForestDesc,items,questItem,,"When used, permanently increases damage bonus in the forest by 1%.","При использовании, навсегда увеличивает бонус к урону в лесу на 1%","Al usarlo, aumenta permanentemente la bonificación de daño en el bosque en un 1%."
